date,Open,High,Low,Close,Volume,aVWAP_peak_804,aVWAP_peak_730,aVWAP_peak_690,aVWAP_peak_665,aVWAP_peak_623,aVWAP_peak_601,aVWAP_peak_566,aVWAP_peak_528,aVWAP_peak_510,aVWAP_peak_477,aVWAP_peak_401,aVWAP_peak_330,aVWAP_peak_312,aVWAP_peak_258,aVWAP_peak_234,aVWAP_peak_186,aVWAP_peak_137,aVWAP_peak_120,aVWAP_peak_104,aVWAP_peak_79,aVWAP_peak_53,aVWAP_peak_30,aVWAP_valley_850,aVWAP_valley_816,aVWAP_valley_767,aVWAP_valley_750,aVWAP_valley_708,aVWAP_valley_668,aVWAP_valley_643,aVWAP_valley_627,aVWAP_valley_606,aVWAP_valley_548,aVWAP_valley_493,aVWAP_valley_434,aVWAP_valley_387,aVWAP_valley_342,aVWAP_valley_272,aVWAP_valley_204,aVWAP_valley_154,aVWAP_valley_114,aVWAP_valley_96,aVWAP_valley_59,aVWAP_OB_bull_850,aVWAP_OB_bull_750,aVWAP_OB_bull_708,aVWAP_OB_bull_434,aVWAP_OB_bull_272,aVWAP_OB_bull_114,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 20:00:00+00:00,99.15,99.15,98.31,98.35,27724.0,,,,,,,,,,,,,,,,,,,,,,99.5967362922532,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5967362922532,#000000,,99.23442837620172,,47.8662079922852,3.9583867368374257,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10670.0,1556.9355708619398,False,False,False,False,31668.152196810064,False,False,False,False
2025-02-12 15:00:00+00:00,98.025,98.97,97.6,98.82,20780.0,,,,,,,,,,,,,,,,,,,,,,99.47585083577137,,,,,,,,,,,,,,,,,,,,,,,,,,,99.47585083577137,#000000,,98.93128043568902,,47.47580775477011,3.5007347231039745,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10110.0,1689.5412209260958,False,False,False,False,31499.34363561921,False,False,False,False
2025-02-12 16:00:00+00:00,98.815,99.825,98.53,99.74,17415.0,,,,,,,,,,,,,,,,,,,,,,99.46675536918814,,,,,,,,,,,,,,,,,,,,,,,,,,,99.46675536918814,#000000,,99.07116676121414,,50.94924525718763,3.5007347231039745,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27525.0,2090.0909694388693,False,False,False,False,31280.981718787905,False,False,False,False
2025-02-12 17:00:00+00:00,99.66,100.635,99.66,100.21,12848.0,,,,,,,,,,,,,,,,,,,,,,99.50680047802464,,,,,,,,,,,,,,,,,,,,,,,,,,,99.50680047802464,#000000,,99.2038185834452,,54.777179319545056,-1.490832831857034,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40373.0,2683.6244427809024,False,False,False,False,30995.199056481113,False,False,False,False
2025-02-12 18:00:00+00:00,100.205,100.27,99.75,99.75,6633.0,,,,,,,,,,,,,,,,,,,,,,99.5187234492461,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5187234492461,#000000,,99.23982115637186,,55.12187842337975,-1.044942127287058,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33740.0,3165.1186374664694,False,False,False,False,30617.49054397753,False,False,False,False
2025-02-12 19:00:00+00:00,99.73,99.73,98.97,99.355,12122.0,,,,,,,,,,,,,,,,,,,,,,99.51041884015179,,,,,,,,,,,,,,,,,,,,,,,,,,,99.51041884015179,#000000,,99.24428747775364,,53.62269956381152,-1.044942127287058,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21618.0,3451.209821381718,False,False,False,False,30330.73875259803,False,False,False,False
2025-02-12 20:00:00+00:00,99.355,99.66,99.295,99.535,20489.0,,,,,,,,,,,,,,,,,,,,,,99.50935289674418,,,,,,,,,,,,,,,,,,,,,,,,,,,99.50935289674418,#000000,,99.26616885665975,,53.3717512692488,-1.044942127287058,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42107.0,4050.5243977944046,False,False,False,False,30178.153655658527,False,False,False,False
2025-02-13 15:00:00+00:00,99.58,100.21,99.58,100.05,11641.0,,,,,,,,,,,,,,,,,,,,,,99.52779918447605,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52779918447605,#000000,,99.3022046194093,,55.21048402348437,-0.22889847622904824,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53748.0,4821.027895503018,False,False,False,False,29890.755924563044,False,False,False,False
2025-02-13 16:00:00+00:00,99.98,100.05,99.465,99.52,10850.0,,,,,,,,,,,,,,,,,,,,,,99.53349352225027,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53349352225027,#000000,,99.31714208626033,,53.90813399964904,-0.22889847622904824,False,False,True,False,True,9.990294275234799,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,42898.0,5411.368548285916,False,False,False,False,29595.550406352762,False,False,False,False
2025-02-13 17:00:00+00:00,99.57,99.79,99.43,99.685,9901.0,,,,,,,,,,,,,,,,,,,,,,99.53688050375932,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53688050375932,#000000,,99.32729045856199,,53.74051262874964,-0.22889847622904824,False,False,True,False,True,10.667125213956762,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52799.0,6146.0605087776075,False,False,False,False,29290.208539587602,False,False,False,False
2025-02-13 18:00:00+00:00,99.7,99.8,99.14,99.65,16712.0,,,,,,,,,,,,,,,,,,,,,,99.53651365009682,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53651365009682,#000000,,99.3352309376524,,53.44727634131249,-0.22889847622904824,False,True,True,False,True,10.474507318677063,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36087.0,6610.261121044621,False,False,False,False,29095.197554477716,False,False,False,False
2025-02-13 19:00:00+00:00,99.66,100.27,99.61,100.2,21359.0,,,,,,,,,,,,,,,,,,,,,,99.56778359717245,,,,,,,,,,,,,,,,,,,,,,,,,,,99.56778359717245,#000000,,99.38227359781075,,55.651320763835635,1.399060018711765,False,False,True,False,True,12.71993996114309,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,57446.0,7398.4121114160225,False,False,False,False,28975.256507121474,False,False,False,False
2025-02-13 20:00:00+00:00,100.2,100.85,100.19,100.785,32914.0,,,,,,,,,,,,,,,,,,,,,100.60833333333332,99.66092297727764,,,,,,,,,,,,,,,,,,,,,,,,,,,100.13462815530548,#000000,,99.77715784867303,,59.17761229849156,4.874544834181727,True,False,True,False,True,14.98658816797045,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,90360.0,8684.638280231278,False,False,False,False,29036.32229770874,False,False,False,False
2025-02-14 15:00:00+00:00,97.35,97.575,96.525,96.695,26852.0,,,,,,,,,,,,,,,,,,,,,98.9564601389865,99.47518474729198,,,,,,,,,,,,,,,,,,,,,,,,,,,99.21582244313925,#000000,,99.21149736419258,,49.41778622814694,4.55722990119785,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,63508.0,9534.61288053777,False,False,False,False,29002.45683572876,False,False,False,False
2025-02-14 16:00:00+00:00,96.765,96.91,96.13,96.65,13746.0,,,,,,,,,,,,,,,,,,,,,98.508969646679,99.37715601059975,,,,,,,,,,,,,,,,,,,,,,,,,,,98.94306282863937,#000000,,99.0216733897459,,42.844021532287215,-1.02945529840364,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,49762.0,10158.293300994548,False,False,False,False,28765.922621221336,False,False,False,False
2025-02-14 17:00:00+00:00,96.69,96.82,96.06,96.73,11059.0,,,,,,,,,,,,,,,,,,,,,98.25105974073068,99.30225104183806,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77665539128438,#000000,,98.89876922525528,,38.77340332609984,-4.3063417331393765,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,60821.0,10943.761621909362,False,False,False,False,28491.396689109377,False,False,False,False
