date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_173,aVWAP_peak_166,aVWAP_peak_150,aVWAP_peak_140,aVWAP_peak_126,aVWAP_peak_121,aVWAP_peak_113,aVWAP_peak_108,aVWAP_peak_101,aVWAP_peak_92,aVWAP_peak_82,aVWAP_peak_75,aVWAP_peak_57,aVWAP_peak_43,aVWAP_peak_32,aVWAP_peak_12,aVWAP_valley_182,aVWAP_valley_168,aVWAP_valley_164,aVWAP_valley_141,aVWAP_valley_134,aVWAP_valley_126,aVWAP_valley_105,aVWAP_valley_95,aVWAP_valley_81,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_38,aVWAP_valley_24,aVWAP_valley_16,aVWAP_valley_10,aVWAP_OB_bear_173,aVWAP_OB_bear_150,aVWAP_OB_bear_108,aVWAP_OB_bear_57,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-23 00:00:00+00:00,336.02,345.18,330.07,344.92,409860,,,,,,,,,,,,,,,377.6853577508812,363.680215716326,355.0087538406306,,,,,,,,,,,,,366.9046651578606,353.053653414169,352.89836833144636,355.76267710806036,,,,,360.7133844741963,#000000,,365.3309730098092,,48.23644059021811,-3.2593280342402053,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0393195673535318,0.9876792208601728,False,False,False,False,-0.13466531319910466,-0.022980114586758714,False,False,False,False,-6658944,-6342871.476079857,False,False,False,False,698781.1322132687,False,False,False,False
2022-12-30 00:00:00+00:00,329.52,337.95,323.515,335.89,387557,,,,,,,,,,,,,,,374.73326706727994,362.7435948670743,354.68856355389966,,,,,,,,,,,,,365.5565873007732,352.6409845639382,352.58505441287986,355.4477405581013,,,,,359.77082747484945,#000000,,363.9186084497664,,46.73240140578076,2.240101475274656,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0202453125210431,0.9927879614084194,False,False,False,False,-0.18954070346918625,-0.10626040902797249,False,False,False,False,-7046501,-6394992.181555424,False,False,False,False,675727.4927900636,False,False,False,False
2023-01-06 00:00:00+00:00,328.7,337.12,310.1,330.0,511970,,,,,,,,,,,,,,,370.97274667012425,361.4044340305035,354.1934960702383,,,,,,,,,,,,325.30666666666673,363.68787519172804,352.00063985288796,352.09382648220117,354.96264894071066,,,,,354.3277917381326,#000000,,355.34293063975565,,45.615516061242644,1.0114120027589593,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,1.0022253376949954,0.9738617114808189,False,False,False,False,-0.27486703769477905,-0.19056372336137578,False,False,False,False,-7558471,-6481175.797736503,False,False,False,False,663597.3081389478,False,False,False,False
2023-01-13 00:00:00+00:00,357.66,361.58,320.941,328.97,668977,,,,,,,,,,,,,,,368.780307214852,360.7490285713183,354.0326501257678,,,,,,,,,,,,337.44075086547775,362.71778138768985,351.84400510603825,351.97044562144725,354.79302341757057,,,,,355.2909990387702,#000000,,357.4219670098345,,46.71251625475644,1.0114120027589593,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0081780845749735,0.9460892217854547,False,False,False,False,-0.16538809542743488,-0.17797590939440533,False,False,False,False,-6889494,-6511421.590496763,False,False,False,False,663995.803832359,False,False,False,False
2023-01-20 00:00:00+00:00,354.83,371.32,341.355,355.15,568685,,,,,,,,,,,,,,,367.8562432835887,360.569316283774,354.06506256941407,,,,,,,,,,,,343.419455855479,362.39864863143987,351.94229077384483,352.0445228475558,354.81095314912255,,,,,355.88831167427736,#000000,,358.5609160135704,,47.326553404253985,1.0114120027589593,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0200396457324528,0.9721052118153802,False,False,False,False,-0.03137059519613667,-0.104673252295271,False,False,False,False,-7458179,-6581551.768978484,False,False,False,False,656935.7442892214,False,False,False,False
2023-01-27 00:00:00+00:00,392.29,393.81,352.7,352.7,548139,,,,,,,,,,,,,,,368.61223648689327,361.2173061001122,354.50013640390284,,,,,,,,,,,,352.0504148530612,363.13451809840365,352.58358260528615,352.54439785394277,355.21538986484524,,,,,357.4822477833059,#000000,,361.2536188846176,,49.889829726540235,1.0114120027589593,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9870652452835698,0.9757013146693249,False,False,False,False,0.11789820346419295,0.006612475584460979,False,False,False,False,-6910040,-6605884.230535633,False,False,False,False,648876.7261937235,False,False,False,False
2023-02-03 00:00:00+00:00,402.99,420.495,374.21,388.8,770496,,,,,,,,,,,,,,399.2316666666666,371.1530148480019,362.9536548258417,355.5464040682945,,,,,,,,,,,,363.8984599538871,365.1820475602085,354.0559764182187,353.7053014338689,356.20220620598866,,,,399.2316666666666,364.6587479978863,#000000,,374.86629725719104,,52.252747847263,-2.8747589156429285,False,False,False,False,True,0.0,-1.0,420.495,374.21,0.0,1,0.9963365154045392,0.9452013610672511,False,False,False,False,0.3419160240953282,0.17426424983989458,False,False,False,False,-6139544,-6571340.509755216,False,False,False,False,657885.5612904847,False,False,False,False
2023-02-10 00:00:00+00:00,359.98,402.2276,355.46,399.26,790859,,,,,,,,,,,,,,385.7198154142609,371.2631209663782,363.3836771058231,355.94519467747904,,,,,,,,,,,,365.67264095120674,365.5877444645612,354.63652801356045,354.1744446710581,356.5700691224566,,,,385.7198154142609,363.6614705985316,#000000,,372.0608304491018,,51.36409683999033,-2.8747589156429285,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9706038532563431,0.9796405690348965,False,False,False,False,0.16804820294480663,0.17115622639235062,False,False,False,False,-6930403,-6597937.731254829,False,False,False,False,667735.4456393376,False,False,False,False
2023-02-17 00:00:00+00:00,329.04,396.2,324.175,361.85,1915125,,,,,,,,,,,,,,365.9350443612888,367.8360789283907,362.05518111407616,355.61531750766835,,,,,,,,,,,,360.4098777154763,363.7322010358535,354.295299697141,353.92607979843797,356.22060185688645,,,,365.9350443612888,360.00285355724657,#000000,,364.4783005102523,,49.230549458573115,-2.8747589156429285,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9474026043811188,0.9763324529178927,False,False,False,False,0.002483573867294859,0.08681990012982274,False,False,False,False,-8845528,-6764425.899310027,False,False,False,False,760134.6718882757,False,False,False,False
2023-02-24 00:00:00+00:00,332.03,338.0,322.54,331.81,713807,,,,,,,,,,,,,,359.95951296044086,365.7584903920887,360.95752733304414,355.1292793983303,,,,,,,,,,,,357.1584750740206,362.352072656254,353.69413671626705,353.44747248916843,355.74147313272766,,,,359.95951296044086,358.244271128038,#000000,,361.307137770701,,47.88181952459184,-2.8747589156429285,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9661478263982453,1.0227133520367038,False,False,False,False,-0.2666551699452337,-0.08991763490770548,False,False,False,False,-8131721,-6865707.017879655,False,False,False,False,756702.9924891441,False,False,False,False
2023-03-03 00:00:00+00:00,319.14,334.455,313.87,333.78,515374,,,,,,,,,,,,,,355.85558967970707,364.07170086755474,360.00452939273987,354.6731002620421,,,,,,,,,,,,354.60714172353397,361.179341628124,353.12676435772204,352.990577623369,355.2940414918006,,,,355.85558967970707,356.8669763362882,#000000,,358.92844347473,,46.307168286898715,1.463917517544182,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9762170263214869,1.0114169808851479,False,False,False,False,-0.32519693033102154,-0.20755728261936351,False,False,False,False,-8647095,-6997661.683221903,False,False,False,False,738826.7708232815,False,False,False,False
2023-03-10 00:00:00+00:00,311.97,333.6236,305.12,317.44,750366,,,,,,,,,,,,,,350.4986608473529,361.5383955518694,358.50409079432984,353.91990864074364,,,,,,,,,,,,350.9585097308871,359.3608418418771,352.19262510308846,352.2315030744103,354.5564235688983,,,,350.4986608473529,354.86232879482856,#000000,,355.58910199299663,,44.84528175011379,0.012226362458100937,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9655862311741543,1.0084693451511935,False,False,False,False,-0.34282825441539394,-0.2751927685173787,False,False,False,False,-9397461,-7175424.595575836,False,False,False,False,739681.5285400754,False,False,False,False
2023-03-17 00:00:00+00:00,310.21,319.03,303.18,309.03,685592,,,,,,,,,,,,,,346.0678236895407,359.165304558618,357.0337103717986,353.1484080154122,,,,,,,,,,,310.80666666666673,347.69668839189404,357.6046330775388,351.2399002491039,351.45035942572923,353.80162846553776,,,,346.0678236895407,348.801512291184,#000000,,340.9341208266799,,43.71550622733784,-1.128692231870744,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9675167896115052,1.0237107037731537,False,False,False,False,-0.34282825441539394,-0.30901051146638636,False,False,False,False,-10083053,-7390804.477385033,False,False,False,False,735674.8967963661,False,False,False,False
2023-03-24 00:00:00+00:00,325.39,329.34,309.455,309.6,586524,,,,,,,,,,,,,,343.91697712731934,357.7119739217527,356.1179713636625,352.66962606126674,,,,,,,,,,,315.6885419201813,345.987546084271,356.5178099793792,350.6634859039267,350.97320174690213,353.33027774643796,,,,343.91697712731934,348.35774118550995,#000000,,340.8262597633811,,43.971836252698424,-1.128692231870744,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9917645075969623,0.998353989607207,False,False,False,False,-0.27321138062381245,-0.2911109460450994,False,False,False,False,-9496529,-7546784.071652808,False,False,False,False,724626.6822188575,False,False,False,False
2023-03-31 00:00:00+00:00,328.7,331.595,323.65,326.93,510959,,,,,,,,,,,,,,342.7922118874229,356.74771339422523,355.5019401124004,352.34954104709806,,,,,,,,,,,319.21126683491536,345.0228413910933,355.7906660809057,350.28817047258354,350.65955351705503,353.0131046163978,,,,342.7922118874229,348.1377009354097,#000000,,340.9435083769142,,44.384330533618744,-1.128692231870744,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9976714151490151,0.996986008490503,False,False,False,False,-0.20662828406947512,-0.24886961505728727,False,False,False,False,-8985570,-7653360.807085934,False,False,False,False,708799.4464989421,False,False,False,False
2023-04-07 00:00:00+00:00,319.27,331.71,316.38,327.13,422703,,,,,,,,,,,,,,341.67011272391653,355.8515894951904,354.9139876245697,352.0322833426033,,,,,,,,,,,319.83255838605095,344.0649493317788,355.1024174338385,349.91228822364695,350.3447821479325,352.700014594754,,,,341.67011272391653,347.64249833042817,#000000,,340.35480248423414,,44.12913315846876,-1.128692231870744,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9842962281320334,1.011556876566833,False,False,False,False,-0.2353344062993002,-0.24210201067829373,False,False,False,False,-9408273,-7783354.302857346,False,False,False,False,687607.1171286501,False,False,False,False
2023-04-14 00:00:00+00:00,323.13,326.61,314.2925,318.39,654929,,,,,,,,,,,,,,340.0694782049661,354.5088854018482,354.0134788303305,351.5358709716786,,,,,,,,,,,320.1786253197199,342.6630469849356,354.05606227644324,349.3268099819997,349.8518678450702,352.2100588512301,,,,340.0694782049661,346.84141846682223,#000000,,339.35500897786744,,44.24141839789862,-1.128692231870744,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9617708153091289,1.04657475844017,False,False,False,False,-0.26455971643217463,-0.25333086355523415,False,False,False,False,-8753344,-7855205.391534579,False,False,False,False,685186.5158598612,False,False,False,False
2023-04-21 00:00:00+00:00,322.16,325.71,316.485,323.03,401211,,,,,,,,,,,,,,339.21266266126946,353.73925536292074,353.487040694328,351.2406772959193,,,,,,,,,,,320.3352074875886,341.89049265357187,353.44850824679673,348.98118407891377,349.55920630923714,351.91842152225496,,,,339.21266266126946,346.3812656312801,#000000,,338.79440454133766,,44.259439946470394,-1.323000949999006,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9803435707758829,1.0915387924798259,False,False,False,False,-0.25927293440459137,-0.25630189897991273,False,False,False,False,-9154555,-7951453.510680165,False,False,False,False,664151.2924628345,False,False,False,False
2023-04-28 00:00:00+00:00,317.51,328.5,308.73,321.14,851528,,,,,,,,,,,,,,337.347028823618,352.0680377298827,352.3179365549856,350.56757939288906,,,,,,,,,,,319.90285685307,340.1939420597712,352.10927785278466,348.1931215231991,348.8890246863199,351.2541914387285,,,,337.347028823618,345.28429969152484,#000000,,337.3779663665855,,43.96227591049572,-1.8359206160916628,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9062787033258674,1.1150915705214932,False,False,False,False,-0.27959533032253003,-0.2679486146512214,False,False,False,False,-10006083,-8103648.287666819,False,False,False,False,678031.0485766986,False,False,False,False
2023-05-05 00:00:00+00:00,310.31,323.77,300.68,317.17,614346,,,,,,,,,,,,,,335.7930169691581,350.73802360393546,351.3658366796941,350.00216905265705,,,,,,,,,,311.5866666666667,318.82222171170673,338.7858870596749,351.02674330539554,347.5282381715004,348.321780937114,350.6975639221904,,,,335.7930169691581,340.3970584157503,#000000,,326.2469481018016,,43.267858499995924,-2.7232031580359077,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9094655052649369,1.0702542089255331,False,False,False,False,-0.3332402979945267,-0.30059445632287407,False,False,False,False,-10620429,-8290076.488580388,False,False,False,False,673313.6375710173,False,False,False,False
2023-05-12 00:00:00+00:00,308.14,312.32,303.1741,308.4,463468,,,,,,,,,,,,,,334.57789976270647,349.70138682803326,350.6122435017038,349.54621299521426,,,,,,,,,,309.99192687507616,317.84514079120805,337.6793025120552,350.1743238723008,346.9922817297797,347.86307150885955,350.2490201126406,,,,334.57789976270647,339.4983790376937,#000000,,325.0235674852614,,42.62409175091915,-3.542065940877947,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9299897084945622,1.1470502045218667,False,False,False,False,-0.34282825441539394,-0.321711355369134,False,False,False,False,-11083897,-8497026.156092951,False,False,False,False,657769.5162694604,False,False,False,False
2023-05-19 00:00:00+00:00,325.57,328.987,306.69,308.18,568142,,,,,,,,,,,,,,333.86048097866797,348.8580941204376,349.9841338873477,349.1647493796737,,,,,,,,,,313.58993579674467,318.0987129002456,336.95347912481384,349.47069449460474,346.55908656536013,347.4866901611785,349.87078582903723,,,,333.86048097866797,339.40260574090746,#000000,,325.625652200118,,43.795409340386804,-3.542065940877947,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9042331042012234,1.1140055310516368,False,False,False,False,-0.26147023669932706,-0.29159079603423055,False,False,False,False,-10515755,-8646561.626011992,False,False,False,False,651130.4409902411,False,False,False,False
2023-05-26 00:00:00+00:00,317.85,335.98,316.565,326.38,475024,,,,,,,,,,,,,,333.4380762218625,348.26110749221357,349.5308110200772,348.8864175264378,,,,,,,,,,315.8015985649401,318.50759018313795,336.4954258860477,348.966549045452,346.24858439476293,347.2143961849232,349.5938130074367,,,,333.4380762218625,339.3350556519855,#000000,,326.06067271399706,,44.04583516222479,-3.542065940877947,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9231357078651015,1.0593497561660281,False,False,False,False,-0.1960211736413795,-0.24380598483780502,False,False,False,False,-10990779,-8820207.357418511,False,False,False,False,638085.5194354084,False,False,False,False
2023-06-02 00:00:00+00:00,342.66,343.45,327.05,329.95,656535,,,,,,,,,,,,,,333.6657619398432,347.92937318240445,349.2582090284118,348.7217387311486,,,,,,,,,,320.98255985089787,320.33804887810277,336.55032441772744,348.6730775741042,346.0929925299904,347.06794497925137,349.4241372503122,,,,333.6657619398432,339.9280031111882,#000000,42.933641002478865,327.88417377164285,0.3441549769213392,46.30103701891783,-3.542065940877947,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.922906437065351,1.0536560582650198,False,False,False,False,-0.1281200752970918,-0.1859630300674484,False,False,False,False,-10334244,-8932358.219831955,False,False,False,False,639452.1476253782,False,False,False,False
2023-06-09 00:00:00+00:00,328.49,344.03,328.46,341.35,471479,,,,,,,,,,,,,333.66,333.6655500086009,347.61401237196594,349.0038840119989,348.5638947364238,,,,,,,,,,322.8222513997461,321.19116553412994,336.4601745228829,348.39691947243114,345.93221061213524,346.9210496547745,349.264008162479,,,,333.6655500086009,338.56672175886655,#000000,39.54977869757342,327.8347417356192,0.0165679375703054,46.807879616973125,-6.650534174884285,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9481725134920806,1.0493669753362607,False,False,False,False,-0.1206772476970928,-0.1533201388822706,False,False,False,False,-10805723,-9071125.981325883,False,False,False,False,627009.6922457205,False,False,False,False
2023-06-16 00:00:00+00:00,332.84,338.93,326.44,331.29,496356,,,,,,,,,,,,,333.1864667634463,333.630922674834,347.27573699507514,348.7293683646139,348.3911823393621,,,,,,,,,,324.1361685247752,321.92037122417986,336.34179666296546,348.0994187635461,345.7549766031375,346.75931366248847,349.0891385467743,,,,333.630922674834,338.58345402390626,#000000,34.94646103311101,328.2184822968088,0.13224565711567682,47.52426738696606,-5.873643522588658,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9651732051490748,1.0374364425038063,False,False,False,False,-0.14737421136634798,-0.15034717512430928,False,False,False,False,-10309367,-9162847.538264707,False,False,False,False,617331.6409682598,False,False,False,False
2023-06-23 00:00:00+00:00,312.7,332.25,312.25,332.2,455358,,,,,,,,,,,,,328.66876330898197,333.14930587637883,346.699332431494,348.27714581853377,348.1005238034732,,,,,,,,,,323.5866330114511,321.7640766450922,335.8522278215316,347.6021016230282,345.4301273464164,346.4726312729188,348.8005213104581,,,,333.14930587637883,337.75023451558275,"rgba(239, 83, 80, 0.5)",33.47653982248605,326.792194710476,-0.42095732668913227,46.54335417180476,-5.873643522588658,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9551125019380522,1.003761561073159,False,False,False,False,-0.22699688112720748,-0.1886720281257584,False,False,False,False,-10764725,-9281505.128022877,False,False,False,False,605333.5934891294,False,False,False,False
2023-06-30 00:00:00+00:00,308.44,321.88,306.805,313.06,659112,,,,,,,,,,,,,323.51129842170093,332.20036164918827,345.7133063166757,347.5019905589101,347.5952223187727,,,,,,,,,,322.06605779314185,321.07442216636616,334.9271328626132,346.7498031897673,344.8578310623902,345.9692377934345,348.3006176598072,,,,332.20036164918827,336.4571441814188,"rgba(239, 83, 80, 0.5)",32.1436129522123,324.7130350075993,-0.5062602959969774,45.547357577589906,-5.873643522588658,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9569122421046976,1.008720472627616,False,False,False,False,-0.2892239707861873,-0.23894799945597284,False,False,False,False,-11423837,-9440196.37779896,False,False,False,False,609317.1791566013,False,False,False,False
2023-07-07 00:00:00+00:00,312.29,314.07,302.5,307.55,462617,,,,,,,,,,,,,320.9861323058231,331.4989029937799,344.9999509808495,346.936492039903,347.22193389660106,,,,,,,,,,320.98426801938035,320.5128413986375,334.24605507626546,346.12981027939196,344.43476524991866,345.59644798776947,347.9315780835497,,,,331.4989029937799,335.63256663317185,"rgba(239, 83, 80, 0.5)",31.224909033400778,323.4955361794052,-0.3588652946088259,45.197075788863046,-5.873643522588658,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9705923521063785,1.020246635173053,False,False,False,False,-0.33838817202053445,-0.28866808573825364,False,False,False,False,-10961220,-9552864.794258296,False,False,False,False,598450.4992190753,False,False,False,False
2023-07-14 00:00:00+00:00,302.19,315.22,299.18,311.98,747764,,,,,,,,,,,,,317.4760680854476,330.2572779587414,343.7780622779516,345.96092893989277,346.56986559343295,,,,,,,,,,319.08051800002454,319.41268254438705,333.0489597146881,345.0628095380654,343.6941421852807,344.9430885734903,347.2876190565783,,,,330.2572779587414,334.27145378179694,"rgba(239, 83, 80, 1.0)",30.620062153861088,321.5566366471502,-0.6324819508803028,44.20317898412517,-5.873643522588658,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9454781674087898,1.0604175349140919,False,False,False,False,-0.34282825441539394,-0.31574817007682376,False,False,False,False,-11708984,-9712577.32801694,False,False,False,False,609510.7585361808,False,False,False,False
2023-07-21 00:00:00+00:00,303.17,306.38,296.27,300.67,717825,,,,,,,,,,,,,314.6953306498848,329.0146154923867,342.5706033669749,344.98731447789964,345.9097064507923,,,,,,,,,301.94,317.2679303149792,318.2621655914999,331.851936621096,344.00164912528663,342.94479495742877,344.28029360530996,346.6359924229571,,,,329.0146154923867,328.75363405974366,"rgba(239, 83, 80, 0.5)",29.41370752030591,313.04135663909096,-0.33560395717799957,43.59430299168152,-3.2337839806508413,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.902870041584179,1.0949480983355853,True,False,False,False,-0.34282825441539394,-0.3292882122461088,False,False,False,False,-10991159,-9807287.081497166,False,False,False,False,617534.035681649,False,False,False,False
2023-07-28 00:00:00+00:00,366.1,377.99,302.2,302.5,1491560,,,,,,,,,,,,348.7633333333333,323.9308476184089,330.66492084365717,342.92096145266584,345.1532236363578,345.99479968262773,,,,,,,,,333.55052105751906,322.9417989511714,321.9331253499359,333.10396301334254,344.2332815263386,343.15397436148675,344.4194117196084,346.69766982372226,,,,330.66492084365717,334.71959767827303,"rgba(38, 166, 154, 1.0)",29.268125420970645,332.2966252401082,1.1549552379487777,48.034251231411815,-5.293870007900942,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8995012296417741,1.0086710321418813,False,False,False,False,-0.06361827044706679,-0.19645324134658781,False,False,False,False,-9499599,-9784495.371756636,False,False,False,False,682276.6997052305,False,False,False,False
2023-08-04 00:00:00+00:00,353.18,375.47,352.38,366.1,837486,,,,,,,,,,,,352.9273077159775,328.7411122806636,331.9950359057154,343.4573663869781,345.51894457798016,346.2310818605292,,,,,,,,,340.9149960161315,326.3774701209921,324.36447470777534,334.191088812049,344.66160269287917,343.4940866585122,344.6921185241434,346.91624837133816,,,,331.9950359057154,337.3149399217142,"rgba(38, 166, 154, 0.5)",29.00258378486663,337.2402215334412,0.5495985662793297,50.17758754242513,-3.3353424190727097,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9445790596937528,1.0589982183779194,False,False,False,False,0.20583906167012087,0.004692910161766525,False,False,False,False,-10337085,-9825427.9368117,False,False,False,False,693773.6849122505,False,False,False,False
2023-08-11 00:00:00+00:00,358.75,369.91,349.53,353.44,583241,,,,,,,,,,,,354.2229201963954,331.32382178564217,332.82440445846674,343.79195542739023,345.74779730206575,346.3803550702911,,,,,,,,,343.884399734774,328.3627822663317,325.8435949581211,334.8727110483321,344.9294747012954,343.7102376499873,344.86542672252085,347.0539359060005,,,,332.82440445846674,338.5803861878815,"rgba(38, 166, 154, 0.5)",28.82537497439409,339.44848099578576,0.6696016624713469,52.055842601388946,-1.6464090809205274,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9717849264738876,1.0404337080386037,False,False,False,False,0.29384090050067774,0.14926690533122214,False,False,False,False,-9753844,-9820125.422973797,False,False,False,False,685586.0786224542,False,False,False,False
2023-08-18 00:00:00+00:00,362.74,374.22,353.33,357.64,477395,,,,,,,,,,,,355.51962409453154,333.39502843506915,333.56430542375136,344.12367559684344,345.9832920423616,346.53712941408736,,,,,,,,,346.1560871204845,330.0076432124273,327.09916619015513,335.4911341212915,345.20072764622165,343.9272158376348,345.0428099728845,347.20049092150373,,,,333.56430542375136,339.6540683883137,"rgba(38, 166, 154, 0.5)",28.893794853030634,341.26959571562816,0.7430801109228422,53.651392918095596,-0.22521718211908848,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.038269692142905,1.0240902425624587,False,False,False,False,0.34105455147604874,0.24516072840363545,False,False,False,False,-9276449,-9779853.095346108,False,False,False,False,670164.5172430131,False,False,False,False
2023-08-25 00:00:00+00:00,355.42,369.62,351.86,362.6,373307,,,,,,,,,,,,355.86158765633735,334.6230559070346,334.03561005952906,344.3171771239152,346.11711209233624,346.6258636756423,,,,,,,,,347.223366194922,331.0322466433419,327.9104037119696,335.88204675317417,345.35676680466077,344.05551208118885,345.14607246937265,347.2822594361293,,,,334.03561005952906,340.23593729472213,"rgba(38, 166, 154, 0.5)",28.169397415258096,342.18506410040897,0.46983383082317126,54.1516487541913,0.17475978204730325,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.038421133393926,0.9185346065620857,False,False,False,False,0.3055902946427732,0.27537551152320433,False,False,False,False,-9649756,-9770216.27346862,False,False,False,False,648175.0715213084,False,False,False,False
2023-09-01 00:00:00+00:00,367.5,368.71,355.44,356.53,281950,,,,,,,,,,,,356.42073853441707,335.6471992162656,334.448088488678,344.50795113632955,346.25434772469515,346.71841530699515,,,,,,,,,348.20961656018784,331.88726315011024,328.5889992294315,336.22983926694684,345.51402975350027,344.18244484623455,345.2504409393426,347.36893953131624,,,,334.448088488678,340.7708073060562,"rgba(38, 166, 154, 0.5)",27.93989487943512,343.0412043652452,0.8754075754507377,55.32754812612163,1.2717150359440623,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0633908095301774,0.9120492436414588,False,False,False,False,0.32109335798207006,0.2982344347526372,False,False,False,False,-9367806,-9740408.105063537,False,False,False,False,621047.288445656,False,False,False,False
2023-09-08 00:00:00+00:00,374.92,380.97,358.11,363.02,395489,,,,,,,,,,,,357.7489364478679,337.31724718322226,335.1494905369864,344.8698794282729,346.5231690828744,346.9022014894724,,,,,,,,,349.9825376679533,333.27663401547534,329.69087800262247,336.83094886600816,345.81783677634553,344.4240814258312,345.4526503005715,347.5431774976318,,,,335.1494905369864,341.72075580076284,"rgba(38, 166, 154, 1.0)",27.638042687636453,344.58133882862967,1.0977138111499474,56.651134312071875,2.525848404014731,True,False,True,False,True,0.25019521579293524,0.0,0.0,0.0,0.0,0,1.087166217781505,0.8846200275588978,False,False,False,False,0.34282825332962447,0.3205313440411308,False,False,False,False,-8972317,-9683512.467651423,False,False,False,False,604339.2670793111,False,False,False,False
2023-09-15 00:00:00+00:00,371.56,385.84,369.945,376.33,508734,,,,,,,,,,,,359.60255590407695,339.50127309370924,336.11965519540735,345.39721178371,346.9211066257744,347.1769331582192,,,,,,,,,352.29856452526417,335.11896245741315,331.1701848417189,337.6704333522097,346.26460549259264,344.7790042914156,345.7521184650949,347.80483382941054,,,,336.11965519540735,343.0064553271876,"rgba(38, 166, 154, 1.0)",27.55383606196678,346.63033899511584,0.904761897719758,57.265910355217045,3.1182866609247384,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1149629688240534,0.8453434699095961,False,False,False,False,0.3428282534480676,0.3316797987445992,False,False,False,False,-9481051,-9668515.321899466,False,False,False,False,597257.3954438065,False,False,False,False
2023-09-22 00:00:00+00:00,378.31,379.33,365.2501,370.79,387548,,,,,,,,,,,,360.6696339645462,340.9439369728108,336.8016545879609,345.7679587870316,347.20183391870523,347.37205429231096,,,,,,,,,353.7066550569009,336.37121684292345,332.19946230003046,338.26206590553875,346.5794314970858,345.03134072706786,345.965224751411,347.9905211698619,,,,336.8016545879609,343.85038498335336,"rgba(38, 166, 154, 1.0)",27.721646160967516,347.92286070929526,1.0961520507930829,58.17451323403796,4.024904572447156,True,False,True,False,True,0.6864964165229352,0.0,0.0,0.0,0.0,0,1.0939208803319667,0.8778632938962488,False,False,False,False,0.28953606088864636,0.3106079298166228,False,False,False,False,-9093503,-9625921.81657358,False,False,False,False,581723.3661516727,False,False,False,False
