date,Open,High,Low,Close,Volume,aVWAP_peak_425,aVWAP_peak_409,aVWAP_peak_378,aVWAP_peak_298,aVWAP_peak_251,aVWAP_peak_217,aVWAP_peak_188,aVWAP_peak_155,aVWAP_peak_126,aVWAP_peak_55,aVWAP_peak_34,aVWAP_peak_33,aVWAP_peak_16,aVWAP_peak_15,aVWAP_valley_432,aVWAP_valley_386,aVWAP_valley_344,aVWAP_valley_325,aVWAP_valley_291,aVWAP_valley_265,aVWAP_valley_168,aVWAP_valley_167,aVWAP_valley_148,aVWAP_valley_115,aVWAP_valley_114,aVWAP_valley_62,aVWAP_OB_bear_425,aVWAP_OB_bear_298,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-05-15 17:00:00+00:00,9.76,9.76,9.76,9.76,0.0,,,,,,,,,,10.656323690847056,10.858100536973536,10.858100536973536,10.969045979871709,10.983953169145474,,,,,,,,,,,,10.303013623978199,,,10.771422922964918,"rgba(239, 83, 80, 1.0)",0.6710432042588522,10.466778743119658,-1.0532537080086741,37.08911736288797,-9.115486717774793,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1675.0,1064.015863979842,False,False,False,False,181.0550767220844,False,False,False,False
2024-05-16 17:00:00+00:00,9.76,9.76,9.63,9.63,32.0,,,,,,,,,,10.653531848170173,10.855652828889315,10.855652828889315,10.967328666887564,10.982278523132619,,,,,,,,,,,,10.299374510866292,,,10.76896986780588,"rgba(239, 83, 80, 1.0)",0.675399561420922,10.464118153371608,-1.2349995484402878,33.88785189587678,-12.250818339771996,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1707.0,1021.0543777165884,False,False,False,False,178.7441453000366,False,False,False,False
2024-05-17 17:00:00+00:00,9.63,9.63,9.63,9.63,0.0,,,,,,,,,,10.653531848170173,10.855652828889315,10.855652828889315,10.967328666887564,10.982278523132619,,,,,,,,,,,,10.299374510866292,,,10.76896986780588,"rgba(239, 83, 80, 1.0)",0.6800963564481586,10.464118153371608,-1.2264705515080776,31.753674917869315,-14.354370009581714,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1707.0,978.758961007804,False,False,False,False,175.97291824112128,False,False,False,False
2024-05-20 17:00:00+00:00,9.63,9.63,9.63,9.63,200.0,,,,,,,,,,10.6356800674399,10.840028470053324,10.840028470053324,10.956341740606858,10.971564860296834,,,,,,,,,,,,10.276039161001684,,,10.753280461575322,"rgba(239, 83, 80, 1.0)",0.6841202873527248,10.446514002862585,-1.1935240307258994,30.33089026586434,-15.770954202041587,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1707.0,937.1192871937295,False,False,False,False,176.34543113660777,False,False,False,False
2024-05-21 17:00:00+00:00,9.63,9.63,9.56,9.6,120.0,,,,,,,,,,10.624919593797648,10.830590591856955,10.830590591856955,10.94967230760846,10.965060058876094,,,,,,,,,,,,10.26211997040578,,,10.74382551906698,"rgba(239, 83, 80, 1.0)",0.6886540404204385,10.43592338563592,-1.2138509855043775,28.644898484493492,-17.44030473245025,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1827.0,894.2647246015786,False,False,False,False,175.4718585608464,False,False,False,False
2024-05-22 17:00:00+00:00,9.59,9.59,9.53,9.53,1.0,,,,,,,,,,10.62482683235531,10.83050959308454,10.83050959308454,10.949615096396212,10.965004270977065,,,,,,,,,,,9.549999999999999,10.261998406737224,,,10.573209113233556,"rgba(239, 83, 80, 1.0)",0.6938013384948933,10.347390124410005,-1.1781328156316635,26.051379671810086,-19.920413134571767,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1828.0,852.0590699565928,False,False,False,False,172.76686850563948,True,False,False,False
2024-05-23 17:00:00+00:00,9.53,9.57,9.53,9.57,17.0,,,,,,,,,,10.623262099669684,10.829141340746823,10.829141340746823,10.948647850121176,10.964061014367132,,,,,,,,,,9.556666666666667,9.556296296296297,10.25995744680851,,,10.445896756927889,"rgba(239, 83, 80, 0.5)",0.6971320463800948,10.259251311516259,-0.9886954919017746,26.982167279051854,-19.920413134571767,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1811.0,810.7713324378859,False,False,False,False,170.3518782962497,False,False,False,False
2024-05-24 17:00:00+00:00,9.57,9.58,9.57,9.58,100.0,,,,,,,,,,10.614320660686317,10.82127749523869,10.82127749523869,10.943066607002413,10.95861640896842,,,,,,,,,,9.573760683760682,9.573559322033898,10.24852161785216,,,10.44430003634766,"rgba(239, 83, 80, 0.5)",0.6996200191326578,10.253382312431999,-0.9624972042206755,28.2567825979158,-19.920413134571767,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1711.0,771.6741024776086,False,False,False,False,169.261151500959,False,False,False,False
2024-05-27 17:00:00+00:00,9.58,9.58,9.58,9.58,0.0,,,,,,,,,,10.614320660686317,10.82127749523869,10.82127749523869,10.943066607002413,10.95861640896842,,,,,,,,,,9.573760683760682,9.573559322033898,10.24852161785216,,,10.44430003634766,"rgba(239, 83, 80, 0.5)",0.697993307745617,10.253382312431999,-0.9647403563322017,29.1065261438251,-19.920413134571767,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1711.0,733.1830311213665,False,False,False,False,166.6369476017193,False,False,False,False
2024-05-28 17:00:00+00:00,9.73,9.73,9.73,9.73,0.0,,,,,,,,,,10.614320660686317,10.82127749523869,10.82127749523869,10.943066607002413,10.95861640896842,,,,,,,,,,9.573760683760682,9.573559322033898,10.24852161785216,,,10.44430003634766,"rgba(239, 83, 80, 0.5)",0.6933544067310338,10.253382312431999,-0.754855391919401,37.598729158744604,-16.940367446320295,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1711.0,695.2887205613454,False,False,False,False,164.05342903425077,False,False,False,False
2024-05-29 17:00:00+00:00,9.73,9.73,9.655,9.66,2200.0,,,,,,,,,,10.466759439050701,10.682967580588805,10.682967580588805,10.839449256963633,10.857132071382123,,,,,,,,,,9.676217810386994,9.676163359217716,10.09597349643221,,,10.372203824326373,"rgba(239, 83, 80, 0.5)",0.692282053386806,10.171998764130999,-0.7395811600577838,40.47948486642182,-14.570735626555326,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3911.0,623.8733915603943,False,False,False,False,195.61849214999881,False,False,False,False
2024-05-30 17:00:00+00:00,9.66,9.66,9.66,9.66,0.0,,,,,,,,,,10.466759439050701,10.682967580588805,10.682967580588805,10.839449256963633,10.857132071382123,,,,,,,,,,9.676217810386994,9.676163359217716,10.09597349643221,,,10.372203824326373,"rgba(239, 83, 80, 0.5)",0.6905975542832407,10.171998764130999,-0.7413851395150007,42.399988671539965,-12.967392670493751,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3911.0,553.5652769625588,False,False,False,False,192.58564731046394,False,False,False,False
2024-05-31 17:00:00+00:00,9.66,9.66,9.66,9.66,0.0,,,,,,,,,,10.466759439050701,10.682967580588805,10.682967580588805,10.839449256963633,10.857132071382123,,,,,,,,,,9.676217810386994,9.676163359217716,10.09597349643221,,,10.372203824326373,"rgba(239, 83, 80, 0.5)",0.6882964150385843,10.171998764130999,-0.7438637670403924,43.68032454161873,-11.803378077137715,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3911.0,484.3472106530618,False,False,False,False,189.59982332115442,False,False,False,False
2024-06-03 17:00:00+00:00,9.66,9.665,9.66,9.665,245.0,,,,,,,,,,10.452848527679624,10.669370237317652,10.669370237317652,10.828787755454423,10.846659027703176,,,,,,,,,,9.674985688264377,9.674936922876837,10.08338479809976,,,10.362542899339187,"rgba(239, 83, 80, 0.5)",0.6853078285119998,10.163391516698459,-0.7272520405619924,44.80815279641634,-10.643430160172159,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3666.0,420.0007422708438,False,False,False,False,190.45874078904347,False,False,False,False
2024-06-04 17:00:00+00:00,9.64,9.74,9.64,9.74,100.0,,,,,,,,,,10.44761216374269,10.66415854626822,10.66415854626822,10.824651208513044,10.842591548625728,,,,,,,,,,9.67617580766341,9.676128426586557,10.078963223787165,,,10.35930493393188,"rgba(239, 83, 80, 0.5)",0.6795166074643304,10.160656967172647,-0.6190532542572602,49.18202840560602,-6.46832220985042,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3566.0,358.2022811503656,False,False,False,False,189.05627969153892,False,False,False,False
2024-06-05 17:00:00+00:00,9.72,9.72,9.67,9.67,200.0,,,,,,,,,,10.437080046136101,10.653688410454151,10.653688410454151,10.81632256254498,10.834401341505176,,,,,,,,,,9.676908921500116,9.676864594248457,10.069965596330272,,,10.352364985396676,"rgba(239, 83, 80, 0.5)",0.6740566781847199,10.15470063639368,-0.7190799410207027,48.6740497647171,-6.46832220985042,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3766.0,294.26116051237545,False,False,False,False,189.22594977384065,False,False,False,False
2024-06-06 17:00:00+00:00,9.58,9.645,9.56,9.645,152.0,,,,,,,,,,10.42853992603753,10.6453146692166,10.6453146692166,10.809686669820591,10.827879065506183,,,,,,,,,,9.673870825038708,9.673829740187948,10.062199428914937,,,10.345829374242388,"rgba(239, 83, 80, 0.5)",0.6666125541101904,10.074643744830546,-0.6445179320153134,47.27891480610282,-6.46832220985042,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3918.0,228.9547859307882,False,False,False,False,188.6488032657191,False,False,False,False
2024-06-07 17:00:00+00:00,11.15,11.15,10.73,10.74,1108.0,,,,,,,,,10.873333333333335,10.459910460428603,10.657989999331054,10.657989999331054,10.812153542985738,10.8295870496603,,,,,,,,,,9.996288209606986,9.996179966044142,10.15225317301269,,,10.492853970414878,"rgba(38, 166, 154, 0.5)",0.6567072722617405,10.281092324712066,0.6988009645567461,60.52624107371448,4.007742031125517,True,False,True,False,True,9.203122007066543,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2810.0,181.83920785434185,False,False,False,False,202.90231019183196,False,False,False,False
2024-06-10 17:00:00+00:00,10.755,10.755,10.09,10.54,1296.0,,,,,,,,,10.651403216860789,10.460044298090871,10.646004176873308,10.646004176873308,10.796953228703053,10.814097174847587,,,,,,,,,,10.107607973421926,10.107505074737036,10.187815419179376,,,10.490826082176362,#000000,0.6448572507725168,10.304325412424426,0.36546784159322615,65.41221881533106,8.005729653048434,True,False,True,False,True,5.489028263862785,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.08698749800379847,-0.08698749800379847,False,False,False,False,-4106.0,115.36108060078615,False,False,False,False,219.84956119660976,False,False,False,False
2024-06-11 17:00:00+00:00,10.475,10.53,10.475,10.53,20.0,,,,,,,,,10.650250275027503,10.4601049375465,10.64587772966867,10.64587772966867,10.79676242071587,10.81390081052711,,,,,,,,,,10.10909402966777,10.108991236134093,10.188388810198298,,,10.49102755323939,#000000,0.6275516345720639,10.30486963065011,0.3587439773038101,68.47924322672384,10.493997513189292,True,False,True,False,True,5.308298774475119,0.0,0.0,0.0,0.0,0,0.8320245817685219,1.1430522362581081,False,False,False,False,-0.06455627874839377,-0.07577188837609612,False,False,False,False,-4126.0,49.60354446744062,False,False,False,False,216.75111838735998,False,False,False,False
2024-06-12 17:00:00+00:00,10.885,10.885,10.885,10.885,0.0,,,,,,,,,10.650250275027503,10.4601049375465,10.64587772966867,10.64587772966867,10.79676242071587,10.81390081052711,,,,,,,,,,10.10909402966777,10.108991236134093,10.188388810198298,,,10.49102755323939,"rgba(38, 166, 154, 0.5)",0.6038614482219112,10.30486963065011,0.9607011195334653,72.4929833986488,14.055369303661905,True,False,True,False,True,10.550505352934259,0.0,0.0,0.0,0.0,0,0.8396666666666668,1.1396666666666664,False,False,False,False,0.042189729395872046,-0.016791079490112038,False,False,False,False,-4126.0,-15.13449498166699,False,False,False,False,213.390635931742,False,False,False,False
2024-06-13 17:00:00+00:00,10.885,10.885,10.55,10.55,261.0,,,,,,,,,10.6513600248293,10.46314812672336,10.646069319819608,10.646069319819608,10.795593477876498,10.812621737917416,,,,,,,,,,10.134400479616305,10.134297953216374,10.199077182659858,,,10.498070846942035,#000000,0.574818357521887,10.317048143105032,0.405261686316445,69.85199231354883,14.055369303661905,True,False,True,False,True,4.772516051763937,0.0,0.0,0.0,0.0,0,0.8213237691555267,1.136615585262471,False,False,False,False,-0.004530139773539928,-0.010660609631825984,False,False,False,False,-4387.0,-82.91535552458687,False,False,False,False,214.12876560721884,False,False,False,False
2024-06-14 17:00:00+00:00,10.55,10.55,10.55,10.55,0.0,,,,,,,,,10.6513600248293,10.46314812672336,10.646069319819608,10.646069319819608,10.795593477876498,10.812621737917416,,,,,,,,,,10.134400479616305,10.134297953216374,10.199077182659858,,,10.498070846942035,#000000,0.54490632305096,10.317048143105032,0.4275080817390025,68.09133159014887,14.055369303661905,True,False,True,False,False,4.772516051763937,0.0,0.0,0.0,0.0,0,0.8189028420356909,1.1606080634500988,False,False,False,False,-0.05126980788410123,-0.030965208757963606,False,False,False,False,-4387.0,-149.64535001257775,False,False,False,False,210.8089397838511,False,False,False,False
2024-06-17 17:00:00+00:00,10.55,10.925,10.55,10.925,200.0,,,,,,,,,10.661664355863664,10.467000724347614,10.647487447602375,10.647487447602375,10.795622502524921,10.812540994967586,,,,,,,,,,10.156967000056506,10.156864124293785,10.20929956621587,,,10.506103795941634,"rgba(38, 166, 154, 1.0)",0.5248183040369959,10.329359596425938,1.1349459403231374,69.50564601413235,14.055369303661905,True,False,True,False,False,9.897430207201435,0.0,0.0,0.0,0.0,0,0.8232828119961305,1.132537891002902,False,False,False,False,0.0010453929448984757,-0.014959907906532566,False,False,False,False,-4187.0,-212.23999574881685,False,False,False,False,210.64135932208595,False,False,False,False
2024-06-18 17:00:00+00:00,10.925,10.925,10.71,10.71,1.0,,,,,,,,,10.661705936705937,10.467018717596831,10.647493628128355,10.647493628128355,10.795622042922226,10.812540007463083,,,,,,,,,,10.157072881355932,10.156970005083885,10.20934824516641,,,10.506140565839,"rgba(38, 166, 154, 0.5)",0.4953027829993122,10.329416887608813,0.7683847647424102,67.46249415748832,14.055369303661905,True,False,True,False,False,6.421280048905562,0.0,0.0,0.0,0.0,0,0.8358778625954201,1.1307251908396945,False,False,False,False,0.023351641575802495,0.004195866834634965,False,False,False,False,-4188.0,-273.8796857372073,False,False,False,False,207.39110568918537,False,False,False,False
2024-06-19 17:00:00+00:00,10.71,10.71,10.71,10.71,0.0,,,,,,,,,10.661705936705937,10.467018717596831,10.647493628128355,10.647493628128355,10.795622042922226,10.812540007463083,,,,,,,,,,10.157072881355932,10.156970005083885,10.20934824516641,,,10.506140565839,"rgba(38, 166, 154, 0.5)",0.4773720101095719,10.329416887608813,0.7972463913496557,66.10039291972564,14.055369303661905,True,False,True,False,False,6.421280048905562,0.0,0.0,0.0,0.0,0,0.8358778625954201,1.1444020356234093,False,False,False,False,-0.006621018538824718,-0.0012125758520948765,False,False,False,False,-4188.0,-334.5637216172506,False,False,False,False,204.17573970950806,False,False,False,False
2024-06-20 17:00:00+00:00,10.71,10.89,10.71,10.8,401.0,,,,,,,,,10.678577223405336,10.4744828292992,10.65025944853994,10.65025944853994,10.795679104639321,10.81238120802543,,,,,,,,,,10.197989208062213,10.197886385274517,10.228827754475422,,,10.52070473447348,"rgba(38, 166, 154, 0.5)",0.4773720101095719,10.35197959215006,0.9385141951391438,65.94398893785342,14.055369303661905,True,False,True,False,False,7.623718676487133,0.0,0.0,0.0,0.0,0,0.837735849056604,1.131446540880503,False,False,False,False,0.01847093460100309,0.008629179374454106,False,False,False,False,-3787.0,-388.08986546814594,False,False,False,False,207.2272786287405,False,False,False,False
2024-06-21 17:00:00+00:00,10.8,10.8,10.69,10.75,489.0,,,,,,,,,10.687394950564974,10.48172506982987,10.65234542772861,10.65234542772861,10.794912280701755,10.811381848338774,,,,,,,,,,10.237503681885125,10.237402444411721,10.248848566308242,,,10.533762188610854,"rgba(38, 166, 154, 0.5)",0.48005524269197725,10.373417893312755,0.7844557734137173,65.02903658894373,14.055369303661905,True,False,True,False,False,6.810543260623142,0.0,0.0,0.0,0.0,0,0.8376014990630858,1.136164896939413,False,False,False,False,0.0031362158521576027,0.005882697613305854,False,False,False,False,-4276.0,-448.36754197251577,False,False,False,False,211.59584795232593,False,False,False,False
2024-06-24 17:00:00+00:00,10.75,10.75,10.75,10.75,0.0,,,,,,,,,10.687394950564974,10.48172506982987,10.65234542772861,10.65234542772861,10.794912280701755,10.811381848338774,,,,,,,,,,10.237503681885125,10.237402444411721,10.248848566308242,,,10.533762188610854,"rgba(38, 166, 154, 0.5)",0.48507422112499127,10.373417893312755,0.7763391462318282,64.41906835633725,14.055369303661905,True,False,True,False,False,6.810543260623142,0.0,0.0,0.0,0.0,0,0.831843760344257,1.1592188017212837,False,False,False,False,0.004530111895461068,0.0052064047543834615,False,False,False,False,-4276.0,-507.7106808566628,False,False,False,False,208.3152921701193,False,False,False,False
2024-06-25 17:00:00+00:00,10.75,10.9,10.75,10.78,401.0,,,,,,,,,10.699165270130079,10.488734934412555,10.655093981421095,10.655093981421095,10.795103403251622,10.811364827783919,,,,,,,,,,10.269428452231956,10.269328420467184,10.266092931769993,,,10.545489578098834,"rgba(38, 166, 154, 0.5)",0.4903848001847824,10.391832071045267,0.7915578313366705,64.34816289431977,14.055369303661905,True,False,True,False,False,7.227253038167547,0.0,0.0,0.0,0.0,0,0.8228346456692915,1.1479658792650915,False,False,False,False,0.025443700138888598,0.015325052446636029,False,False,False,False,-3875.0,-559.9167168123735,False,False,False,False,211.30265198143528,False,False,False,False
2024-06-26 17:00:00+00:00,10.78,10.78,10.78,10.78,0.0,,,,,,,,,10.699165270130079,10.488734934412555,10.655093981421095,10.655093981421095,10.795103403251622,10.811364827783919,,,,,,,,,,10.269428452231956,10.269328420467184,10.266092931769993,,,10.545489578098834,"rgba(38, 166, 154, 0.5)",0.49547035620094404,10.391832071045267,0.7834332046240655,64.30089258630812,14.055369303661905,True,False,True,False,False,7.227253038167547,0.0,0.0,0.0,0.0,1,0.8248031496062993,1.1548556430446189,False,False,False,False,0.012894047454907786,0.014109549950771908,False,False,False,False,-3875.0,-611.313356861794,False,False,False,False,208.02664187319596,False,False,False,False
2024-06-27 17:00:00+00:00,10.78,10.78,10.78,10.78,0.0,,,,,,,,,10.699165270130079,10.488734934412555,10.655093981421095,10.655093981421095,10.795103403251622,10.811364827783919,,,,,,,,,,10.269428452231956,10.269328420467184,10.266092931769993,,,10.545489578098834,"rgba(38, 166, 154, 0.5)",0.5003377507892854,10.391832071045267,0.7758117958167176,64.26937904763368,14.055369303661905,True,False,True,False,False,7.227253038167547,0.0,0.0,0.0,0.0,0,0.8248031496062993,1.1548556430446189,False,False,False,False,0.012894047454907786,0.013501798702839848,False,False,False,False,-3875.0,-661.9131497786653,False,False,False,False,204.80142261934796,False,False,False,False
2024-06-28 17:00:00+00:00,10.78,10.82,10.78,10.79,80.0,,,,,,,,,10.70099757262548,10.490041182812806,10.655584680039857,10.655584680039857,10.795107343920678,10.811328798463862,,,,,,,,,,10.275229450327785,10.275129721305463,10.269325919719703,,,10.547592149917277,"rgba(38, 166, 154, 0.5)",0.505152505738683,10.395186817038551,0.7815722548661097,64.40136679038463,14.055369303661905,True,False,True,False,False,7.373616657536985,0.0,0.0,0.0,0.0,0,0.8244575936883631,1.1538461538461533,False,False,False,False,0.01847093460100309,0.01598636665192147,False,False,False,False,-3795.0,-710.4881397045775,False,False,False,False,202.8665168423038,False,False,False,False
2024-07-01 17:00:00+00:00,10.79,10.79,10.545,10.545,294.0,,,,,,,,,10.696195707903025,10.492138394333352,10.655220962566842,10.655220962566842,10.793561244666458,10.809680129567768,,,,,,,,,,10.288887420136595,10.288789761212442,10.277152648439245,,,10.550760803488064,#000000,0.5029268211056193,10.402001630709389,0.2843323586844058,58.860409083214336,12.772846794323023,True,False,True,False,False,3.154034358659466,0.0,0.0,0.0,0.0,0,0.8112410656270308,1.1569200779727091,False,False,False,False,-0.018470962488021932,-0.0012422979180502312,False,False,False,False,-4089.0,-762.868168546367,False,False,False,False,204.27943906180295,False,False,False,False
2024-07-02 17:00:00+00:00,10.66,10.67,10.61,10.67,135.0,,,,,,,,,10.694864845639493,10.493243294621873,10.65519098256061,10.65519098256061,10.792958702523446,10.809028176823427,,,,,,,,,,10.295218614718614,10.295121845647753,10.280865171854254,,,10.55240917966112,"rgba(38, 166, 154, 0.5)",0.4969093669060135,10.405309254173387,0.5326740920073598,57.43549328902506,11.37245526479149,True,False,True,False,False,5.020290775586336,0.0,0.0,0.0,0.0,0,0.8037723362011915,1.1819986763732624,False,False,False,False,-0.02614112947138602,-0.013691713694718124,False,False,False,False,-3954.0,-812.3430806619272,False,False,False,False,203.2053392313874,False,False,False,False
2024-07-03 17:00:00+00:00,10.875,10.875,10.875,10.875,0.0,,,,,,,,,10.694864845639493,10.493243294621873,10.65519098256061,10.65519098256061,10.792958702523446,10.809028176823427,,,,,,,,,,10.295218614718614,10.295121845647753,10.280865171854254,,,10.55240917966112,"rgba(38, 166, 154, 0.5)",0.4941097919354591,10.405309254173387,0.9505797162748074,59.42041849346539,11.37245526479149,True,False,True,False,True,7.935562152917825,0.0,0.0,0.0,0.0,0,0.8095396931287526,1.183455637091394,False,False,False,False,0.03939733521219161,0.012852810758736743,False,False,False,False,-3954.0,-861.0509398764709,False,False,False,False,200.05486885570696,False,False,False,False
2024-07-04 17:00:00+00:00,10.875,10.875,10.875,10.875,0.0,,,,,,,,,10.694864845639493,10.493243294621873,10.65519098256061,10.65519098256061,10.792958702523446,10.809028176823427,,,,,,,,,,10.295218614718614,10.295121845647753,10.280865171854254,,,10.55240917966112,"rgba(38, 166, 154, 0.5)",0.4912875802282231,10.405309254173387,0.9560403411957257,60.74370196309228,11.37245526479149,True,False,True,False,True,7.935562152917825,0.0,0.0,0.0,0.0,0,0.8095396931287526,1.161774516344229,False,False,False,False,0.03939733521219161,0.026125072985464175,False,False,False,False,-3954.0,-909.0036384830373,False,False,False,False,196.95324298197505,False,False,False,False
2024-07-05 17:00:00+00:00,10.875,10.875,10.73,10.73,1.0,,,,,,,,,10.694882654149776,10.493258074550262,10.655196220208976,10.655196220208976,10.792958247839334,10.809027248533233,,,,,,,,,,10.295281348742588,10.295184584090713,10.28090186100253,,,10.552431828814044,"rgba(38, 166, 154, 0.5)",0.48592509525462313,10.405346033777944,0.6681152494335347,58.501004696950446,11.37245526479149,True,False,True,False,False,5.4667651172118035,0.0,0.0,0.0,0.0,0,0.8017839444995046,1.1602246448629003,False,False,False,False,0.019168119164525755,0.022646596074994967,False,False,False,False,-3955.0,-956.228388273998,False,False,False,False,193.91520820706072,False,False,False,False
2024-07-08 17:00:00+00:00,10.75,10.75,10.73,10.73,100.0,,,,,,,,,10.695755518417936,10.49451346983685,10.655541273135398,10.655541273135398,10.7927837868551,10.808809071539125,,,,,,,,,,10.300939409477419,10.300843159873539,10.284238597261876,,,10.554329506614739,"rgba(38, 166, 154, 0.5)",0.4839619521937521,10.408579505159654,0.6641441406362188,57.00587318618922,11.109588777551053,True,False,True,False,False,5.4667651172118035,0.0,0.0,0.0,0.0,0,0.8020455295282087,1.1682612999010222,False,False,False,False,0.0017423319957121219,0.012194464035353545,False,False,False,False,-3955.0,-1002.7209714015329,False,False,False,False,192.45915846741636,False,False,False,False
2024-07-09 17:00:00+00:00,10.58,10.595,10.42,10.595,68.0,,,,,,,,,10.69352729145211,10.494660790461017,10.65519989582893,10.65519989582893,10.79224515989361,10.808252241680206,,,,,,,,,10.536666666666667,10.302976447663829,10.302880770859806,10.285489060489057,,,10.552709822082416,#000000,0.48226897096991095,10.402021896956661,0.4001462143733467,53.337118180511936,7.663605578960151,False,False,True,False,False,3.209827589593708,0.0,0.0,0.0,0.0,0,0.7946977044940189,1.16618170061429,False,False,False,False,-0.06315671171744375,-0.025481123841045103,False,False,False,False,-4023.0,-1049.5470028526718,False,False,False,False,190.52955911133236,False,False,False,False
2024-07-10 17:00:00+00:00,10.655,10.655,10.655,10.655,0.0,,,,,,,,,10.69352729145211,10.494660790461017,10.65519989582893,10.65519989582893,10.79224515989361,10.808252241680206,,,,,,,,,10.536666666666667,10.302976447663829,10.302880770859806,10.285489060489057,,,10.552709822082416,"rgba(38, 166, 154, 0.5)",0.481173799396062,10.402021896956661,0.5257520325521873,52.13464675397414,6.550895755673487,False,False,False,False,False,4.111543888091603,0.0,0.0,0.0,0.0,0,0.8050048748781282,1.1670458238544033,False,False,False,False,-0.021957078417716137,-0.02371910112938062,False,False,False,False,-4023.0,-1095.647049320072,False,False,False,False,187.5756124584435,False,False,False,False
2024-07-11 17:00:00+00:00,10.75,10.815,10.75,10.78,216.0,,,,,,,,,10.697281601262077,10.497811975804403,10.656343098277182,10.656343098277182,10.792174961597544,10.808080568011958,,,,,,,,,10.72300469483568,10.315765203050917,10.315670500453459,10.293175667599032,,,10.575565136916943,"rgba(38, 166, 154, 0.5)",0.4837819570653688,10.421204010379403,0.7416481420618901,53.667841314494666,6.550895755673487,False,False,True,False,False,5.955153148252521,0.0,0.0,0.0,0.0,0,0.807011900932776,1.1611450627211317,False,False,False,False,0.013591107377889187,-0.005063996875745717,False,False,False,False,-3807.0,-1137.6835291755747,False,False,False,False,188.01630063738236,False,False,False,False
2024-07-12 17:00:00+00:00,10.72,10.89,10.72,10.89,115.0,,,,,,,,,10.70029856022625,10.499761892729602,10.65719082326808,10.65719082326808,10.79231986325833,10.808167088733303,,,,,,,,,10.754803675856305,10.323023780487805,10.322929520790147,10.29759437093944,,,10.581328039955732,"rgba(38, 166, 154, 0.5)",0.48837104672502396,10.427601191284658,0.9468186368052538,56.43822633891598,6.550895755673487,False,False,True,False,True,7.530788066686142,0.0,0.0,0.0,0.0,0,0.8063897763578277,1.1575079872204466,False,False,False,False,0.01986532236022176,0.007400662742238022,False,False,False,False,-3692.0,-1177.2853349247905,False,False,False,False,186.8842649685857,False,False,False,False
