date,Open,High,Low,Close,Volume,aVWAP_peak_378,aVWAP_peak_300,aVWAP_peak_219,aVWAP_peak_152,aVWAP_peak_121,aVWAP_peak_77,aVWAP_peak_34,aVWAP_valley_397,aVWAP_valley_363,aVWAP_valley_339,aVWAP_valley_318,aVWAP_valley_288,aVWAP_valley_269,aVWAP_valley_235,aVWAP_valley_187,aVWAP_valley_165,aVWAP_valley_135,aVWAP_valley_95,aVWAP_valley_50,aVWAP_OB_bull_318,aVWAP_OB_bull_12,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-07-01 17:00:00+00:00,15.495,15.53,15.45,15.475,3687.0,,,,,16.189758306100217,16.192098970382375,15.569251419666188,,,,,,,,,,15.509470798944744,16.232134886320495,15.989149485286696,,15.343301193772378,15.946977311116788,"rgba(239, 83, 80, 1.0)",0.4342009540160528,15.915488358564438,-1.0144804024271066,32.67229052371434,-12.110912733466378,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8744896615303571,0.8307651784538391,False,False,False,False,0.013704047909781383,0.022616747610910343,False,False,False,False,25043.0,82018.87279895999,False,False,False,False,11480.64430941013,False,False,False,False
2024-07-02 17:00:00+00:00,15.52,15.605,15.4,15.605,6555.0,,,,,16.174099128098018,16.18549113954032,15.569095159886166,,,,,,,,,,15.513194664939837,16.22265113013449,15.986288302723311,,15.344064101352592,15.941803254220355,"rgba(239, 83, 80, 0.5)",0.43192477239560007,15.910693148390692,-0.7077462741838457,34.27721775700047,-12.110912733466378,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8709507505925734,0.8327627074005794,False,False,False,False,0.01595096885776,0.01928385823433517,False,False,False,False,31598.0,81237.15384083657,False,False,False,False,11404.277730969663,False,False,False,False
2024-07-03 17:00:00+00:00,15.86,15.86,15.86,15.86,0.0,,,,,16.174099128098018,16.18549113954032,15.569095159886166,,,,,,,,,,15.513194664939837,16.22265113013449,15.986288302723311,,15.344064101352592,15.941803254220355,#000000,0.43285030598045016,15.910693148390692,-0.11711473387056373,38.543585617950605,-16.572264704415872,False,True,False,True,True,0.12550616603279252,0.0,0.0,0.0,0.0,0,0.8846663135593221,0.8318326271186439,False,False,False,False,0.07423648096093673,0.046760169597635945,False,False,False,False,31598.0,80467.55455648252,False,False,False,False,11227.46722351277,False,False,False,False
2024-07-04 17:00:00+00:00,15.86,15.86,15.86,15.86,0.0,,,,,16.174099128098018,16.18549113954032,15.569095159886166,,,,,,,,,,15.513194664939837,16.22265113013449,15.986288302723311,,15.344064101352592,15.941803254220355,#000000,0.4319604065105675,15.910693148390692,-0.11735600676969069,41.387830858584024,-13.870768800595357,False,True,False,True,True,0.12550616603279252,0.0,0.0,0.0,0.0,0,0.8812500000000001,0.8328457446808512,False,False,False,False,0.06930048123543188,0.05803032541653391,False,False,False,False,31598.0,79709.8870439789,False,False,False,False,11053.397964233502,False,False,False,False
2024-07-05 17:00:00+00:00,16.31,16.405,16.265,16.27,14181.0,,,,,16.18096526154973,16.188219923145585,15.576736974609203,,,,,,,,,,15.696050714711616,16.225249688810933,15.99070181590828,,15.352267246836254,15.976320729789224,"rgba(38, 166, 154, 0.5)",0.4274466722968368,15.931618919076703,0.7916334430796799,47.48070216220528,-8.268200216529308,False,True,False,False,True,3.336255458473964,0.0,0.0,0.0,0.0,0,0.8807170159483328,0.8335310399367339,False,False,False,False,0.15965846876104073,0.10884439708878732,False,False,False,False,45779.0,79183.82677973116,False,False,False,False,11101.887918276392,False,False,False,False
2024-07-08 17:00:00+00:00,15.945,16.115,15.92,16.105,6463.0,,,,,16.178013287714556,16.186856164050035,15.578925830394105,,,,,,,,,,15.729123732656118,16.22294748995523,15.991043918696311,,15.354935338408437,15.981151737244394,#000000,0.42510260552625034,15.934233495139205,0.40170655893627644,49.60878907629839,-6.436759639211466,False,False,False,False,True,1.9806660338765951,0.0,0.0,0.0,0.0,0,0.8741800052479666,0.8387562319601154,False,False,False,False,0.09906479342336456,0.10395459525607595,False,False,False,False,39316.0,78565.72093818494,False,False,False,False,11029.967175357378,False,False,False,False
2024-07-09 17:00:00+00:00,15.98,16.01,15.865,15.915,10251.0,,,,,16.16965793244424,16.182990237174792,15.581500482303799,,,,,,,,,,15.755266439837325,16.217077545821194,15.990457746390916,,15.35841872321717,15.982825063995378,#000000,0.4220072156848406,15.934476124980362,-0.04615116580117429,49.018914442772164,-6.436759639211466,False,True,False,False,True,0.4465841998537421,0.0,0.0,0.0,0.0,0,0.8735873850197112,0.8386333771353482,False,False,False,False,0.08197394111936969,0.09296426818772283,False,False,False,False,29065.0,77798.26790038362,False,False,False,False,11017.890164886721,False,False,False,False
2024-07-10 17:00:00+00:00,15.98,16.055,15.915,16.055,8603.0,,,,,16.165222195588363,16.180811615846736,15.584111419540651,,,,,,,,,,15.780184998664682,16.213625314706913,15.990600649295336,,15.361705896439897,15.98575936560711,#000000,0.4216094431135337,15.935909799491752,0.28246568584608,50.10118193665168,-5.822002252055171,False,False,False,False,True,1.5471696249305857,0.0,0.0,0.0,0.0,0,0.8659478168264113,0.8405218317358893,False,False,False,False,0.0910241872284496,0.09199422770808621,False,False,False,False,37668.0,77176.09320425364,False,False,False,False,10980.450007291578,False,False,False,False
2024-07-11 17:00:00+00:00,16.275,16.795,16.27,16.725,27254.0,,,,,16.199792143800032,16.19661998240681,15.603360155090018,,,,,,,,,,15.974318787223151,16.232694574391065,16.005570558745205,,15.381181736434945,16.035392700276045,"rgba(0, 255, 255, 0.75)",0.42549926159936285,15.970892469749053,1.772288693090596,55.812687059229404,-0.36191470806124215,True,False,True,False,True,6.486340670254243,0.0,0.0,0.0,0.0,0,0.8677545691906008,0.8297650130548303,False,False,False,False,0.19681481567624987,0.14440452169216805,False,False,False,False,64922.0,76986.10726310243,False,False,False,False,11232.753107953724,False,False,False,False
2024-07-12 17:00:00+00:00,17.035,17.27,17.01,17.215,10225.0,,,,,16.227960706579438,16.21023674230704,15.614419031175338,,,,,,,,,,16.07183430917882,16.24978853459859,16.016216170387267,,15.391673891709488,16.065075915704412,"rgba(0, 255, 0, 1.0)",0.44129934070661064,15.992900022314695,2.7693220110605035,61.86039030062032,5.167095029588573,True,False,True,False,True,9.76015218519277,0.0,0.0,0.0,0.0,0,0.8838927044188161,0.8258390566282235,False,False,False,False,0.3196580433466899,0.23203128251942898,False,False,False,False,75147.0,76957.59397220162,False,False,False,False,11217.129028760643,False,False,False,False
2024-07-15 17:00:00+00:00,17.515,17.6,17.46,17.485,13811.0,,,,,16.276770481224684,16.23455600241122,15.63242613810725,,,,,,,,,,16.215578441271212,16.280364834416186,16.034576232750975,,15.408410055535604,16.112378688363588,"rgba(0, 255, 0, 1.0)",0.46449398021679306,16.02875254132877,3.135126655444608,66.87146933137463,9.612834125714414,True,False,True,False,True,11.467086802286499,0.0,0.0,0.0,0.0,0,0.8979512448132783,0.8195020746887968,False,False,False,False,0.342828234769304,0.2874297586443665,False,False,False,False,88958.0,77143.64677883415,False,False,False,False,11257.344082578307,False,False,False,False
2024-07-16 17:00:00+00:00,18.105,18.105,17.81,17.89,19904.0,,,,,16.362704365508137,16.27903799615535,15.663442900501394,,,,,,,,,,16.431411585647858,16.336054016518226,16.06754483796508,,15.436788181679152,16.19003261704934,"rgba(0, 255, 0, 1.0)",0.5034510452416754,16.089084696190266,3.577140857747604,71.44385835607204,13.656512098006282,True,False,True,False,True,13.913416385468967,0.0,0.0,0.0,0.0,0,0.8994348831235554,0.8140251733881325,False,False,False,False,0.3428282367701861,0.3151289977072763,False,False,False,False,108862.0,77635.40419311578,False,False,False,False,11391.400763468566,False,False,False,False
2024-07-17 17:00:00+00:00,18.28,18.305,18.13,18.2,20100.0,,,,,16.454654076535395,16.32877760193124,15.697641491208973,,,,,,,,,,16.631693271541366,16.397706699679084,16.10446068232207,,15.467908956692082,16.26915563720302,"rgba(0, 255, 0, 1.0)",0.5523820488827527,16.152172257730143,3.707267001908897,75.27527476552336,17.07790564329555,True,False,True,False,True,15.696920192889692,0.0,0.0,0.0,0.0,0,0.9074145217057243,0.8002305032654629,False,False,False,False,0.3428282377994075,0.3289786177533419,False,False,False,False,128962.0,78431.1653684163,False,False,False,False,11526.41780589541,False,True,False,False
2024-07-18 17:00:00+00:00,18.135,18.19,18.07,18.115,27805.0,,,,,16.56216724462017,16.39052913883184,15.74188429267559,,,,,,,,,,16.83279558513223,16.47283260492336,16.151464711410817,,15.508502190637667,16.358612262932336,"rgba(0, 255, 0, 1.0)",0.593192325586832,16.225900687062325,3.184632085502505,76.83451958509312,18.54670611273373,True,False,True,False,True,14.962036453649024,0.0,0.0,0.0,0.0,0,0.8995264303084605,0.8045565083834635,False,False,False,False,0.32835766286621576,0.32866814030977887,False,False,False,False,101157.0,78783.5038898362,False,False,False,False,11778.798925183853,False,False,False,False
2024-07-19 17:00:00+00:00,18.315,18.335,18.005,18.085,26586.0,,,,18.14166666666667,16.65374011601282,16.44625949024889,15.78299047264994,,,,,,,,,,16.98210646270909,16.53946286206582,16.194769984978766,,15.54641249017114,16.677285150761715,"rgba(0, 255, 0, 1.0)",0.6292032570948096,16.443578765672424,2.608729716223075,77.49851572734583,19.417930795571337,True,False,True,False,True,14.70028075007884,0.0,0.0,0.0,0.0,0,0.8971735516050648,0.8068806752781686,False,False,False,False,0.3349559849865887,0.33181206264818375,False,False,False,False,74571.0,78718.19375200928,False,False,False,False,12008.367934095731,False,False,False,False
2024-07-22 17:00:00+00:00,17.95,18.0,17.855,17.865,13101.0,,,,18.06409126414191,16.68854104873948,16.468809090259086,15.800766085013526,,,,,,,,,,17.031313726525724,16.565843261229972,16.212931024802813,,15.563039691779064,16.690327928673216,"rgba(0, 255, 0, 1.0)",0.6549745060714816,16.459726445211512,2.1455393175793622,75.20499928076765,19.417930795571337,True,False,True,False,True,12.788880075967818,0.0,0.0,0.0,0.0,0,0.8931541906589896,0.8117722328854768,False,False,False,False,0.2953605001542057,0.3135862814011947,False,False,False,False,61470.0,78450.77989538897,False,False,False,False,12025.307966125254,False,False,False,False
2024-07-23 17:00:00+00:00,17.81,17.975,17.79,17.95,12721.0,,,,18.025475022897268,16.7204874357958,16.490023498301397,15.817730217829642,,,,,,,,,,17.074245941766424,16.590471586911473,16.23018333429514,,15.578950642108145,16.70694529111388,"rgba(0, 255, 0, 1.0)",0.6817855994398684,16.477481384812556,2.1597971802238325,74.10009736645348,19.417930795571337,True,False,True,False,False,13.307158199409443,0.0,0.0,0.0,0.0,0,0.8936197417210078,0.8106380258278992,False,False,False,False,0.2881141902701977,0.3008502358356962,False,False,False,False,74191.0,78384.73679623567,False,False,False,False,12036.093889131063,False,False,False,False
2024-07-24 17:00:00+00:00,17.915,17.92,17.42,17.445,22915.0,,,,17.894514557306533,16.759989069734893,16.518663010644204,15.84317085616003,,,,,,,,,,17.116593060366036,16.622683013464126,16.25479822855432,,15.60332502700041,16.715773113747165,"rgba(38, 166, 154, 1.0)",0.693705892194121,16.493884729711905,1.3710641368200218,67.98459553418324,25.5782579268825,True,False,True,False,False,9.061561957670627,0.0,0.0,0.0,0.0,0,0.8875364523900092,0.8117154811715482,False,False,False,False,0.2542764593977028,0.27756334761669954,False,False,False,False,51276.0,77964.44630327077,False,False,False,False,12204.759100152287,False,False,False,False
2024-07-25 17:00:00+00:00,17.175,17.27,17.07,17.085,13511.0,,,,17.780011913606653,16.76989050557648,16.52804044682456,15.854038434258928,,,,,,,,,,17.117740253231425,16.632313198539812,16.26412983986904,,15.61421352641971,16.706594941700985,"rgba(38, 166, 154, 0.5)",0.6988654705634856,16.49259846490168,0.8476617604539493,61.07246867724388,19.110050057691865,True,False,True,False,False,6.221051226838252,0.0,0.0,0.0,0.0,0,0.8818987341772158,0.828987341772152,False,False,False,False,0.17671876026397706,0.2271410539403383,False,False,False,False,37765.0,77341.19907376269,False,False,False,False,12225.01089704915,False,False,False,False
2024-07-26 17:00:00+00:00,17.415,17.465,17.315,17.375,12873.0,,,,17.730015469272846,16.78472737657808,16.540156524575618,15.866149974742102,,,,,,,,,,17.128904116478896,16.645389244789804,16.27525516848414,,15.62607543916706,16.71008541070307,"rgba(38, 166, 154, 1.0)",0.7080382936149717,16.499598713628124,1.2363756229940794,58.60011505813223,16.847536697432645,True,False,True,False,False,8.079820553509656,0.0,0.0,0.0,0.0,0,0.8779720719587374,0.8242546232230471,False,False,False,False,0.21053251870962808,0.21883678632498318,False,False,False,False,50638.0,76927.19598734776,False,False,False,False,12235.057239730559,False,False,False,False
2024-07-29 17:00:00+00:00,17.45,17.635,17.38,17.635,5703.0,,,,17.720457437234273,16.79281858591926,16.546442426809026,15.872030859498672,,,,,,,,,,17.136555185278404,16.652298286331092,16.280835999692933,,15.631768072962164,16.714491254394805,"rgba(0, 255, 255, 0.75)",0.7213527832051477,16.504682675570443,1.5669411011451024,58.6378403056196,16.693435369762284,True,False,True,False,False,9.69443715885858,0.0,0.0,0.0,0.0,0,0.8760570490975645,0.8268332702259247,False,False,False,False,0.22878361674220488,0.22381020153359404,False,False,False,False,56341.0,76608.03015808655,False,False,False,False,12133.785034463417,False,False,False,False
2024-07-30 17:00:00+00:00,17.31,17.47,17.275,17.38,15637.0,,,,17.6765561804297,16.809220499996094,16.56034632703609,15.886286946014502,,,,,,,,,,17.147870452421127,16.66712225138685,16.293814541143163,,15.645796897341734,16.720173885489647,"rgba(38, 166, 154, 1.0)",0.7267805597165876,16.513749476412674,1.1919010656051738,56.559578167989685,14.3780066352287,False,False,True,False,False,7.697585047078821,0.0,0.0,0.0,0.0,0,0.8687737041719347,0.8355246523388119,False,False,False,False,0.2078263375212035,0.21581826952739877,False,False,False,False,40704.0,76051.37852772862,False,False,False,False,12188.098444781814,False,False,False,False
2024-07-31 17:00:00+00:00,17.47,17.59,17.34,17.545,13272.0,,,,17.658555361566126,16.825158169732227,16.573424709133775,15.899108143692535,,,,,,,,,,17.161181488266802,16.681231583873878,16.30575384943513,,15.658319475802644,16.729201900814353,"rgba(38, 166, 154, 1.0)",0.7375580111555929,16.52433620315008,1.3838420590819183,56.32526698444501,13.702602809330592,False,False,True,False,False,8.729231082081288,0.0,0.0,0.0,0.0,0,0.8778722864034534,0.8314078964072619,False,False,False,False,0.2221654566147898,0.2189918630710943,False,False,False,False,53976.0,75709.12459706615,False,False,False,False,12204.903120056515,False,False,False,False
2024-08-01 17:00:00+00:00,17.25,17.295,17.035,17.245,11556.0,,,,17.622069371653982,16.832462311240032,16.5808927481331,15.908034262350133,,,,,,,,,,17.16217568238774,16.688725022771536,16.313376136816277,,15.667323705269196,16.7296765050504,"rgba(38, 166, 154, 0.5)",0.7426550130904941,16.527900639306036,0.9655887970240963,53.76283664526612,10.819022779967973,False,False,True,False,False,6.413916807467462,0.0,0.0,0.0,0.0,0,0.8685937894471097,0.8327442565008837,False,False,False,False,0.17595517514679732,0.1974735191089458,False,False,False,False,42420.0,75193.01413819692,False,False,False,False,12194.842606567267,False,False,False,False
2024-08-02 17:00:00+00:00,17.2,17.2,17.02,17.075,12747.0,,,,17.58050555548638,16.838181217087463,16.58769668902045,15.917032827855987,,,,,,,,,,17.15995879768232,16.695252320874495,16.320755832820737,,15.676533394929574,16.728483320118265,"rgba(38, 166, 154, 0.5)",0.7448425252275547,16.530337196953173,0.7312455782253139,50.820496678883714,7.683133563118147,False,False,False,False,False,5.132637318798093,0.0,0.0,0.0,0.0,0,0.8626527494908354,0.8429226069246437,False,False,False,False,0.16756892673852697,0.1825212229237364,False,False,False,False,29673.0,74487.27748489153,False,False,False,False,12203.40318631041,False,False,False,False
2024-08-05 17:00:00+00:00,16.175,16.395,16.13,16.36,11474.0,,,,17.49479821340027,16.82786393910299,16.584272840343164,15.919587486002314,,,,,,,,,,17.133742593742163,16.689592272747444,16.32053970275045,,15.680095583552603,16.710056721155542,#000000,0.7348948873787788,16.519123828567174,-0.21652597031221357,44.89275798882439,1.9497917463962295,False,True,False,True,False,0.06272338714813586,0.0,0.0,0.0,0.0,0,0.8573391630231108,0.8459712679575266,False,False,False,False,0.04055502068628318,0.1115381218050098,False,False,False,False,18199.0,73614.59101225756,False,False,False,False,12192.094609778465,False,False,False,False
2024-08-06 17:00:00+00:00,16.46,16.705,16.375,16.58,15947.0,,,,17.414957217232228,16.820803053737983,16.58377787999048,15.92548538511666,,,,,,,,,,17.11028123774858,16.68696586227667,16.323223434153864,,15.687030393996984,16.69507058146521,#000000,0.7303879753901804,16.511193263694903,0.09420573533995853,42.81504318962916,-0.07801892424642176,False,True,False,True,False,1.522334176971274,0.0,0.0,0.0,0.0,0,0.8728962572218038,0.8367244410952023,False,False,False,False,0.08180283416777509,0.09667047798639244,False,False,False,False,34146.0,73002.67487253263,False,False,False,False,12250.31019722376,False,False,False,False
2024-08-07 17:00:00+00:00,16.195,16.205,15.845,15.975,26670.0,,,,17.24023720035582,16.78729653145136,16.56878317938477,15.92675508364842,,,,,,,,,16.008333333333333,17.040503919129186,16.66577262623365,16.31726712285208,,15.69124183491576,16.56936862454858,"rgba(239, 83, 80, 0.5)",0.7276415871012675,16.444708656411457,-0.645522005253511,38.772738958754275,-3.968431605205133,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8586620502040314,0.8417212810683816,False,False,False,False,0.005367402403666464,0.05101894019502946,False,False,False,False,7476.0,71986.7574326484,False,False,False,False,12473.871279437344,False,False,False,False
2024-08-08 17:00:00+00:00,16.35,16.46,16.155,16.16,7307.0,,,,17.20792132090202,16.78138657663664,16.566582522400694,15.928141524184358,,,,,,,,,16.062097644484997,17.02716560596266,16.662316086776144,16.316963276557107,,15.693271051599748,16.569071819738078,#000000,0.7258375280440446,16.444229226151858,-0.39158794519454865,37.60816183159291,-5.209693605145638,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8624000000000003,0.8382769230769231,False,False,False,False,0.04723081780093174,0.0491248789979806,False,False,False,False,14783.0,71099.87747245231,False,False,False,False,12393.764747973199,False,False,False,False
2024-08-09 17:00:00+00:00,16.265,16.3,16.15,16.29,3639.0,,,,17.192420030518022,16.77842775893101,16.565457116581342,15.92880343344567,,,,,,,,,16.07995298986247,17.02059293388379,16.66056737703446,16.316783243097028,,15.69425547223078,16.56787561041922,#000000,0.7243462538699758,16.443334995168517,-0.2116874275932156,37.905200717173685,-5.219314932115893,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8674668667166794,0.8379594898724684,False,False,False,False,0.034994640082325085,0.04205975954015284,False,False,False,False,18422.0,70283.16619380964,False,False,False,False,12258.031961182916,False,False,False,False
2024-08-12 17:00:00+00:00,16.99,17.13,16.9,16.93,10127.0,,,,17.183582931132467,16.781585785524953,16.569540680819156,15.934885885918273,,,,,,,,,16.27228043901724,17.019816071421847,16.664341220630238,16.321523834414368,,15.70062195861083,16.593444606109816,"rgba(38, 166, 154, 0.5)",0.7243227218618623,16.46092500417845,0.6476049717393916,42.53206758572085,-5.219314932115893,False,True,False,True,True,3.6902139367614595,0.0,0.0,0.0,0.0,0,0.8740467404674052,0.8332103321033211,False,False,False,False,0.15313771798201628,0.09759873876108456,False,False,False,False,28549.0,69636.1248574715,False,False,False,False,12224.992705970779,False,False,False,False
2024-08-13 17:00:00+00:00,17.165,17.215,17.085,17.09,9188.0,,,,17.181573248589643,16.786314631040625,16.57442745348496,15.941087990589368,,,,,,,,,16.410706381409074,17.02205859137625,16.66917966614872,16.3266815950037,,15.706981850292873,16.614003694705293,"rgba(38, 166, 154, 0.5)",0.7152177895483705,16.475634972973744,0.858990136996175,46.5372219991417,-10.45000606175222,False,True,False,True,True,4.652727532890033,0.0,0.0,0.0,0.0,0,0.8742618110236224,0.8325541338582679,False,False,False,False,0.17366563415556602,0.13563218645832528,False,False,False,False,37737.0,69141.56478216186,False,False,False,False,12177.907547738674,False,False,False,False
2024-08-14 17:00:00+00:00,16.8,17.085,16.785,17.075,5061.0,,,,17.177526906233126,16.787764263165688,16.57637398818564,15.944054053166106,,,,,,,,,16.457319331526648,17.021610789098602,16.67095797346383,16.328975192725714,,15.710098282507733,16.620572812195668,"rgba(38, 166, 154, 0.5)",0.7071408616380247,16.480573117632836,0.840606044162445,49.0981386740267,-7.942708849289467,False,False,False,False,True,4.550010330958603,0.0,0.0,0.0,0.0,0,0.8679245283018872,0.8337417299681453,False,False,False,False,0.14103425931146985,0.13833322288489758,False,False,False,False,32676.0,68576.20718863998,False,False,False,False,12067.56789583575,False,False,False,False
2024-08-15 17:00:00+00:00,17.2,17.2,16.97,17.03,2436.0,,,,17.17645725647698,16.788756886866192,16.57749939851372,15.945592139872739,,,,,,,,,16.48035853976532,17.021849940442475,16.67203891803839,16.330216473914103,,15.7116927906493,16.624096194236238,"rgba(38, 166, 154, 0.5)",0.7002015025291741,16.483232360267728,0.7808718458291114,50.44640179992062,-6.481954591002527,False,False,False,False,True,4.237210230237473,0.0,0.0,0.0,0.0,0,0.87280701754386,0.8289473684210528,False,False,False,False,0.16376477029655448,0.15104899659072601,False,False,False,False,30240.0,67981.8473872657,False,False,False,False,11918.241261791785,False,False,False,False
2024-08-16 17:00:00+00:00,17.115,17.32,17.04,17.265,13351.0,,,,17.178058243235448,16.796784569541295,16.585336898654493,15.955003508568211,,,,,,,,,16.605317609294712,17.027121562765334,16.679949597509264,16.33824059485497,,15.721272455381675,16.645726573052965,"rgba(38, 166, 154, 1.0)",0.6920460134157644,16.499765481582976,1.1057567034307734,52.97753728739718,-3.8548040719051713,False,False,True,False,True,5.689505471101725,0.0,0.0,0.0,0.0,0,0.8791970802919711,0.8260340632603407,False,False,False,False,0.17824654350715188,0.16464777004893894,False,False,False,False,43591.0,67603.69471459491,False,False,False,False,11940.454575562455,False,False,False,False
2024-08-19 17:00:00+00:00,17.39,17.39,17.275,17.35,8588.0,,,,17.18307425020954,16.803368460094507,16.59130693129025,15.961603833213783,,,,,,,,,16.67820585408779,17.03267948208732,16.686137829036895,16.3440847049751,,15.727903057541235,16.6600576681244,"rgba(38, 166, 154, 1.0)",0.6878344395391837,16.510952662663225,1.219839090783093,55.235489656036435,-1.4879036655204345,False,False,True,False,True,6.210576140369163,0.0,0.0,0.0,0.0,0,0.8891060087933566,0.8231558378114315,False,False,False,False,0.20165196535982874,0.18314986770438385,False,False,False,False,52179.0,67364.55216088025,False,False,False,False,11888.478535631255,False,False,False,False
2024-08-20 17:00:00+00:00,17.455,17.49,17.355,17.435,9154.0,,,,17.190937889388874,16.81134230920451,16.59830730847385,15.969017132734601,,,,,,,,,16.749932597718477,17.04003931027775,16.693483288111402,16.35078603610304,,15.73529543971504,16.67548073400156,"rgba(38, 166, 154, 1.0)",0.6872182469338868,16.52317080780425,1.3268407762221013,57.32944181597395,0.7353157554427128,True,False,True,False,True,6.734266184317043,0.0,0.0,0.0,0.0,0,0.894280127108287,0.8171596186751409,False,False,False,False,0.21556638924330776,0.19935812847384582,False,False,False,False,61333.0,67271.03972427745,False,False,False,False,11846.083519574955,False,False,False,False
2024-08-21 17:00:00+00:00,17.52,17.71,17.49,17.615,18324.0,,,,17.216070634363295,16.831159094047283,16.614915770591573,15.985421768874993,,,,,,,,,16.887560557483127,17.06040362055275,16.711229768305035,16.366136905684296,,15.75144152081508,16.709112264987795,"rgba(0, 255, 255, 0.75)",0.6904834642584707,16.550155187234846,1.5421727932452636,59.93936044630442,3.4307386122177874,True,False,True,False,True,7.839099244617067,0.0,0.0,0.0,0.0,0,0.8942260442260448,0.8211302211302215,False,False,False,False,0.243257063638113,0.2213075960559794,False,False,False,False,79657.0,67463.07011614912,False,False,False,False,11946.516333224954,False,False,False,False
2024-08-22 17:00:00+00:00,17.495,17.51,17.32,17.345,10367.0,,,,17.221900497990422,16.838966776801538,16.622098875393533,15.993354537566155,,,,,,,,,16.929634334846874,17.067024104661957,16.718643053539832,16.373189444519987,,15.759416209838035,16.720601453165038,"rgba(38, 166, 154, 1.0)",0.6920035345949148,16.56007475040109,1.134279249105844,58.688347865950135,3.4307386122177874,True,False,True,False,True,5.836623579386657,0.0,0.0,0.0,0.0,0,0.8875260640255126,0.8231325892309582,False,False,False,False,0.21440378041640532,0.21785568823619236,False,False,False,False,69290.0,67491.39461047237,False,False,False,False,11922.027707903637,False,False,False,False
2024-08-23 17:00:00+00:00,17.735,17.88,17.73,17.84,13660.0,,,,17.246828794828915,16.856588360278437,16.636479538569827,16.006807139773276,,,,,,,,,17.017519196549454,17.086258562115567,16.734182727988227,16.386151896639937,,15.77251169848576,16.746352027092957,"rgba(0, 255, 255, 0.75)",0.703570130070834,16.581249524114543,1.7890902727191218,61.08481388397189,4.900836433850678,True,False,True,False,True,8.828991510961487,0.0,0.0,0.0,0.0,0,0.8919970810021897,0.816954512284116,False,False,False,False,0.2757026608549572,0.2467791745455748,False,False,False,False,82950.0,67731.0629110852,False,False,False,False,11948.973014757843,False,False,False,False
2024-08-26 17:00:00+00:00,18.0,18.03,17.845,17.875,14440.0,,,,17.275247530764446,16.876408064766032,16.652566210152955,16.021587638850026,,,,,,,,,17.1027632316123,17.108187177227045,16.751612545131053,16.400544124590137,,15.786843296659098,16.77361456538675,"rgba(0, 255, 255, 0.75)",0.7129808824496628,16.697710313684706,1.651221954606072,62.87912632422612,6.849270688860557,True,False,True,False,True,9.03490734905979,0.0,0.0,0.0,0.0,0,0.9000000000000005,0.8095006090133985,False,False,False,False,0.28899321480478685,0.2678861946751808,False,False,False,False,97390.0,68190.89139308388,False,False,False,False,11987.593588172449,False,False,False,False
2024-08-27 17:00:00+00:00,17.61,17.665,17.55,17.63,8093.0,,,,17.28313856969572,16.884067187574743,16.659296876957793,16.028469066759868,,,,,,,,,17.128607389628332,17.115578618063605,16.758686668556503,16.4069110791818,,15.793666217654925,16.783094432052295,"rgba(38, 166, 154, 1.0)",0.7192572996244274,16.697788197101154,1.2960755537491455,61.420015727283044,6.849270688860557,True,False,True,False,True,7.207623333286847,0.0,0.0,0.0,0.0,0,0.8924784217016035,0.8213316892725033,False,False,False,False,0.19635674902932113,0.23212147185225096,False,False,False,False,89297.0,68518.11788311358,False,False,False,False,11927.21229223179,False,False,False,False
2024-08-28 17:00:00+00:00,17.295,17.415,17.255,17.37,7177.0,,,,17.284420653778557,16.88828257422147,16.663533559942316,16.033498327957133,,,,,,,,,17.137946169636354,17.118529225835303,16.762928160506522,16.411260023707197,,15.798789247592536,16.78754983694811,"rgba(38, 166, 154, 0.5)",0.7220533657999405,16.69398026602259,0.9362462194584067,58.00633552087348,6.849270688860557,True,False,True,False,False,5.316447079444245,0.0,0.0,0.0,0.0,0,0.8770113508793816,0.8288636647124861,False,False,False,False,0.13075729650054585,0.1814393841763984,False,False,False,False,82120.0,68728.99977639865,False,False,False,False,11853.565590026647,False,False,False,False
