date,Close,High,Low,Open,Volume,aVWAP_peak_894,aVWAP_peak_864,aVWAP_peak_843,aVWAP_peak_828,aVWAP_peak_809,aVWAP_peak_779,aVWAP_peak_759,aVWAP_peak_726,aVWAP_peak_692,aVWAP_peak_664,aVWAP_peak_636,aVWAP_peak_597,aVWAP_peak_585,aVWAP_peak_567,aVWAP_peak_497,aVWAP_peak_451,aVWAP_peak_426,aVWAP_peak_401,aVWAP_peak_381,aVWAP_peak_364,aVWAP_peak_323,aVWAP_peak_296,aVWAP_peak_265,aVWAP_peak_247,aVWAP_peak_212,aVWAP_peak_189,aVWAP_peak_164,aVWAP_peak_108,aVWAP_peak_72,aVWAP_peak_57,aVWAP_peak_44,aVWAP_peak_10,aVWAP_valley_875,aVWAP_valley_839,aVWAP_valley_819,aVWAP_valley_795,aVWAP_valley_773,aVWAP_valley_747,aVWAP_valley_711,aVWAP_valley_699,aVWAP_valley_674,aVWAP_valley_649,aVWAP_valley_616,aVWAP_valley_584,aVWAP_valley_524,aVWAP_valley_488,aVWAP_valley_441,aVWAP_valley_411,aVWAP_valley_369,aVWAP_valley_354,aVWAP_valley_334,aVWAP_valley_302,aVWAP_valley_285,aVWAP_valley_256,aVWAP_valley_222,aVWAP_valley_183,aVWAP_valley_148,aVWAP_valley_126,aVWAP_valley_90,aVWAP_valley_77,aVWAP_valley_49,aVWAP_OB_bull_126,aVWAP_OB_bear_759,aVWAP_OB_bear_726,aVWAP_OB_bear_636,aVWAP_OB_bear_597,aVWAP_OB_bear_451,aVWAP_OB_bear_212,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-06-23 00:00:00+00:00,10.7839384797,10.932171311,10.7018545493,10.932171311,1507204,,,,,,,,,,,,,,,,,,,,11.258726816682369,11.210213069435609,11.595657573911797,12.086965994188205,12.542408122997482,14.134381341524673,15.169372387253855,16.395090220397634,17.547037866704965,17.74928421219689,17.84644443238645,17.94415247048381,17.69889368117849,,,,,,,,,,,,,,,,,10.805988113333333,11.109479921100613,11.020090442615551,11.502257040266798,11.719944845496476,12.286501277908343,13.360916426904213,15.404431703732234,17.111466847751796,17.41139353195368,17.680585282476407,17.69633091103567,17.87738174751563,17.41139353195368,,,,,,14.134381341524673,13.5676454413318,"rgba(255, 26, 202, 1.0)",0.6417040742142212,13.5676454413318,-4.33799172155873,50.39111342952688,-0.16852821242100902,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8401918818547642,0.9579557694805095,False,False,False,False,-0.14289685147055667,-0.07799358957320277,False,False,False,False,-6982711,-7668862.72963334,False,False,False,False,1235570.601837639,False,False,False,False
2023-06-26 00:00:00+00:00,11.3212824933,11.4602507727,10.8302612395,10.8580548954,909192,,,,,,,,,,,,,,,,,,,,11.252909648459744,11.210108939050905,11.59217962333603,12.081584183995679,12.53582827993548,14.124214493024938,15.157869243364459,16.38296965398758,17.53654167449593,17.74000480370641,17.837524910291933,17.935621001308057,17.691496025155445,,,,,,,,,,,,,,,,,10.955718101827392,11.11361288624218,11.024170995913273,11.49915897414881,11.715968766017264,12.280531789491832,13.352350690560893,15.393021835797697,17.09902954115187,17.399816888976734,17.670662923307063,17.686921095993085,17.86869077791905,17.399816888976734,,,,,,14.124214493024938,13.568912456654289,"rgba(255, 26, 202, 1.0)",0.6335366578553457,13.568912456654289,-3.547750450562698,51.19602790016013,-0.16852821242100902,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8423471275608458,0.9442978948670909,False,False,False,False,-0.05930019188841577,-0.06864689073080926,False,False,False,False,-6073519,-7606300.230432033,False,False,False,False,1222771.4409812612,False,False,False,False
2023-06-27 00:00:00+00:00,11.3120179413,11.395398909,11.1116256825,11.1823142139,823052,,,,,,,,,,,,,,,,,,,,11.254672363657479,11.211038973571755,11.589634833965919,12.077147581888116,12.530233442892515,14.115287820219493,15.147694286088539,16.37219184652464,17.527173167888744,17.73171576577453,17.82955495999672,17.927995503482894,17.684884921981485,,,,,,,,,,,,,,,,,11.036334049284118,11.119686467285161,11.029072553627751,11.497052797436961,11.712900407091896,12.275527492980473,13.344902417552287,15.382915756574706,17.087947075648437,17.38949066483615,17.66180250083822,17.67851681159151,17.860924067321477,17.38949066483615,,,,,,14.115287820219493,13.568135324992667,"rgba(255, 26, 202, 1.0)",0.6266932548767544,13.568135324992667,-3.600034572155009,51.67996789237578,-0.16852821242100902,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.849549295773504,0.9505030181135041,False,False,False,False,-0.03196633281350703,-0.050306611772158144,False,False,False,False,-6896571,-7578467.711591561,False,False,False,False,1207096.1687859178,False,False,False,False
2023-06-28 00:00:00+00:00,11.3490761492,11.386134357,11.0340813826,11.2749597335,770345,,,,,,,,,,,,,,,,,,,,11.25480570915025,11.211658525557255,11.58716666162815,12.072954246511134,12.524973136555007,14.106934837821914,15.13817853454432,16.362112669714225,17.518406778010014,17.72395690264539,17.822094083321467,17.920856382468312,17.67869353868081,,,,,,,,,,,,,,,,,11.078618102391957,11.124395173124512,11.03318824705734,11.49497342394638,11.709959980460305,12.270811756356693,13.337923889806097,15.373463684545335,17.077582972628225,17.37983108342099,17.65351022413451,17.670650341185244,17.85365302139953,17.37983108342099,,,,,,14.106934837821914,13.56557248186823,"rgba(255, 26, 202, 1.0)",0.6149743887514497,13.56557248186823,-3.604209172301088,52.207706138023404,-0.16852821242100902,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8409313528694674,0.9458048976406804,False,False,False,False,-0.042917588488453395,-0.04661210013030577,False,False,False,False,-6126226,-7521517.056235029,False,False,False,False,1189968.671970784,False,False,False,False
2023-06-29 00:00:00+00:00,11.5667931202,11.6134890376,11.3244590177,11.4363055266,693904,,,,,,,,,,,,,,,,,,,,11.270585807226206,11.215179718984425,11.586599384743844,12.070336627188862,12.521180399057767,14.100095901798534,15.130185599591153,16.353501885882885,17.510839549155367,17.717248160349133,17.815638422474954,17.914674812528794,17.673339220187067,,,,,,,,,,,,,,,,,11.141014813849461,11.135742550892164,11.040703297145514,11.495024456307759,11.708757840806348,12.267618757810824,13.332413300695627,15.365491305004054,17.06867061512381,17.371503334663362,17.64634468637767,17.663851127636935,17.847360039466206,17.371503334663362,,,,,,14.100095901798534,13.566589491615284,"rgba(255, 26, 202, 1.0)",0.6109074266155242,13.566589491615284,-3.2734851211325346,53.76648132108018,-0.16852821242100902,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8523562649221168,0.9452102000583651,False,False,False,False,0.06151730421457259,0.0074526020421334105,False,False,False,False,-5432322,-7439587.83834346,False,False,False,False,1170515.1554229101,False,False,False,False
2023-06-30 00:00:00+00:00,11.6040752898,11.725242341,11.4829082386,11.6506780018,802619,,,,,,,,,,,,,,,,,,,,11.29355319724838,11.220567294599922,11.586732345617575,12.067878919025215,12.517265848470732,14.092540399760269,15.121244020653933,16.34378960874681,17.50225934237799,17.70963403043679,17.808308717328487,17.907653635238624,17.667260257086358,,,,,,,,,,,,,,,,,11.208512054499462,11.151491440731961,11.050967891458258,11.495990106160832,11.708063942633185,12.26444816109018,13.326434996489043,15.356554258454764,17.058586552795774,17.362067927164986,17.638215205069592,17.65613583689502,17.840213976474953,17.362067927164986,,,,,,14.092540399760269,13.56835817565244,"rgba(255, 26, 202, 1.0)",0.6021125020181438,13.56835817565244,-3.2623187182936926,55.012382528570846,0.25890470890030315,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8723124631589498,0.9309529962208767,False,False,False,False,0.16184031429422302,0.08464645816817822,False,False,False,False,-4629703,-7329396.276055481,False,False,False,False,1156087.855210247,False,False,False,False
2023-07-03 00:00:00+00:00,11.6879601714,11.9163134602,11.6413574594,11.6413574594,590143,,,,,,,,,,,,,,,,,,,,11.31548258534975,11.22589108963293,11.587632502623457,12.066646053758454,12.514860825915717,14.087334995624435,15.114967269612368,16.336890643460773,17.49612058132641,17.704179848928483,17.803055654853555,17.902619209213814,17.66290464561639,,,,,,,,,,,,,,,,,11.260787628500731,11.165897596127898,11.060189492513416,11.497623810997267,11.708260276675487,12.262641962122022,13.322432130079054,15.350262091634544,17.051391491457014,17.355323581720473,17.632394545077727,17.650610640848733,17.835091587380035,17.355323581720473,,,,,,14.087334995624435,13.570651557710496,"rgba(255, 26, 202, 1.0)",0.6026856796304328,13.570651557710496,-3.1238362714457777,56.329916585251766,1.7002166277205149,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9017188191450374,0.917688970655568,False,False,False,False,0.21980613485621142,0.15222629651219483,False,False,False,False,-4039560,-7200383.088759189,False,False,False,False,1133893.939319649,False,False,False,False
2023-07-05 00:00:00+00:00,11.6227163746,11.818447765,11.5201904082,11.7625245106,663995,,,,,,,,,,,,,,,,,,,,11.332884685842652,11.23069119613919,11.588043985941347,12.064860396976481,12.511840368647102,14.081269566814305,15.10773489770772,16.328993250905146,17.48911562612308,17.697957586840054,17.79706375475554,17.89687752453336,17.657933224471563,,,,,,,,,,,,,,,,,11.299386839382496,11.178792841270653,11.06888912519245,11.498752179157313,11.707964610004407,12.260252985822435,13.317682844745862,15.343023123203741,17.043175052140604,17.34762665855617,17.625753961303406,17.644306739664174,17.82924889095245,17.34762665855617,,,,,,14.081269566814305,13.57133670979383,"rgba(255, 26, 202, 1.0)",0.6029833721911381,13.57133670979383,-3.231631957134868,56.646736941514646,2.2051949129340898,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8956158715319413,0.9125283143830539,False,False,False,False,0.18333487883415683,0.16778058767317583,False,False,False,False,-4703555,-7102468.2617490245,False,False,False,False,1115466.5299345648,False,False,False,False
2023-07-06 00:00:00+00:00,11.3058179329,11.585434205,11.0541632881,11.4642671538,987748,,,,,,,,,,,,,,,,,,,,11.331623260883491,11.232077295510381,11.585541909743112,12.060067587017567,12.50562827133486,14.071051515728058,15.095982502896526,16.316446977377158,17.478123257157357,17.688207812475987,17.787681715300742,17.887893537347153,17.65013676286043,,,,,,,,,,,,,,,,,11.30139487258906,11.183950876043228,11.07414324791818,11.496799542909622,11.704818375565754,12.254768515383848,13.309239931671321,15.33132318214503,17.03023347443739,17.335536510272547,17.61534416727612,17.634424910191107,17.820102299894906,17.335536510272547,,,,,,14.071051515728058,13.565704763693029,"rgba(255, 26, 202, 1.0)",0.6021961766326981,13.565704763693029,-3.7527419111653013,54.329423248255054,2.2051949129340898,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8742728799069142,0.9323977585509985,False,False,False,False,0.10557038008860496,0.1366754838808904,False,False,False,False,-5691303,-7047128.447562789,False,False,False,False,1110457.9601332094,False,False,False,False
2023-07-07 00:00:00+00:00,12.0328202403,12.1353462067,11.2498946785,11.2964973905,1617141,,,,,,,,,,,,,,,,,,,,11.381075923863934,11.247097044418926,11.588802420782324,12.057436202334406,12.499732598867139,14.057435419738523,15.079375753624543,16.29804405614933,17.461637533641632,17.67353417190444,17.77354043108394,17.874332338235167,17.63839956656842,,,,,,,,,,,,,,,,,11.38853002501902,11.22023237564751,11.09884644103112,11.502091184228753,11.706128232205899,12.250545252950666,13.298934958625244,15.314637485050254,17.010980378830943,17.317452226283958,17.59969733514751,17.61956441064033,17.806308688250095,17.317452226283958,,,,,,14.057435419738523,13.568935642422082,"rgba(255, 26, 202, 1.0)",0.6057842609434952,13.568935642422082,-2.535746636483452,56.9847079746748,2.5468215887869263,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8959717388655322,0.9057177716009613,False,False,False,False,0.30588645724995567,0.22128097056542304,False,False,False,False,-4074162,-6930541.528050523,False,False,False,False,1130327.8832652404,False,False,False,False
2023-07-10 00:00:00+00:00,12.2937954275,12.4707925277,11.9955380707,12.0701024099,1661262,,,,,,,,,,,,,,,,,,,,11.465452443801123,11.273441004968394,11.59874740900533,12.059499133186652,12.497618181442373,14.04636291310363,15.06479734855846,16.281161980306532,17.446133231270963,17.65967970713521,17.76016659835925,17.861486348275076,17.62731220236372,,,,,,,,,,,,,,,,,11.51882712561554,11.27863412993501,11.137537123810468,11.515070377099715,11.713309018672348,12.25057235219394,13.291623302253617,15.29982485566615,16.99303646322595,17.30049526394518,17.584945494552276,17.605545834532023,17.79325601975444,17.30049526394518,,,,,,14.04636291310363,13.580854457630684,"rgba(255, 26, 202, 1.0)",0.6120081807143269,13.580854457630684,-2.103009519625127,59.886108736806136,5.289938382315611,True,False,True,False,True,0.7503248701502478,0.0,0.0,0.0,0.0,1,0.9571454331897925,0.8798040170017054,False,False,False,False,0.34282822016687414,0.2820545953661486,False,False,False,False,-2412900,-6753379.115185797,False,False,False,False,1151148.8290195449,False,False,False,False
2023-07-11 00:00:00+00:00,12.6572965812,12.76914309,12.4056419363,12.4429241059,1307296,,,,,,,,,,,,,,,,,,,,11.546460584679737,11.300434312238883,11.61052538322435,12.064028327725492,12.498376771321032,14.039462222174093,15.054875170625097,16.269145534996102,17.434832281318123,17.649544211277995,17.750367746656696,17.85206012710768,17.619197278911624,,,,,,,,,,,,,,,,,11.63455636864882,11.335365502412223,11.175388501831904,11.529765598444722,11.72248054508005,12.25326563356089,13.28789662749931,15.28962418200973,16.98006813837611,17.288170030632852,17.574168127490985,17.59529865217893,17.783687283713412,17.288170030632852,,,,,,14.039462222174093,13.594444492214524,"rgba(239, 83, 80, 1.0)",0.6264619741831915,13.594444492214524,-1.4959374225968276,63.20641994367297,8.351308964705325,True,False,True,False,True,2.6362462646584177,0.0,0.0,0.0,0.0,0,0.970938836542248,0.842951979780948,False,False,False,False,0.34282822498713744,0.312441410176643,False,False,False,False,-1105604,-6531897.738119688,False,False,False,False,1157272.2474893667,False,False,False,False
2023-07-12 00:00:00+00:00,12.7038992932,12.908951226,12.6293349539,12.908951226,1469621,,,,,,,,,,,,,,,,,,,12.747395157699998,11.634921752955098,11.332540287917173,11.625208210618556,12.070283048279476,12.500240735697673,14.032518148016393,15.04443484473183,16.256231881311102,17.42254922750385,17.63850648011063,17.73968841858475,17.841779115208883,17.610354161491088,,,,,,,,,,,,,,,,,11.753037090743092,11.399881041198402,11.2195203310352,11.547852407075,11.734122359925792,12.257385364303934,13.28459153304909,15.278829373089582,16.966034142861314,17.274794196068267,17.562440323308028,17.584143724170783,17.773255660250364,17.274794196068267,,,,,,14.032518148016393,13.369118556704041,"rgba(239, 83, 80, 1.0)",0.6419715540979489,13.369118556704041,-1.0362129899022694,65.58885341715224,10.490250631145756,True,False,True,False,True,2.8759025054673906,0.0,0.0,0.0,0.0,0,0.9775286573710961,0.8523293930691654,False,False,False,False,0.3428282269691473,0.3276348185728951,False,False,False,False,364017,-6261469.709173818,False,False,False,False,1169521.2181760583,False,False,False,False
2023-07-13 00:00:00+00:00,12.6200144115,12.8437074292,12.4708857331,12.722540378,1402773,,,,,,,,,,,,,,,,,,,12.697325196019397,11.701266214585115,11.35975801423772,11.637625182991243,12.075259427756384,12.501266742143612,14.025435938807862,15.034116281681307,16.243636064702734,17.41062898481749,17.627797207781384,17.729328826435243,17.83180758619862,17.60176585241194,,,,,,,,,,,,,,,,,11.83530814961363,11.451908049950813,11.256718053568962,11.563188958084076,11.743890893686592,12.26044465801175,13.280879318439391,15.268196885617401,16.952401589098493,17.261812617084736,17.55106178501052,17.573319289629108,17.76313646445242,17.261812617084736,,,,,,14.025435938807862,13.378053361044934,"rgba(239, 83, 80, 1.0)",0.6546048846802929,13.378053361044934,-1.158009919090595,66.42201739372219,11.226520598835862,True,False,True,False,True,2.4050516212363284,0.0,0.0,0.0,0.0,0,0.95907330047884,0.8518931628678513,False,False,False,False,0.31242905380127756,0.32003193618708636,False,False,False,False,-1038756,-6056657.406853276,False,False,False,False,1178668.3468750364,False,False,False,False
2023-07-14 00:00:00+00:00,11.9023326466,12.5359431191,11.865050477,12.4988473603,1607625,,,,,,,,,,,,,,,,,,,12.483376891794835,11.729260476520906,11.3769698958752,11.644004475954464,12.075513475560003,12.49803967034864,14.014245874276792,15.019732863575719,16.227143603638726,17.39549056144029,17.614247210091172,17.716243895179897,17.819233756718717,17.590884123015258,,,,,,,,,,,,,,,,,11.860722073688697,11.4815784591617,11.28123900898878,11.571671505034157,11.74822856199163,12.259015873690922,13.273085364103526,15.253612817525836,16.93492471172929,17.24528285602161,17.536648073673373,17.559610067113603,17.75036167867053,17.24528285602161,,,,,,14.014245874276792,13.368656951046086,"rgba(255, 26, 202, 1.0)",0.6554063595532261,13.368656951046086,-2.2372750631312797,61.69922025213703,11.226520598835862,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9712256830037175,0.8505306804409171,False,False,False,False,0.1932961141761173,0.2566640251816018,False,False,False,False,-2646381,-5922921.077172755,False,False,False,False,1195490.1764093486,False,False,False,False
2023-07-17 00:00:00+00:00,11.7904861378,11.9535956298,11.7205820698,11.8930121042,1057353,,,,,,,,,,,,,,,,,,,12.357002905630555,11.733323390044589,11.38365661133075,11.645597347165348,12.07388242770723,12.494470451881716,14.005891603153305,15.009450609730104,16.215637624181426,17.385057567857768,17.60492132159758,17.70724409285784,17.810591002098317,17.5833872657933,,,,,,,,,,,,,,,,,11.858404732745749,11.491499700391977,11.291365523421819,11.57423657837243,11.748809543079187,12.256450952575184,13.266805664875848,15.24324958896918,16.92283764225744,17.233880965592068,17.526724071298833,17.55017087100713,17.741576710067918,17.233880965592068,,,,,,14.005891603153305,13.359575571548183,"rgba(255, 26, 202, 1.0)",0.6556411842589825,13.359575571548183,-2.393213653168532,57.88290191598369,13.779663515500076,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9661949992028034,0.8506397349340947,False,False,False,False,0.10240062807029371,0.17953232662594776,False,False,False,False,-3703734,-5835894.132969902,False,False,False,False,1190073.0322364331,False,False,False,False
2023-07-18 00:00:00+00:00,12.2658338003,12.3217570547,11.8091272226,11.8277683074,1173088,,,,,,,,,,,,,,,,,,,12.317710901929598,11.751899138239143,11.395942925077671,11.650393339919848,12.07429530669826,12.49236242351694,13.99800484135685,14.999224236280964,16.203839977705307,17.37417205244482,17.595163665456102,17.6978166726976,17.80152724922285,17.575539847625517,,,,,,,,,,,,,,,,,11.87527230390122,11.511593945462073,11.308493896056785,11.5805199356207,11.752150717773945,12.255648182428393,13.261385986256366,15.232862353286484,16.910306903786122,17.22200995367801,17.51635145754453,17.540300750134005,17.732370483006665,17.22200995367801,,,,,,13.99800484135685,13.358404466070976,"rgba(255, 0, 0, 1.0)",0.6611419410368431,13.358404466070976,-1.6525508335737111,57.85922776505322,13.779663515500076,True,False,True,False,False,0.4982611129725356,0.0,0.0,0.0,0.0,0,0.9637370933137857,0.8562013848496123,False,False,False,False,0.15922546054605685,0.1693788935860023,False,False,False,False,-2530646,-5706276.5591279445,False,False,False,False,1189406.9525408866,False,False,False,False
2023-07-19 00:00:00+00:00,12.0887434947,12.4429241059,12.0550031312,12.3170967835,1389257,,,,,,,,,,,,,,,,,,,12.296759146759314,11.775086550395189,11.411188847006002,11.656682726634408,12.075302892260414,12.490330853398776,13.989064277633737,14.987472442152608,16.190172115540584,17.361493848664573,17.58378625638005,17.686819732724143,17.790950106020937,17.566383296070917,,,,,,,,,,,,,,,,,11.89704806734402,11.53608668058119,11.329388756600771,11.588613789958984,11.756679779658514,12.255191745156438,13.255390377527124,15.220899765238293,16.895747139360545,17.20819669029489,17.50426277689858,17.528794550694876,17.72162963132256,17.20819669029489,,,,,,13.989064277633737,13.358839824608319,"rgba(255, 0, 0, 1.0)",0.663833229964266,13.358839824608319,-1.9132762154384604,56.71350942657949,12.717528088045306,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9604863487078537,0.873953527480584,False,False,False,False,0.20562784039199217,0.18750336698899722,False,False,False,False,-3919903,-5636222.694064104,False,False,False,False,1197244.209303989,False,False,False,False
2023-07-20 00:00:00+00:00,12.2751543427,12.3124365123,12.0234996979,12.2751543427,1022409,,,,,,,,,,,,,,,,,,,12.286328713242055,11.790961696069541,11.422155331652379,11.66128794631864,12.076083256999425,12.488894215131523,13.982570620164006,14.978911602555907,16.180193165215346,17.352217680027167,17.575456354755513,17.678766643801648,17.783202716404222,17.559674696212454,,,,,,,,,,,,,,,,,11.911660300830436,11.553229116255205,11.34428674161314,11.594513682804141,11.760014967252534,12.254905488892005,13.25105444241131,15.212179568764673,16.88510780355406,17.198095792819768,17.495414857091006,17.520371156428105,17.71376320068959,17.198095792819768,,,,,,13.982570620164006,13.359232606628662,"rgba(255, 0, 0, 1.0)",0.667013040480572,13.359232606628662,-1.6252729678982007,56.91559767829301,12.717528088045306,True,False,True,False,False,0.5538600812985486,0.0,0.0,0.0,0.0,0,0.9557068633554144,0.8932898648525579,False,False,False,False,0.18505229526995795,0.1862778311294776,False,False,False,False,-2897494,-5528821.568806688,False,False,False,False,1190387.9265861856,False,False,False,False
2023-07-21 00:00:00+00:00,12.4895268179,12.5173952397,12.2192310883,12.3590392243,1222439,,,,,,,,,,,,,,,,,,,12.300791678991384,11.817158936851133,11.438212326286692,11.668736552438299,12.078483074460419,12.488416603911373,13.975755964758822,14.969495815729424,16.168939040379886,17.341610288943485,17.56590937098841,17.669528393564022,17.774307080364437,17.551981782878755,,,,,,,,,,,,,,,,,11.938453222745292,11.578711124874342,11.36553992066378,11.603745638376399,11.76575068006727,12.25592105273633,13.246922575902934,15.202525269167628,16.873004429077383,17.186565664487723,17.485282944339627,17.51072169942784,17.70473599537054,17.186565664487723,,,,,,13.975755964758822,13.3632369930425,"rgba(239, 83, 80, 1.0)",0.6651647492728571,13.3632369930425,-1.313524470588107,58.10933432112559,12.717528088045306,True,False,True,False,False,1.6892096516440525,0.0,0.0,0.0,0.0,0,0.9733880892633965,0.8653357934403136,False,False,False,False,0.23626795770676906,0.21127289441812333,False,False,False,False,-1675055,-5377693.4680691715,False,False,False,False,1191644.8314259432,False,False,False,False
2023-07-24 00:00:00+00:00,12.7505020052,12.8763293276,12.5454500723,12.5827322419,1469984,,,,,,,,,,,,,,,,,,,12.353459567333775,11.861163691112598,11.462895917987318,11.681233847396358,12.084035920503966,12.490092821967135,13.96927265298897,14.959647516147804,16.156622180792837,17.3297266685006,17.555174930012882,17.659125588996893,17.764275444729737,17.54332679923241,,,,,,,,,,,,,,,,,11.986277372155055,11.61831811847232,11.397393958105777,11.618815782333778,11.775832871256489,12.259608903865082,13.243856723445514,15.192304261359398,16.859558578459712,17.17368434125903,17.473906214911956,17.499880637678597,17.694565380386678,17.17368434125903,,,,,,13.96927265298897,13.373690084772175,"rgba(239, 83, 80, 0.5)",0.6686232386831883,13.373690084772175,-0.9320466946370356,60.09876660661789,12.717528088045306,True,False,True,False,True,3.052250124914625,0.0,0.0,0.0,0.0,0,0.9885158348073471,0.8500532361094182,False,False,False,False,0.3269224312788769,0.2690976628485001,False,False,False,False,-205071,-5174845.52814489,False,False,False,False,1202560.0929386513,False,False,False,False
2023-07-25 00:00:00+00:00,12.5547706147,12.7598225476,12.3776803091,12.5920527843,1410547,,,,,,,,,,,,,,,,,,,12.375924867933255,11.89243495853431,11.48281273369887,11.691153008624099,12.087965458311698,12.490594420157255,13.962322987183674,14.949607728317531,16.144338789272563,17.317986754621803,17.544579512551966,17.648862163585616,17.75438242866231,17.534776126982162,,,,,,,,,,,,,,,,,12.018165693162322,11.648692435617207,11.423065848511259,11.630861368573017,11.783710856273155,12.261893102503315,13.240053174433797,15.181944801252166,16.846242046902844,17.16095161911062,17.46267446442733,17.489177012070048,17.684532071477147,17.16095161911062,,,,,,13.962322987183674,13.379536132649738,"rgba(239, 83, 80, 1.0)",0.6714440977560757,13.379536132649738,-1.22834577101214,59.93888319477347,12.717528088045306,True,False,True,False,True,1.957221636500666,0.0,0.0,0.0,0.0,0,0.9993635201732968,0.8373986471156084,False,False,False,False,0.2887560549471189,0.27892685889780955,False,False,False,False,-1615618,-5035267.978021561,False,False,False,False,1210716.442235175,False,False,False,False
2023-07-26 00:00:00+00:00,12.6293349539,12.675937666,12.3403981395,12.4522446483,807677,,,,,,,,,,,,,,,,,,,12.38586096094606,11.908733372481727,11.493736795310209,11.696633696171936,12.09011420632784,12.49081852378194,13.95833061468252,14.9438595703916,16.13731272965917,17.311268622579707,17.538513962729226,17.64298604048223,17.748717728753622,17.52987797486735,,,,,,,,,,,,,,,,,12.034412899569814,11.6649416717429,11.437069917368413,11.637508909427892,11.788062893155821,12.263119223600187,13.23784475974814,15.17601469539943,16.838626603519106,17.153667971516647,17.456245966540372,17.483049742921658,17.67878728759812,17.153667971516647,,,,,,13.95833061468252,13.382396931869053,"rgba(239, 83, 80, 1.0)",0.678868681957619,13.382396931869053,-1.1092896137106896,60.21364091719251,12.717528088045306,True,False,True,False,True,2.353408298403746,0.0,0.0,0.0,0.0,0,0.9993521798536648,0.8407213929346783,False,False,False,False,0.27273977932854687,0.2758333191131782,False,False,False,False,-807941,-4869490.449471695,False,False,False,False,1194910.9739122272,False,False,False,False
2023-07-27 00:00:00+00:00,12.2937954275,12.7598225476,12.2844748851,12.7598225476,917804,,,,,,,,,,,,,,,,,,,12.389554748801485,11.923483597786552,11.504701203203874,11.702037887321177,12.091991075575923,12.49062260882166,13.953493212678323,14.93708280673793,16.129134775279027,17.303493562242885,17.531497974473528,17.63619106798561,17.742168972511674,17.524209306097816,,,,,,,,,,,,,,,,,12.048259039352205,11.680647014294044,11.45113690950601,11.644109856615348,11.792289934516774,12.264003949084978,13.234981552170531,15.16904666573943,16.82979945482307,17.1452354194194,17.448809143574646,17.475961155717034,17.672144630051182,17.1452354194194,,,,,,13.953493212678323,13.384255263698531,"rgba(255, 0, 0, 1.0)",0.6804970770317081,13.384255263698531,-1.6024460251248387,57.90569904963889,12.717528088045306,True,False,True,False,True,0.47364008848115446,0.0,0.0,0.0,0.0,0,0.9950269588343033,0.8335779022842774,False,False,False,False,0.27642346476589563,0.2761283919395369,False,False,False,False,-1725745,-4746206.3141982965,False,False,False,False,1184044.0337588065,False,False,False,False
2023-07-28 00:00:00+00:00,12.6666171236,12.722540378,12.2658338003,12.3590392243,897671,,,,,,,,,,,,,,,,,,,12.398736871944976,11.93990945551601,11.516359877195216,11.707988493008752,12.09434974653976,12.490882652325086,13.949121212548363,14.930769734803429,16.121399588386918,17.29607790671187,17.52479671270375,17.629697228538713,17.73590693789366,17.518792275949735,,,,,,,,,,,,,,,,,12.064293722354613,11.697445981933281,11.465942053050647,11.65129937753643,11.797031636195328,12.265358401391818,13.232573385824395,15.162528857029862,16.821407400933587,17.137201756442277,17.4417099129363,17.469192533521767,17.665794970123258,17.137201756442277,,,,,,13.949121212548363,13.38703390558363,"rgba(239, 83, 80, 1.0)",0.6864697659161467,13.38703390558363,-1.0494515822152464,58.40174722462509,12.717528088045306,True,False,True,False,True,2.4719474038531217,0.0,0.0,0.0,0.0,0,1.0097041316285462,0.8313783548054063,False,False,False,False,0.26906330345794854,0.27259584769874273,False,False,False,False,-828074,-4592554.066582677,False,False,False,False,1172813.7187094416,False,False,False,False
