date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_321,aVWAP_BoS_CHoCH_bear_126,aVWAP_BoS_CHoCH_bear_243,aVWAP_BoS_CHoCH_bear_300,aVWAP_BoS_CHoCH_bear_616,aVWAP_BoS_CHoCH_bear_649,aVWAP_BoS_CHoCH_bear_746,aVWAP_BoS_CHoCH_bear_794,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-04-04 00:00:00+00:00,4.3479300849,4.371793587,4.190430971,4.190430971,329934,,,,,,,,,4.215996608409907,#000000,,4.215996608409907,,0,,,0.0,0.0,0.0,0.0,51.61816784659492,5.635582650973554,False,True,False,False,False,11.912023397828591
2022-04-05 00:00:00+00:00,4.190430971,4.4290659921,4.190430971,4.2190671735,379731,,,,,,,,,4.218604400620268,#000000,,4.218604400620268,,0,,,0.0,0.0,0.0,0.0,50.18855101509982,5.210354191824237,False,True,False,False,False,8.497907199465228
2022-04-06 00:00:00+00:00,4.0260591684,4.2381579752,3.9804321524,3.9995229541,989069,,,,,,,,,4.197379975511992,#000000,,4.197379975511992,,0,,,0.0,0.0,0.0,0.0,47.23985541050291,2.2820900868179734,False,True,False,True,False,5.145174400910715
2022-04-07 00:00:00+00:00,4.1522493676,4.1617947684,4.0281591566,4.0281591566,564914,,,,,,,,,4.192689064683483,#000000,,4.192689064683483,,0,,,0.0,0.0,0.0,0.0,47.16111206619887,2.084035154912904,False,True,False,True,False,7.275478153456714
2022-04-08 00:00:00+00:00,4.3049757811,4.3240665828,4.123613165,4.190430971,505660,,,,,,,,,4.195969527155448,#000000,,4.195969527155448,,0,,,0.0,0.0,0.0,0.0,49.11998127576106,2.084035154912904,False,True,False,False,False,9.733566307220265
2022-04-11 00:00:00+00:00,4.2286125743,4.3002030807,4.1522493676,4.2190671735,638395,,,,,,,,,4.197716127651512,#000000,,4.197716127651512,,0,,,0.0,0.0,0.0,0.0,49.384024619376575,2.084035154912904,False,True,False,False,False,8.192993642573175
2022-04-12 00:00:00+00:00,4.3240665828,4.371793587,4.2954303802,4.3431573845,275964,,,,,,,,,4.200648607947809,#000000,,4.200648607947809,,0,,,0.0,0.0,0.0,0.0,50.81153851797707,2.084035154912904,False,True,False,False,True,9.707168880029204
2022-04-13 00:00:00+00:00,4.4386113929,4.4672475955,4.3145211819,4.3240665828,654571,,,,,,,,,4.210364991721466,#000000,,4.210364991721466,,0,,,0.0,0.0,0.0,0.0,53.15376218098204,-1.4284282423448502,False,True,True,False,True,11.470305892544225
2022-04-14 00:00:00+00:00,4.8204274267,4.8681544309,4.247703376,4.3431573845,1095798,,,,,,,,,4.240485651981595,#000000,,4.240485651981595,,0,,,0.0,0.0,0.0,0.0,58.20333736585681,3.3375479162869865,False,False,True,False,True,16.81456512922489
2022-04-18 00:00:00+00:00,5.0876986504,5.1258802538,4.8681544309,4.8681544309,871298,,,,,,,,,4.280003316783811,#000000,,4.280003316783811,,0,,,0.0,0.0,0.0,0.0,63.26496946232709,7.915594387870762,True,False,True,False,True,20.0
2022-04-19 00:00:00+00:00,5.0189717643,5.2404250639,4.925426836,5.2308796631,439710,,,,,,,,,4.298605677977499,#000000,,4.298605677977499,,0,,,0.0,0.0,0.0,0.0,65.57738667262308,9.84808056542802,True,False,True,False,True,18.718751183984352
2022-04-20 00:00:00+00:00,5.0189717643,5.297697469,4.8872452326,4.8872452326,439710,,,,,,,,,4.316095015336229,"rgba(38, 166, 154, 1.0)",0.5114480612050887,4.316095015336229,1.3742876398976513,0,,,0.0,0.0,0.0,0.0,67.11899814615374,11.156530813073545,True,False,True,False,True,18.718751183984352
2022-04-21 00:00:00+00:00,5.0962895111,5.4503284285,5.0399716462,5.297697469,635745,,,,,,,,,4.4654317552025455,"rgba(38, 166, 154, 1.0)",0.5173335638345083,4.4654317552025455,1.219440995131841,0,,,0.0,0.0,0.0,0.0,68.70096424643054,12.61037297960371,True,False,True,False,True,19.668590220370746
2022-04-22 00:00:00+00:00,4.8967906335,5.1163348529,4.8681544309,5.0399716462,721928,,,,,,,,,4.464761568144443,"rgba(38, 166, 154, 0.5)",0.515308235637274,4.464761568144443,0.8383895996175444,0,,,0.0,0.0,0.0,0.0,66.4805039992647,12.61037297960371,True,False,True,False,True,15.64099208764745
2022-04-25 00:00:00+00:00,4.7154280174,4.8586090301,4.3908843887,4.4004297895,720968,,,,,,,,,4.450832040189541,"rgba(38, 166, 154, 0.5)",0.509272775285064,4.450832040189541,0.5195564932021985,0,,,0.0,0.0,0.0,0.0,62.51292104017928,18.93967815814473,True,False,True,False,False,12.199586298283158
2022-04-26 00:00:00+00:00,4.8108820259,4.9349722369,4.7249734183,4.7631550217,386424,,,,,,,,,4.454537162538593,"rgba(38, 166, 154, 0.5)",0.5069109892049714,4.454537162538593,0.7029732456980076,0,,,0.0,0.0,0.0,0.0,60.85352768052199,17.400696293211652,False,False,True,False,False,13.45453964936663
2022-04-27 00:00:00+00:00,5.0876986504,5.0972440512,4.74406422,4.8463050084,398911,,,,,,,,,4.464193686621011,"rgba(38, 166, 154, 1.0)",0.5099682057348218,4.464193686621011,1.2226349736461917,0,,,0.0,0.0,0.0,0.0,62.181351874949954,17.400696293211652,True,False,True,False,False,16.89076888781398
2022-04-28 00:00:00+00:00,5.297697469,5.3167882707,5.0814941398,5.1067894521,457366,,,,,,,,,4.483950084607905,"rgba(0, 255, 255, 0.75)",0.5174424361122855,4.483950084607905,1.5726336450215523,0,,,0.0,0.0,0.0,0.0,64.53742592267284,17.400696293211652,True,False,True,False,False,19.298200384973168
2022-04-29 00:00:00+00:00,4.8967906335,5.4408784816,4.8337909879,5.3263336715,960851,,,,,,,,,4.5074748996480265,"rgba(38, 166, 154, 0.5)",0.5185564259363731,4.5074748996480265,0.7507683144586907,0,,,0.0,0.0,0.0,0.0,61.293803369688625,17.400696293211652,False,False,True,False,False,12.256056047862302
2022-05-02 00:00:00+00:00,4.7536096208,4.8681544309,4.6867918149,4.8681544309,827625,,,,,,,,,4.510473472503008,#000000,0.5172216008902609,4.510473472503008,0.4700811951366636,0,,,0.0,0.0,0.0,0.0,57.74786946921478,14.614929820830113,False,True,True,False,False,9.944249993500804
2022-05-03 00:00:00+00:00,5.049517047,5.0972440512,4.7727004225,4.7727004225,529125,,,,,,,,,4.519264674685297,"rgba(38, 166, 154, 1.0)",0.5182313640872276,4.519264674685297,1.023196219025934,0,,,0.0,0.0,0.0,0.0,57.79972161126069,14.606384909042788,False,True,True,False,False,13.386752587570822
2022-05-04 00:00:00+00:00,5.1640618571,5.1926980597,4.8681544309,5.1067894521,874396,,,,,,,,,4.537728485067433,"rgba(38, 166, 154, 1.0)",0.5238589220889677,4.537728485067433,1.1956145932094981,0,,,0.0,0.0,0.0,0.0,58.66021653866835,14.606384909042788,False,False,True,False,False,14.6482089386935
2022-05-05 00:00:00+00:00,4.9731538402,5.2781293972,4.9063360343,5.173607258,611826,,,,,,,,,4.54892907411602,"rgba(38, 166, 154, 0.5)",0.5257043820353647,4.54892907411602,0.8069644853282617,0,,,0.0,0.0,0.0,0.0,57.27352824063189,13.741160802136491,False,True,True,False,False,11.63174683340397
2022-05-06 00:00:00+00:00,4.9154041651,5.2661976462,4.8490636293,4.9826992411,482217,,,,,,,,,4.556290286697492,"rgba(38, 166, 154, 0.5)",0.5257443695481959,4.556290286697492,0.6830579635329547,0,,,0.0,0.0,0.0,0.0,55.77877906772586,12.066510469774208,False,True,True,False,False,10.74122363623955
2022-05-09 00:00:00+00:00,4.4386113929,4.8299728276,4.4195205912,4.8299728276,819396,,,,,,,,,4.550972796424635,#000000,0.5173624249527323,4.550972796424635,-0.21718122172266496,0,,,0.0,0.0,0.0,0.0,50.878538704112856,7.275032903449663,False,True,False,False,False,3.9077450141907555
2022-05-10 00:00:00+00:00,4.4767929963,4.619974009,4.3431573845,4.3908843887,413627,,,,,,,,,4.547157937992834,#000000,0.5048823702401893,4.547157937992834,-0.13936898145078552,0,,,0.0,0.0,0.0,0.0,47.988176501832534,4.523383543939218,False,True,False,True,False,4.367740621989249
2022-05-11 00:00:00+00:00,4.5245200005,4.676769144,4.5245200005,4.5290063389,248468,,,,,,,,,4.546083596770454,#000000,0.4896012738873229,4.546083596770454,-0.04404317844037423,0,,,0.0,0.0,0.0,0.0,46.555947901103735,3.1253021606917173,False,True,False,True,False,4.945901736734946
2022-05-12 00:00:00+00:00,4.3355210638,4.5245200005,4.2763395786,4.2954303802,627287,,,,,,,,,4.518422459042775,#000000,0.47814692738627795,4.518422459042775,-0.3825213229803214,0,,,0.0,0.0,0.0,0.0,44.135958570552745,0.7482098903934258,False,True,False,True,False,2.3862624763595655
2022-05-13 00:00:00+00:00,4.5818878596,4.6580601584,4.4436895462,4.4863288517,448941,,,,,,,,,4.526529306683431,#000000,0.4666775939403326,4.526529306683431,0.11862269291558777,0,,,0.0,0.0,0.0,0.0,45.073581085014695,0.7482098903934258,False,True,False,True,False,5.352361800073833
2022-05-16 00:00:00+00:00,4.8680589769,4.8872452326,4.3908843887,4.3908843887,481687,,,,,,,,,4.537913915807183,"rgba(38, 166, 154, 0.5)",0.4577667768984478,4.537913915807183,0.7212079988191393,0,,,0.0,0.0,0.0,0.0,48.15197830430091,0.7482098903934258,False,True,False,False,True,8.568668138671296
2022-05-17 00:00:00+00:00,4.8967906335,4.9540630386,4.8681544309,4.9158814352,384901,,,,,,,,,4.550735082579104,"rgba(38, 166, 154, 0.5)",0.4501455266348109,4.550735082579104,0.7687637229407377,0,,,0.0,0.0,0.0,0.0,50.4340775621112,0.7482098903934258,False,True,False,False,True,8.881479796709257
2022-05-18 00:00:00+00:00,4.6963372157,4.9779265407,4.6677010132,4.6677010132,392025,,,,,,,,,4.55625312495669,#000000,0.4424945415004379,4.55625312495669,0.3165781215476779,0,,,0.0,0.0,0.0,0.0,50.052707065902204,0.7482098903934258,False,True,False,False,True,6.160766171448465
2022-05-19 00:00:00+00:00,4.7870185238,4.8681544309,4.5627016039,4.5627016039,294086,,,,,,,,,4.558678732764955,"rgba(38, 166, 154, 0.5)",0.43891462458247915,4.558678732764955,0.5202373724782002,0,,,0.0,0.0,0.0,0.0,50.62861207042873,0.7482098903934258,False,True,False,False,True,7.176258684851309
2022-05-20 00:00:00+00:00,4.74406422,4.8776998318,4.5817924056,4.5817924056,722212,,,,,,,,,4.5633177443245625,#000000,0.43497581649144285,4.5633177443245625,0.4155322406964056,0,,,0.0,0.0,0.0,0.0,50.581886085431876,0.7482098903934258,False,True,False,False,True,6.594471349163019
2022-05-23 00:00:00+00:00,4.8395182284,4.9158814352,4.5817924056,4.5817924056,218683,,,,,,,,,4.56518915902902,"rgba(38, 166, 154, 0.5)",0.43215133500039105,4.56518915902902,0.6347986160235549,0,,,0.0,0.0,0.0,0.0,51.49947352621301,-4.085446122803518,False,True,False,False,True,7.675292375428093
2022-05-24 00:00:00+00:00,4.8586090301,4.8681544309,4.74406422,4.8074456816,570589,,,,,,,,,4.571169936405573,"rgba(38, 166, 154, 0.5)",0.4317207760428844,4.571169936405573,0.6657986125408868,0,,,0.0,0.0,0.0,0.0,52.30546541378928,-2.9740843265666967,False,True,False,False,True,7.8916851895907705
