date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_65,aVWAP_BoS_CHoCH_bull_603,aVWAP_BoS_CHoCH_bull_642,aVWAP_BoS_CHoCH_bear_43,aVWAP_BoS_CHoCH_bear_221,aVWAP_BoS_CHoCH_bear_251,aVWAP_BoS_CHoCH_bear_335,aVWAP_BoS_CHoCH_bear_371,aVWAP_BoS_CHoCH_bear_441,aVWAP_BoS_CHoCH_bear_511,aVWAP_BoS_CHoCH_bear_593,aVWAP_BoS_CHoCH_bear_620,aVWAP_BoS_CHoCH_bear_746,aVWAP_BoS_CHoCH_bear_831,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-04-12 00:00:00+00:00,29.298,31.2,29.124,30.6,26726,90.84892243468911,,,90.65503587994573,42.36249837491004,39.56719475682035,,,,,,,,,61.44352664211281,"rgba(255, 26, 202, 1.0)",9.89960277204709,61.44352664211281,-3.2471531820327373,0,,,0.0,0.0,0.0,0.0,29.852662585424568,-21.51530468164092,False,True,False,True,False,0.0
2023-04-13 00:00:00+00:00,28.635,30.3,27.0,29.7,21633,90.77669407151546,,,90.60554779756109,42.24921933561177,39.459977294549645,,,,,,,,,61.340667327344406,"rgba(255, 26, 202, 1.0)",10.151859373347046,61.340667327344406,-3.221643063063965,0,,,0.0,0.0,0.0,0.0,28.239839045712838,-17.958333849836492,False,True,False,True,False,0.0
2023-04-14 00:00:00+00:00,25.2,28.212,23.763,28.212,43952,90.62358985406232,,,90.50051826533803,41.97655307507336,39.19140017288815,,,,,,,,,61.10456045038641,"rgba(255, 26, 202, 1.0)",10.485845985589885,61.10456045038641,-3.424097635968338,0,,,0.0,0.0,0.0,0.0,25.361945710656784,-20.735671789761568,False,True,False,True,False,0.0
2023-04-17 00:00:00+00:00,26.73,26.91,25.23,26.199,15588,90.56993417180055,,,90.46367436622187,41.885285703888094,39.10254388004334,,,,,,,,,61.0242943660416,"rgba(255, 26, 202, 1.0)",10.767968010825445,61.0242943660416,-3.184843633595888,0,,,0.0,0.0,0.0,0.0,26.010108280761337,-20.735671789761568,False,True,False,True,False,0.0
2023-04-18 00:00:00+00:00,24.9,26.733,24.6,26.733,9896,90.53545226222072,,,90.43998596880276,41.82465917289898,39.042939485214546,,,,,,,,,60.97161981866573,"rgba(255, 26, 202, 1.0)",11.078638659222507,60.97161981866573,-3.2559613981666966,0,,,0.0,0.0,0.0,0.0,25.423545991948302,-20.735671789761568,False,True,False,True,False,0.0
2023-04-19 00:00:00+00:00,24.759,24.9,23.7,24.378,13377,90.48821421147797,,,90.40752106378595,41.738670470490554,38.95758424565843,,,,,,,,,60.8978313435141,"rgba(255, 26, 202, 1.0)",11.360929340126589,60.8978313435141,-3.1809749239327125,0,,,0.0,0.0,0.0,0.0,24.956550785503396,-21.277573481120175,False,True,False,True,False,0.0
2023-04-20 00:00:00+00:00,23.37,24.525,23.1,24.36,12493,90.44363305244252,,,90.37686848888887,41.6555033961964,38.8744845936365,,,,,,,,,60.827083047931886,"rgba(255, 26, 202, 1.0)",11.654898598049172,60.827083047931886,-3.213848900770493,0,,,0.0,0.0,0.0,0.0,23.905249828782857,-22.417212381930582,False,True,False,True,False,0.0
2023-04-21 00:00:00+00:00,22.968,23.4,22.5,23.4,11457,90.40236758851658,,,90.34848407095224,41.576923679745434,38.79555036924797,,,,,,,,,60.760717193834765,"rgba(255, 26, 202, 1.0)",11.964268291740805,60.760717193834765,-3.158798872800596,0,,,0.0,0.0,0.0,0.0,22.996686249386286,-23.413561951697805,False,True,False,True,False,0.0
2023-04-24 00:00:00+00:00,23.1,23.757,21.9,22.5,12364,90.35786749873583,,,90.31786258222766,41.49269369023322,38.711043881903045,,,,,,,,,60.68945656175619,"rgba(255, 26, 202, 1.0)",12.24992748241074,60.68945656175619,-3.068545231449707,0,,,0.0,0.0,0.0,0.0,22.65941204823816,-23.883407790477538,False,True,False,True,False,0.0
2023-04-25 00:00:00+00:00,23.073,23.4,22.2,23.4,5860,90.33678813033963,,,90.30335301128699,41.45297761738377,38.67123445043675,,,,,,,,,60.65581144445558,"rgba(255, 26, 202, 1.0)",12.525764802932233,60.65581144445558,-3.000440454993821,0,,,0.0,0.0,0.0,0.0,22.417754848627908,-24.293023309622335,False,True,False,True,False,0.0
2023-04-26 00:00:00+00:00,21.87,23.259,21.0,23.07,7531,90.30937687448893,,,90.28448070000597,41.39986424885755,38.617632913603025,,,,,,,,,60.611241305353175,"rgba(255, 26, 202, 1.0)",12.793174380958742,60.611241305353175,-3.028274308760719,0,,,0.0,0.0,0.0,0.0,21.5178244218913,-25.32596452941182,False,True,False,True,False,0.0
2023-04-27 00:00:00+00:00,22.26,22.8,21.306,21.48,8710,90.27773839052611,,,90.26269213596771,41.33904641361369,38.55636268833915,,,,,,,,,60.56008142952921,"rgba(255, 26, 202, 1.0)",13.039718471343212,60.56008142952921,-2.9371862217500735,0,,,0.0,0.0,0.0,0.0,21.848659021949935,-25.32596452941182,False,True,False,True,False,0.0
2023-04-28 00:00:00+00:00,22.8,23.061,21.003,21.3,6219,90.25522123136045,,,90.24718135153876,41.29622942622034,38.51333217845765,,,,,,,,,60.523940274852535,"rgba(255, 26, 202, 1.0)",13.247842242499702,60.523940274852535,-2.8475535550863036,0,,,0.0,0.0,0.0,0.0,23.368726133106257,-25.32596452941182,False,True,False,True,True,0.0
2023-05-01 00:00:00+00:00,22.326,22.8,21.6,21.6,5196,90.23640676078281,,,90.23421868612529,41.26051674141847,38.47745274014838,,,,,,,,,60.49378200388484,"rgba(255, 26, 202, 1.0)",13.442040672537763,60.49378200388484,-2.8394336048887308,0,,,0.0,0.0,0.0,0.0,23.97428989582818,-25.32596452941182,False,True,False,True,True,0.0
2023-05-02 00:00:00+00:00,21.453,22.41,21.3,21.9,4207,90.22106437117634,,,90.22364654313778,41.23091005884043,38.447589749444425,,,,,,,,,60.46891921695662,"rgba(255, 26, 202, 1.0)",13.607389685775072,60.46891921695662,-2.8672596374412045,0,,,0.0,0.0,0.0,0.0,23.65767100306823,-25.32596452941182,False,True,False,True,True,0.0
2023-05-03 00:00:00+00:00,19.569,21.9,19.569,21.3,16604,90.15936460071099,,,90.18111582381314,41.10675645922789,38.321155688756264,,,,,,,,,60.366091546578865,"rgba(255, 26, 202, 1.0)",13.779373204236062,60.366091546578865,-2.9607363805225195,0,,,0.0,0.0,0.0,0.0,22.14786984806495,-25.32596452941182,False,True,False,True,False,0.0
2023-05-04 00:00:00+00:00,18.498,21.0,18.0,19.95,18094,90.0911176497215,,,90.13404528572231,40.96553658218173,38.17645792872018,,,,,,,,,56.70330514763447,"rgba(255, 26, 202, 1.0)",13.95461224340472,56.70330514763447,-2.7378263531250173,0,,,-1.0,0.0,18.0,370.0,20.5312071301287,-26.68938371274742,False,True,False,True,False,0.0
2023-05-05 00:00:00+00:00,19.5,19.8,18.74703,19.431,7612,90.06251988544723,,,90.1143127487162,40.907162513350535,38.11681570679479,,,,,,,,,56.65889822777681,"rgba(255, 26, 202, 1.0)",14.085788039780333,56.65889822777681,-2.638041842091804,0,,,0.0,0.0,0.0,0.0,21.924826487506138,-26.68938371274742,False,True,False,True,True,0.0
2023-05-08 00:00:00+00:00,22.803,22.803,20.091,20.1,14990,90.00829940600522,,,90.07688550424086,40.806614464825074,38.01627157316244,,,,,,,,,56.62463050753994,"rgba(255, 26, 202, 1.0)",14.19005637575214,56.62463050753994,-2.3834740054545573,0,,,0.0,0.0,0.0,0.0,29.0105597098658,-24.395719417171243,False,False,False,True,True,0.0
2023-05-09 00:00:00+00:00,22.746,26.25,22.2,26.25,25784,89.91774190158515,,,90.01433188848463,40.65265747770388,37.86555381974222,,,,,,,,,56.56130379292657,"rgba(255, 26, 202, 1.0)",14.267585141264803,56.56130379292657,-2.3700789908115376,0,,,0.0,0.0,0.0,0.0,33.66766070583624,-20.420085169510628,True,False,False,True,True,0.0
2023-05-10 00:00:00+00:00,22.524,24.0,21.6,24.0,11331,89.87740935250606,,,89.98645534467508,40.581832876609084,37.795594710699646,,,,,,,,,56.50966727982493,"rgba(255, 26, 202, 1.0)",14.291006927283764,56.50966727982493,-2.3781156536241674,0,,,0.0,0.0,0.0,0.0,36.493412487646005,-18.18950500375165,True,False,False,True,True,0.0
2023-05-11 00:00:00+00:00,23.757,24.0,22.062,23.4,13388,89.83021760433638,,,89.95382426608987,40.50149068754387,37.716827600714154,,,,,,,,,56.45229393783178,"rgba(255, 26, 202, 1.0)",14.273657883951994,56.45229393783178,-2.290603726364452,0,,,0.0,0.0,0.0,0.0,40.427556923524634,-14.866438518359345,True,False,False,True,True,0.0
2023-05-12 00:00:00+00:00,23.997,24.0,23.1,24.0,18904,89.76412188555942,,,89.90809716550953,40.39208235055113,37.6102892231861,,,,,,,,,56.372860154795184,"rgba(255, 26, 202, 1.0)",14.267582470421084,56.372860154795184,-2.2691903286289303,0,,,0.0,0.0,0.0,0.0,43.43391142760092,-12.387917815185922,True,False,False,False,True,0.0
2023-05-15 00:00:00+00:00,23.364,24.15,22.206,24.0,8803,89.73317472038298,,,89.88667755074307,40.34023151765985,37.55960958162,,,,,,,,,56.33197958119867,"rgba(255, 26, 202, 1.0)",14.271789537216112,56.33197958119867,-2.310010212470487,0,,,0.0,0.0,0.0,0.0,44.438401088260576,-11.67196939790859,True,False,False,False,True,0.0
2023-05-16 00:00:00+00:00,22.8,23.7,22.53,23.7,5337,89.71436152980722,,,89.87365337645132,40.308527483982,37.52856696804763,,,,,,,,,56.306279760825944,"rgba(255, 26, 202, 1.0)",14.24676799194164,56.306279760825944,-2.351851295660743,0,,,0.0,0.0,0.0,0.0,44.23929507759669,-11.67196939790859,True,False,False,False,True,0.0
2023-05-17 00:00:00+00:00,24.858,25.059,22.80003,23.046,8447,89.68515532565739,,,89.85342876961512,40.262133397814,37.483841112667186,,,,,,,,,56.27170061078918,"rgba(255, 26, 202, 1.0)",14.193704859130495,56.27170061078918,-2.2132135987441957,0,,,0.0,0.0,0.0,0.0,47.547697976870836,-8.747366099917436,True,False,False,False,True,0.0
2023-05-18 00:00:00+00:00,25.62,27.27,24.3,24.9,23341,89.60642268308818,,,89.79887672505515,40.14711820497111,37.37554201873973,,,,,,,,,56.192397335964664,"rgba(255, 26, 202, 1.0)",14.102716226239338,56.192397335964664,-2.1678375176465683,0,,,0.0,0.0,0.0,0.0,50.817521279038324,-5.6706221771229295,True,False,True,False,True,0.0
2023-05-19 00:00:00+00:00,25.656,26.67,25.5,26.13,6232,89.58550366302556,,,89.78437527876787,40.11716371663352,37.34748337406639,,,,,,,,,56.17093691838842,"rgba(255, 26, 202, 1.0)",13.943936148851217,56.17093691838842,-2.1884019399287356,0,,,0.0,0.0,0.0,0.0,53.048671559753984,-3.57925778169367,True,False,True,False,True,0.0
2023-05-22 00:00:00+00:00,29.1,29.1,26.1,26.1,16002,89.53367167996049,,,89.74842746611485,40.05244637361252,37.28957675246718,,,,,,,,,56.13151994531906,"rgba(255, 0, 0, 1.0)",13.760812628188225,56.13151994531906,-1.9643839848488718,0,,,0.0,0.0,0.0,0.0,58.43275930005345,1.4431915971721665,True,False,True,False,True,0.0
2023-05-23 00:00:00+00:00,29.4,30.0,28.8,29.7,23481,89.45937861984783,,,89.69686492010675,39.96892610450366,37.21774302838295,,,,,,,,,56.082163649963604,"rgba(255, 0, 0, 1.0)",13.499354429969689,56.082163649963604,-1.9765510853413097,0,,,0.0,0.0,0.0,0.0,62.28584656543342,4.918205164521595,True,False,True,False,True,0.0
2023-05-24 00:00:00+00:00,32.1,32.7,28.89,29.55,17622,89.40543888567183,,,89.65939882581581,39.91780605636582,37.17710627674784,,,,,,,,,56.05513393184068,"rgba(255, 0, 0, 1.0)",13.225779366970404,56.05513393184068,-1.8112455430539984,0,,,0.0,0.0,0.0,0.0,66.88244385295562,9.073858204476622,True,False,True,False,True,0.0
2023-05-25 00:00:00+00:00,29.412,32.1,29.1,32.1,8874,89.37783561179018,,,89.64021902835256,39.88927555550372,37.153356221056725,,,,,,,,,56.036106799613684,"rgba(255, 26, 202, 1.0)",12.979764638435682,56.036106799613684,-2.0512010457242322,0,,,0.0,0.0,0.0,0.0,65.33970682926186,9.073858204476622,True,False,True,False,True,0.0
2023-05-26 00:00:00+00:00,31.8,33.9,30.0,33.3,29263,89.28959654086927,,,89.57886136371305,39.81263816702082,37.095008482014876,31.900000000000002,,,,,,,,53.105189774017944,"rgba(255, 0, 0, 1.0)",12.746788013604837,53.105189774017944,-1.6714163404363984,0,,,0.0,0.0,0.0,0.0,66.20824661240724,9.073858204476622,True,False,True,False,True,0.0
2023-05-30 00:00:00+00:00,30.3,31.5,30.0,30.0,11557,89.25403466364531,,,89.55411959068839,39.77786843125718,37.0666428592013,31.531942675159232,,,,,,,,53.06146701502458,"rgba(255, 0, 0, 1.0)",12.527957470933147,53.06146701502458,-1.8168537902395345,0,,,0.0,0.0,0.0,0.0,64.65041239179098,9.073858204476622,True,False,True,False,True,0.0
2023-05-31 00:00:00+00:00,24.603,30.9,24.603,30.9,32078,89.14900853368061,,,89.4810206403554,39.64231071297708,36.9425072894422,29.406577080303986,,,,,,,,52.83516331285379,"rgba(255, 26, 202, 1.0)",12.36282392209178,52.83516331285379,-2.2836338599310024,0,,,0.0,0.0,0.0,0.0,57.81265223501668,16.03222877568355,True,False,True,False,False,0.0
2023-06-01 00:00:00+00:00,26.412,27.6,24.93,24.93,12463,89.10804572766277,,,89.45249070939975,39.588842165510044,36.89327916504789,28.95505017513853,,,,,,,,52.76447982197951,"rgba(255, 26, 202, 1.0)",12.16323550745137,52.76447982197951,-2.1665682462397124,0,,,0.0,0.0,0.0,0.0,54.927761465457856,13.357385028729936,True,False,True,False,False,0.0
2023-06-02 00:00:00+00:00,27.456,28.197,26.4,26.94,8262,89.08136796025651,,,89.4339021842384,39.556383004861715,36.86406965402069,28.813496683507257,,,,,,,,52.72873422135333,"rgba(255, 26, 202, 1.0)",11.946226161134277,52.72873422135333,-2.115541249635418,0,,,0.0,0.0,0.0,0.0,53.91927034269203,12.34464461069065,True,False,True,False,False,0.0
2023-06-05 00:00:00+00:00,25.602,27.294,25.233,26.595,10484,89.04683198252657,,,89.40983381099902,39.511053695885344,36.82219988971959,28.53449635471198,,,,,,,,52.67358972089717,"rgba(255, 26, 202, 1.0)",11.623228349463833,52.67358972089717,-2.3290938547332205,0,,,0.0,0.0,0.0,0.0,51.5967244651083,9.978655149299044,True,False,False,False,False,0.0
2023-06-06 00:00:00+00:00,23.166,25.44,22.551,25.44,38890,88.91433857469316,,,89.31744395854444,39.31696780607055,36.63679143985838,27.224855920054267,,,,,,,,52.426656568084766,"rgba(255, 26, 202, 1.0)",11.289614480047758,52.426656568084766,-2.591820705640339,0,,,0.0,0.0,0.0,0.0,48.15219055755991,6.558165170730021,True,False,False,False,False,0.0
2023-06-07 00:00:00+00:00,23.448,24.9,23.1,24.897,11704,88.87462881117376,,,89.28973099574021,39.25984531164282,36.582426629143235,26.966956813465977,,,,,,,,52.36063702819631,"rgba(255, 26, 202, 1.0)",10.859359481932334,52.36063702819631,-2.6624624662532623,0,,,0.0,0.0,0.0,0.0,46.15331118338558,4.509056955828953,True,False,False,True,False,0.0
2023-06-08 00:00:00+00:00,21.984,25.5,21.915,25.5,17821,88.81362423351716,,,89.24713937261421,39.16986127342112,36.49614674772011,26.570920688375978,,,,,,,,52.25686519361663,"rgba(255, 26, 202, 1.0)",10.521165521243415,52.25686519361663,-2.8773300004160487,0,,,0.0,0.0,0.0,0.0,43.69884742929207,1.9921466592817865,True,False,False,True,False,0.0
2023-06-09 00:00:00+00:00,21.087,23.052,20.673,21.66,21471,88.73856772406054,,,89.19471208648427,39.05256184449695,36.38192744587566,26.021185625254525,,,,,,,,52.119312665640564,"rgba(255, 26, 202, 1.0)",10.249628448849023,52.119312665640564,-3.0276524481358464,0,,,0.0,0.0,0.0,0.0,41.40231376504206,-0.3867442771510312,False,False,False,True,False,0.0
2023-06-12 00:00:00+00:00,21.0,22.194,19.8,21.672,25942,88.64728863162632,,,89.13090899285898,38.908059576755946,36.24067545426361,25.428685652579176,,,,,,,,51.95450858452384,"rgba(255, 26, 202, 1.0)",9.931158365195387,51.95450858452384,-3.116908163805607,0,,,0.0,0.0,0.0,0.0,39.80481152521792,-2.136395601500297,False,False,False,True,False,0.0
2023-06-13 00:00:00+00:00,22.059,22.2,19.89003,21.06,24021,88.56346758735411,,,89.07227010900621,38.779137315250246,36.11542224906613,25.030330314523937,,,,,,,,51.81481349907964,"rgba(255, 26, 202, 1.0)",9.616455641720854,51.81481349907964,-3.094259944379556,0,,,0.0,0.0,0.0,0.0,40.169058136400736,-2.136395601500297,False,False,False,True,False,0.0
2023-06-14 00:00:00+00:00,21.324,22.398,20.403,22.329,20835,88.49092440960115,,,89.02148486778545,38.66879012844898,36.008421559031326,24.7427117508148,,,,,,,,51.69825487641617,"rgba(255, 26, 202, 1.0)",9.31090774312992,51.69825487641617,-3.2622227299833253,0,,,0.0,0.0,0.0,0.0,39.742467801497654,-2.885646421239315,False,False,False,True,False,0.0
2023-06-15 00:00:00+00:00,22.5,23.466,20.415,21.0,20687,88.41985665673623,,,88.97169541858453,38.5653069262073,35.909088071263184,24.553165694764573,,,,,,,,51.593377336741995,"rgba(255, 26, 202, 1.0)",8.990920211208634,51.593377336741995,-3.235862031171448,0,,,0.0,0.0,0.0,0.0,41.078513706056185,-2.885646421239315,False,False,False,True,False,0.0
2023-06-16 00:00:00+00:00,20.265,23.247,20.265,23.1,38537,88.28614427384312,,,88.87794013408492,38.36594591687458,35.71636606529202,24.161371292100675,,,,,,,,51.38995653304086,"rgba(255, 26, 202, 1.0)",8.679871350771364,51.38995653304086,-3.585877632883907,0,,,0.0,0.0,0.0,0.0,39.88974846543127,-3.448586382409708,False,False,False,True,False,0.0
2023-06-20 00:00:00+00:00,18.39,20.793,18.3,20.775,33388,88.16711453577787,,,88.7944075716153,38.17616678183775,35.52980519717043,23.69424483624928,,,,,,,,51.191712075714484,"rgba(255, 26, 202, 1.0)",8.387202587855215,51.191712075714484,-3.9109240217008487,0,,,0.0,0.0,0.0,0.0,37.64322221365434,-5.934278055601823,False,False,False,True,False,0.0
2023-06-21 00:00:00+00:00,18.438,18.984,18.003,18.39,27917,88.06691710874641,,,88.72402969522226,38.01471901936767,35.37060853923418,23.31610288126752,,,,,,,,51.02451904520375,"rgba(255, 26, 202, 1.0)",7.98649509095406,51.02451904520375,-4.080202726489249,0,,,0.0,0.0,0.0,0.0,36.21826738427258,-7.584976517705201,False,False,False,True,False,0.0
2023-06-22 00:00:00+00:00,18.9,19.5,18.3,19.5,13987,88.01713028113639,,,88.68903485817614,37.93655905340688,35.29393838975462,23.16141480667757,,,,,,,,50.945162472194546,"rgba(255, 26, 202, 1.0)",7.580070173674731,50.945162472194546,-4.227554856086434,0,,,0.0,0.0,0.0,0.0,36.010169954376494,-8.104631020556127,False,False,False,True,False,0.0
2023-06-23 00:00:00+00:00,18.264,19.278,17.145,18.9,35707,87.88912465118695,,,88.59899902248465,37.73296358410152,35.093528268409926,22.7565502839219,,,,,,,,50.7387412245571,"rgba(255, 26, 202, 1.0)",7.1610430309282584,50.7387412245571,-4.534917760485449,0,,,0.0,0.0,0.0,0.0,35.30021759474552,-9.13525751268837,False,True,False,True,False,0.0
2023-06-26 00:00:00+00:00,17.631,18.89097,17.154,18.591,40763,87.74286244554341,,,88.49600436059954,37.50169370165875,34.86596029626282,22.33977084554319,,,,,,,,50.50702425801731,"rgba(255, 26, 202, 1.0)",6.795440937903579,50.50702425801731,-4.837953056826905,0,,,0.0,0.0,0.0,0.0,34.26145109966883,-10.464720638872492,False,True,False,True,False,0.0
2023-06-27 00:00:00+00:00,17.7,18.05013,16.5,17.55,35564,87.61488832294434,,,88.40578738908066,37.29949526863742,34.66685579147526,21.99736971613855,,,,,,,,46.74086751659339,"rgba(255, 26, 202, 1.0)",6.510972545363847,46.74086751659339,-4.460296417202988,0,,,-1.0,0.0,16.5,414.0,33.70384553826159,-11.324226960138702,False,True,False,True,False,0.0
2023-06-28 00:00:00+00:00,17.406,18.6,16.62,18.6,40607,87.4695954866571,,,88.30323852216151,37.074970171612314,34.446613927274704,21.669586667620866,,,,,,,,46.529113640234456,"rgba(255, 26, 202, 1.0)",6.345410797001086,46.529113640234456,-4.589634079167636,0,,,0.0,0.0,0.0,0.0,33.03652992190636,-12.283695344521945,False,True,False,True,False,0.0
2023-06-29 00:00:00+00:00,18.018,18.9,17.25,18.0,35833,87.34282239223113,,,88.21364764489749,36.8861411057571,34.262685264380394,21.449290926416474,,,,,,,,46.36020627384758,"rgba(255, 26, 202, 1.0)",6.1959950036616895,46.36020627384758,-4.574278426160446,0,,,0.0,0.0,0.0,0.0,33.92690368005454,-12.283695344521945,False,True,False,True,False,0.0
2023-06-30 00:00:00+00:00,17.655,18.855,16.5,18.3,27027,87.24697886464716,,,88.14585391144989,36.74331006904013,34.123425646909816,21.283153049439825,,,,,,,,42.684537332915255,"rgba(255, 26, 202, 1.0)",5.991568335856517,42.684537332915255,-4.17746004549862,0,,,0.0,0.0,0.0,0.0,34.081799566403824,-12.283695344521945,False,True,False,True,False,0.0
2023-07-03 00:00:00+00:00,18.0,18.744,16.8,17.922,19504,87.17815367836813,,,88.09713490014299,36.642497894249225,34.025444103317184,21.177528017789353,,,,,,,,42.597449973829555,"rgba(255, 26, 202, 1.0)",5.799292602620251,42.597449973829555,-4.241456960236128,0,,,0.0,0.0,0.0,0.0,34.99646900677042,-12.283695344521945,False,True,False,True,True,0.0
2023-07-05 00:00:00+00:00,17.397,18.15,16.65,18.0,28303,87.07787600828019,,,88.02610575431551,36.494654375871704,33.881450734950924,21.0161316134105,,,,,,,,42.45362992065619,"rgba(255, 26, 202, 1.0)",5.637966861258035,42.45362992065619,-4.444266973762444,0,,,0.0,0.0,0.0,0.0,34.78891918557681,-12.283695344521945,False,True,False,True,True,0.0
2023-07-06 00:00:00+00:00,17.1,17.4,16.659,17.13,13495,87.02992764079042,,,87.9921232899874,36.42369595946018,33.812245651174,20.9370284184822,,,,,,,,42.3824598179049,"rgba(255, 26, 202, 1.0)",5.605284770256618,42.3824598179049,-4.510468397977117,0,,,0.0,0.0,0.0,0.0,34.25160713286867,-12.34846674844659,False,True,False,True,True,0.0
2023-07-07 00:00:00+00:00,18.894,18.894,17.121,17.4,27060,86.935693684577,,,87.92527901791125,36.292042087053645,33.68540078661736,20.835663444145794,,,,,,,,42.27737546212746,"rgba(255, 26, 202, 1.0)",5.5456590474230705,42.27737546212746,-4.21651876939552,0,,,0.0,0.0,0.0,0.0,38.078343911450474,-15.382973851553935,False,False,False,True,True,0.0
2023-07-10 00:00:00+00:00,23.079,23.697,18.6,18.6,51645,86.76566650170787,,,87.80443492139061,36.09373061098941,33.50260671782649,20.90109669789286,,,,,,,,42.20943586869885,"rgba(255, 26, 202, 1.0)",5.302548908142038,42.20943586869885,-3.6077811256628216,0,,,0.0,0.0,0.0,0.0,46.51377386221564,-7.596981767379958,False,False,False,False,True,0.0
2023-07-11 00:00:00+00:00,28.5,28.614,24.567,24.6,68465,86.5603682205987,,,87.65804680229118,35.935831814962704,33.377294818944115,21.427166770746283,,,,,,,,42.298929499618346,"rgba(255, 26, 202, 1.0)",5.1482823642081526,42.298929499618346,-2.680297723285567,0,,,0.0,0.0,0.0,0.0,56.002808975395226,0.7644895576128761,True,False,True,False,True,0.0
2023-07-12 00:00:00+00:00,26.61,30.0,26.403,28.5,34466,86.45832311816646,,,87.58516036879514,35.86239808166361,33.32050515843217,21.67805684319134,27.671000000000003,,,,,,,39.3779605074332,"rgba(255, 26, 202, 1.0)",4.981241186257772,39.3779605074332,-2.56320865222455,0,,,0.0,0.0,0.0,0.0,59.62191477776135,3.444481674034975,True,False,True,False,True,0.0
2023-07-13 00:00:00+00:00,25.044,26.127,24.33,25.92,23835,86.38496327066107,,,87.532756941921,35.797081648511906,33.26477311797378,21.772386190287676,26.64729817670366,,,,,,,39.30061544933615,"rgba(255, 26, 202, 1.0)",4.875936521103703,39.30061544933615,-2.9238722423131676,0,,,0.0,0.0,0.0,0.0,60.032345228593314,3.444481674034975,True,False,True,False,True,0.0
2023-07-14 00:00:00+00:00,24.33,25.497,24.3,25.2,20325,86.32207817473315,,,87.48781237322585,35.73963806303458,33.21519258368295,21.83856456772657,26.14624368529494,,,,,,,39.24583336685397,"rgba(255, 26, 202, 1.0)",4.786690907539295,39.24583336685397,-3.11610539618523,0,,,0.0,0.0,0.0,0.0,59.43137430576904,3.444481674034975,True,False,True,False,True,0.0
2023-07-17 00:00:00+00:00,25.167,25.491,24.36,24.36,12799,86.28273468435421,,,87.45967673256436,35.70473504021045,33.185344535980775,21.882884874380263,25.986615805304897,,,,,,,39.22034897514445,"rgba(255, 26, 202, 1.0)",4.707951000341512,39.22034897514445,-2.9850244775540404,0,,,0.0,0.0,0.0,0.0,59.76408024843347,3.444481674034975,True,False,True,False,True,0.0
2023-07-18 00:00:00+00:00,28.113,29.994,26.46,26.46,40599,86.16473412368397,,,87.37513668641712,35.62800415768026,33.128377061819116,22.150885393571052,26.663875969520696,,,,,,,39.25880078559196,"rgba(255, 26, 202, 1.0)",4.640356492712007,39.25880078559196,-2.401927697386438,0,,,0.0,0.0,0.0,0.0,62.22005349961122,5.310893587125165,True,False,True,False,True,0.0
2023-07-19 00:00:00+00:00,27.9,28.497,27.0,27.693,13144,86.12637758240992,,,87.34763833588866,35.60221219669373,33.10877674639218,22.227542909913595,26.766653925107462,,,,,,,39.26040513363067,"rgba(255, 26, 202, 1.0)",4.483983683818638,39.26040513363067,-2.533551844674857,0,,,0.0,0.0,0.0,0.0,63.5599270724444,6.7270846365020205,True,False,True,False,True,0.0
2023-07-20 00:00:00+00:00,26.733,28.17,26.106,28.17,10328,86.09586315690943,,,87.32576050842826,35.580009669124536,33.09118281169719,22.277933316734373,26.782351964037662,,,,,,,39.25380871105533,"rgba(255, 26, 202, 1.0)",4.404165008322866,39.25380871105533,-2.842947230041077,0,,,0.0,0.0,0.0,0.0,62.81557772953197,6.7270846365020205,True,False,True,False,True,0.0
2023-07-21 00:00:00+00:00,27.741,28.5,26.7,26.7,15951,86.04931015687403,,,87.29236301476773,35.54850136292832,33.0670616639756,22.364029283431535,26.862796654359656,,,,,,,39.250374333929884,"rgba(255, 26, 202, 1.0)",4.308773642044031,39.250374333929884,-2.6711485192965427,0,,,0.0,0.0,0.0,0.0,63.167952695008694,6.796830714830392,True,False,True,False,True,0.0
2023-07-24 00:00:00+00:00,26.796,28.2,26.67,27.867,9655,86.02096325261414,,,87.27202204680313,35.52853168031517,33.051428186655755,22.410728355366782,26.88194668198032,,,,,,,39.24436445687841,"rgba(255, 26, 202, 1.0)",4.208313857116053,39.24436445687841,-2.958040887522881,0,,,0.0,0.0,0.0,0.0,62.04938881529662,6.796830714830392,True,False,True,False,True,0.0
2023-07-25 00:00:00+00:00,25.032,27.015,24.612,27.0,10642,85.98886418933134,,,87.2489949435611,35.502230872349706,33.02938729002969,22.443673443209224,26.80818869951602,,,,,,,39.22450756646051,"rgba(255, 26, 202, 1.0)",4.091865992098505,39.22450756646051,-3.4684683207775118,0,,,0.0,0.0,0.0,0.0,59.00168928328196,6.796830714830392,True,False,True,False,False,0.0
