date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_17,aVWAP_BoS_CHoCH_bear_51,aVWAP_BoS_CHoCH_bear_70,aVWAP_BoS_CHoCH_bear_100,aVWAP_BoS_CHoCH_bear_121,aVWAP_BoS_CHoCH_bear_151,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-10-27 00:00:00+00:00,7.44,7.7773,7.0697,7.66,1211258,11.551615778176389,9.367697520899897,9.21546720533854,,,,9.771636721253204,"rgba(239, 83, 80, 1.0)",2.7606467971724946,8.91577212954336,-0.5345747710481733,0,,,0.0,0.0,0.0,0.0,38.32906994941217,-6.739639665171772,False,True,False,True,False,0.0
2023-11-03 00:00:00+00:00,7.52,7.86,7.12,7.4,1327319,11.510309654023416,9.318770490816828,9.124028626609254,,,,9.71253651773839,"rgba(239, 83, 80, 1.0)",2.576844484150239,8.84694955734763,-0.5149513544606538,0,,,0.0,0.0,0.0,0.0,38.18207826062314,-7.095192301351055,False,True,False,True,False,0.0
2023-11-10 00:00:00+00:00,6.86,7.5368,6.82,7.48,928635,11.478878471345684,9.278337899093737,9.050264927232275,,,,9.66474286079178,"rgba(239, 83, 80, 1.0)",2.364498308786088,8.784546723101958,-0.8139344891686567,0,,,0.0,0.0,0.0,0.0,36.86208987550733,-8.576465944470662,False,True,False,True,False,0.0
2023-11-17 00:00:00+00:00,6.74,7.27,6.64,6.85,1056659,11.442140913046032,9.230274288731332,8.96510437161862,,,,9.60872923282455,"rgba(239, 83, 80, 1.0)",2.196000254352703,8.711294475458192,-0.8976749759253805,0,,,0.0,0.0,0.0,0.0,35.71367408901601,-9.856834333610237,False,True,False,True,False,0.0
2023-11-24 00:00:00+00:00,6.73,6.93,6.63,6.74,544584,11.42294305324719,9.205020296065312,8.92139375770646,,,,9.57959535879024,"rgba(239, 83, 80, 1.0)",2.0915504658868196,8.673502988055358,-0.9292163970001602,0,,,0.0,0.0,0.0,0.0,34.87545068568054,-10.81945441187483,False,True,False,True,False,0.0
2023-12-01 00:00:00+00:00,6.71,6.835,6.46,6.74,1278402,11.377583170192272,9.145491433510834,8.821069021629375,,,,9.037740406041232,"rgba(239, 83, 80, 1.0)",2.043067099037913,8.001213041238822,-0.6319973738732607,3,0.13278935110986725,0.3983680533296018,-1.0,0.0,6.46,111.0,34.238535640908104,-11.584046477229585,False,True,False,True,False,0.0
2023-12-08 00:00:00+00:00,6.8,6.97,6.4799,6.7,1554667,11.324510035384385,9.079023714906645,8.714678256414274,,,,8.982789780099326,"rgba(239, 83, 80, 1.0)",2.0190587584986956,7.942543249618268,-0.5658791478004459,3,0.1335685703548896,0.4007057110646688,0.0,0.0,0.0,0.0,34.15458255342279,-11.826433253530482,False,True,False,True,False,0.0
2023-12-15 00:00:00+00:00,7.07,7.15,6.635,6.8,2892760,11.233143738079134,8.974584551397257,8.560867197955368,,,,8.906410048065801,"rgba(239, 83, 80, 1.0)",1.9475641704956024,7.880274227930088,-0.4160449448625331,3,0.13579448287778714,0.4073834486333614,0.0,0.0,0.0,0.0,35.19584552316847,-11.826433253530482,False,True,False,True,False,0.0
2023-12-22 00:00:00+00:00,7.7,7.94,7.0,7.04,2926643,11.156829385146867,8.90701804780689,8.478609071710292,,,,8.885091702270854,"rgba(239, 83, 80, 0.75)",1.8499125861987655,7.907217022968819,-0.11201449436841347,3,0.1370948935709116,0.4112846807127348,0.0,0.0,0.0,0.0,38.202011084109145,-15.69605779340899,False,True,False,True,True,0.0
2023-12-29 00:00:00+00:00,7.5,7.77,7.34,7.74,1486367,11.119164475670143,8.874859009101337,8.44134375011695,,,,8.867308053254861,"rgba(239, 83, 80, 0.5)",1.7036609018429985,7.908298065427111,-0.23965923323439514,3,0.13797625481153797,0.4139287644346139,0.0,0.0,0.0,0.0,39.80714870875747,-14.122569803344774,False,False,False,True,True,0.0
2024-01-05 00:00:00+00:00,7.56,8.16,7.47,7.55,1524150,11.083388265556868,8.847956204162397,8.413611105283925,7.73,,,8.694997663880836,"rgba(239, 83, 80, 0.5)",1.5807637337635292,7.694623419842538,-0.08516353011339814,3,0.1398010513779173,0.41940315413375184,0.0,0.0,0.0,0.0,41.1649891472487,-12.801816163560396,False,False,False,True,True,0.0
2024-01-12 00:00:00+00:00,6.9,7.59,6.9,7.57,1499230,11.042760262204961,8.809143498172874,8.366204101980712,7.432472729197123,,,8.621244067707465,"rgba(239, 83, 80, 0.5)",1.4926794337338227,7.601479179494534,-0.4699463016917421,3,0.14170279506571795,0.4251083851971539,0.0,0.0,0.0,0.0,40.42485232625809,-12.801816163560396,False,False,False,True,True,0.0
2024-01-19 00:00:00+00:00,6.85,6.98,6.65,6.84,902747,11.016831314664117,8.782536276803311,8.332711813856825,7.29317779412977,,,8.577509761274149,"rgba(239, 83, 80, 0.5)",1.4405699322593697,7.547069750431353,-0.48388470064627753,3,0.14396709670876406,0.4319012901262922,0.0,0.0,0.0,0.0,39.77732165541515,-12.801816163560396,False,False,False,True,True,0.0
2024-01-26 00:00:00+00:00,6.68,7.1,6.67,6.87,1467426,10.97525834185324,8.740563912747927,8.280931537477983,7.163533231866514,,,8.522067046424167,"rgba(239, 83, 80, 0.75)",1.418970671214103,7.485364446081038,-0.5675694800597605,3,0.14591930136228218,0.43775790408684656,0.0,0.0,0.0,0.0,38.90266556718146,-12.801816163560396,False,True,False,True,True,0.0
2024-02-02 00:00:00+00:00,6.49,6.765,6.46,6.65,2147176,10.91239195480513,8.67485880874339,8.199574794174845,6.995002883673448,,,8.438218576867849,"rgba(239, 83, 80, 1.0)",1.4072962000213858,7.39099553741436,-0.6402316281395972,3,0.14710122963783578,0.44130368891350735,0.0,0.0,0.0,0.0,37.823610262235334,-12.801816163560396,False,True,False,True,False,0.0
2024-02-09 00:00:00+00:00,6.77,6.83,6.38,6.4,1359613,10.874295539482091,8.636936007862733,8.154530817241318,6.943827965262457,,,8.398028348761903,"rgba(239, 83, 80, 1.0)",1.3963968046497655,7.352404009633139,-0.41707629786449824,3,0.1479692194472871,0.4439076583418613,0.0,0.0,0.0,0.0,38.2391744300989,-12.801816163560396,False,True,False,True,False,0.0
2024-02-16 00:00:00+00:00,6.43,6.925,6.43,6.78,1596033,10.829760054002294,8.592795892737833,8.102747356765331,6.890786706362911,,,8.352243815230695,"rgba(239, 83, 80, 1.0)",1.3890883393126783,7.309089361626591,-0.6328534598897902,3,0.1497488241307807,0.44924647239234206,0.0,0.0,0.0,0.0,37.673368323239096,-12.801816163560396,False,True,False,True,False,0.0
2024-02-23 00:00:00+00:00,6.5,6.66,6.29,6.51,1998073,10.77385977478632,8.537213664358836,8.03811699871851,6.825628038816387,,,8.294599726851635,"rgba(239, 83, 80, 1.0)",1.3865077005208608,7.253966944282032,-0.5437885011376382,3,0.1515763793930464,0.45472913817913924,0.0,0.0,0.0,0.0,37.572874456390835,-12.801816163560396,False,True,False,True,False,0.0
2024-03-01 00:00:00+00:00,5.78,6.855,5.41,6.48,5123250,10.621935238329385,8.37759364410289,7.85030587214258,6.589896327450575,,,8.117116429790865,"rgba(239, 83, 80, 1.0)",1.41858884328982,7.06581431617585,-0.9064037985762985,3,0.15266173149228238,0.45798519447684716,0.0,0.0,0.0,0.0,35.84586772526556,-10.544270173061065,False,True,False,True,False,0.0
2024-03-08 00:00:00+00:00,5.62,5.82,5.175,5.82,3983779,10.498795882806045,8.244426255902066,7.694650990009012,6.395965395174907,,,7.9686866760591775,"rgba(239, 83, 80, 1.0)",1.4555054600186794,6.365497073294563,-0.5121911897774641,3,0.15313886305114874,0.4594165891534462,0.0,0.0,0.0,0.0,34.291230910423856,-12.105835776687883,False,True,False,True,False,0.0
2024-03-15 00:00:00+00:00,5.81,6.0,5.44,5.61,3434016,10.401668611777215,8.147496369229009,7.5879842696609,6.307360968552393,,,7.872395411614401,"rgba(239, 83, 80, 1.0)",1.4757438191704768,6.325157920222454,-0.34908356960764847,3,0.15328614030855073,0.4598584209256522,0.0,0.0,0.0,0.0,34.04336182657184,-12.401750206944222,False,True,False,True,False,0.0
2024-03-22 00:00:00+00:00,5.56,5.85,5.53,5.85,1416830,10.361878576058233,8.108034380776985,7.545022677829042,6.2719730932515825,,,7.83338635472046,"rgba(239, 83, 80, 1.0)",1.5093072451825067,6.2994119920992535,-0.4899015720353503,3,0.15347095436584005,0.46041286309752016,0.0,0.0,0.0,0.0,33.31595262426444,-13.181709061317555,False,True,False,True,False,0.0
2024-03-29 00:00:00+00:00,5.58,5.68,5.315,5.52,1867140,10.309120989112197,8.055414999335941,7.487780692461257,6.222724160059108,,,7.780927615470608,"rgba(239, 83, 80, 1.0)",1.5442347648622137,6.2584664176252405,-0.4393544511904428,3,0.15688743318856366,0.47066229956569094,0.0,0.0,0.0,0.0,32.892582886177664,-13.676883130378478,False,True,False,True,False,0.0
2024-04-05 00:00:00+00:00,5.31,5.75,5.22,5.59,1471453,10.267509787369674,8.013879708548597,7.442757321151501,6.183404751860152,,,7.739437554530347,"rgba(239, 83, 80, 1.0)",1.579869455206836,6.22394468189965,-0.5784937982613235,3,0.15972566936380442,0.4791770080914133,0.0,0.0,0.0,0.0,31.98641390569133,-14.642073279137854,False,True,False,True,False,0.0
2024-04-12 00:00:00+00:00,5.26,5.43,5.195,5.32,1633737,10.22089826817651,7.967004715602849,7.391900459370301,6.137217456996793,,,7.6922135697188,"rgba(239, 83, 80, 1.0)",1.6188008574918247,6.181625210156019,-0.5693258722286498,3,0.16179308565830328,0.4853792569749098,0.0,0.0,0.0,0.0,31.22876217681673,-15.456158898785716,False,True,False,True,False,0.0
2024-04-19 00:00:00+00:00,4.78,5.28,4.755,5.28,1549131,10.174358380933668,7.918289227529902,7.338020776779928,6.080893058153915,,,7.641218321401275,"rgba(239, 83, 80, 1.0)",1.6636920301459712,6.126749865918377,-0.8094946910337811,3,0.1682725860997278,0.5048177582991834,0.0,0.0,0.0,0.0,29.699091562802753,-16.997180956912793,False,True,False,True,False,0.0
2024-04-26 00:00:00+00:00,5.0,5.03,4.7,4.8,1079426,10.142238586901877,7.8849466768654715,7.301428518028898,6.043777837292479,,,7.269573605433563,"rgba(239, 83, 80, 1.0)",1.7013653764386407,5.677003880760463,-0.39791798407088297,3,0.17631951617787842,0.5289585485336352,-1.0,0.0,4.7,140.0,29.765915165204984,-16.997180956912793,False,True,False,True,False,0.0
2024-05-03 00:00:00+00:00,5.09,5.17,4.78,4.99,1376872,10.102630324221131,7.844914524255186,7.25827242938767,6.003733047527239,,,7.241433636397292,"rgba(239, 83, 80, 1.0)",1.7328730816528868,5.663185236827763,-0.33077162020488843,3,0.18701124324866825,0.5610337297460047,0.0,0.0,0.0,0.0,30.282765998449456,-16.997180956912793,False,True,False,True,False,0.0
2024-05-10 00:00:00+00:00,4.89,5.335,4.83,5.09,991596,10.074509727523871,7.81681835146539,7.2282541428577485,5.9769051123893835,,,7.218682263993576,"rgba(239, 83, 80, 1.0)",1.7668420752628051,5.648159420628366,-0.429104237013144,2,0.1905016755172696,0.3810033510345392,0.0,0.0,0.0,0.0,30.17520326754753,-16.997180956912793,False,True,False,True,False,0.0
2024-05-17 00:00:00+00:00,5.04,5.2101,4.87,4.9,1066038,10.044751220305418,7.7874587917626314,7.197175194482366,5.950263294104126,,,7.195006362684859,"rgba(239, 83, 80, 1.0)",1.7969407135261828,5.633374808259756,-0.3302139039942844,2,0.19675357423052842,0.39350714846105683,0.0,0.0,0.0,0.0,30.914172045076675,-16.997180956912793,False,True,False,True,False,0.0
2024-05-24 00:00:00+00:00,4.95,5.115,4.893,5.1,879368,10.020204939606895,7.763236340424821,7.171569429764567,5.928162519273029,,,7.173846012385811,"rgba(239, 83, 80, 1.0)",1.8305554712527543,5.617712566193266,-0.36475953702528957,2,0.19992437262167428,0.39984874524334857,0.0,0.0,0.0,0.0,31.20313926651317,-16.997180956912793,False,True,False,True,False,0.0
2024-05-31 00:00:00+00:00,5.03,5.105,4.9,4.97,616620,10.003221518769271,7.746654368307756,7.154172064932035,5.913665957513938,,,7.15985410859512,"rgba(239, 83, 80, 0.75)",1.8623573940205795,5.608300142991831,-0.3105204966826255,2,0.2016503931264256,0.4033007862528512,0.0,0.0,0.0,0.0,31.871030227508932,-16.997180956912793,False,True,False,True,True,0.0
2024-06-07 00:00:00+00:00,4.95,5.135,4.82,5.05,839149,9.980094162724658,7.724054164278253,7.130471743428682,5.893745864740863,,,7.140026019197729,"rgba(239, 83, 80, 0.75)",1.8888025473995755,5.593770026770178,-0.34083500557350144,2,0.20588933478818178,0.41177866957636355,0.0,0.0,0.0,0.0,32.1105163279921,-16.997180956912793,False,True,False,True,True,0.0
2024-06-14 00:00:00+00:00,4.86,5.0401,4.765,4.91,689811,9.960940336038638,7.705218326394881,7.110664256874449,5.8766272267267645,,,7.122558708206918,"rgba(239, 83, 80, 0.75)",1.9072030556538966,5.579404141543075,-0.37720374839501436,2,0.21110035356244294,0.4222007071248859,0.0,0.0,0.0,0.0,32.01041303430867,-16.997180956912793,False,True,False,True,True,0.0
2024-06-21 00:00:00+00:00,4.96,5.04,4.81,4.86,758381,9.940247090362142,7.6851469787007565,7.0897524256763385,5.85935486956937,,,7.10488808952377,"rgba(239, 83, 80, 0.75)",1.9067796350330164,5.566486806212578,-0.3180686404814033,2,0.21987702890883826,0.4397540578176765,0.0,0.0,0.0,0.0,32.58989936721145,-16.997180956912793,False,True,False,True,True,0.0
2024-06-28 00:00:00+00:00,4.87,4.9991,4.84,4.97,999071,9.913063639481424,7.658827361633585,7.0623892719313766,5.8367518297875804,,,7.0814078249365435,"rgba(239, 83, 80, 0.75)",1.906448497566599,5.548856602179152,-0.3560844172006995,2,0.22725534669133657,0.45451069338267314,0.0,0.0,0.0,0.0,32.70046354830188,-16.997180956912793,False,True,False,True,True,0.0
2024-07-05 00:00:00+00:00,4.92,5.03,4.755,4.87,741606,9.893068995890605,7.6396006701583365,7.042503901507224,5.820629137292696,,,7.064444990665918,"rgba(239, 83, 80, 0.75)",1.899257446173877,5.243727958914799,-0.17044975106821916,2,0.23340946310421434,0.4668189262084287,0.0,0.0,0.0,0.0,33.128501605198,-19.215100591077242,False,True,False,True,True,0.0
2024-07-12 00:00:00+00:00,5.08,5.17,4.895,4.92,527319,9.879363498695696,7.62681549170217,7.029539142522412,5.811275549301448,,,7.05438816814485,"rgba(239, 83, 80, 0.75)",1.8882568633483248,5.256444707634729,-0.09344317029085257,2,0.23753592081738018,0.47507184163476035,0.0,0.0,0.0,0.0,34.54010386993132,-17.771721171766444,False,True,False,True,True,0.0
2024-07-19 00:00:00+00:00,4.88,5.2806,4.84,5.11,970314,9.854096474513609,7.603183255124425,7.005549100392187,5.793593918989239,,,7.035087885941222,"rgba(239, 83, 80, 0.75)",1.8910235847810763,5.254192181148783,-0.1978781143504898,2,0.23939170856040284,0.4787834171208057,0.0,0.0,0.0,0.0,34.754101264170416,-17.5089751097749,False,True,False,True,True,0.0
2024-07-26 00:00:00+00:00,4.95,4.955,4.8,4.91,1291207,9.820202062839046,7.571221490948228,6.972965230960524,5.768448753484726,,,7.007415512675334,"rgba(239, 83, 80, 0.75)",1.8959053270163793,5.234824080453047,-0.1502311726194046,2,0.24098204688111802,0.48196409376223603,0.0,0.0,0.0,0.0,35.39976943014564,-16.825933154535583,False,True,False,True,True,0.0
2024-08-02 00:00:00+00:00,5.56,5.975,4.9,4.95,2914355,9.754151641216433,7.516787443951502,6.922482838851225,5.751092687265928,5.478333333333333,,6.812205487743276,"rgba(239, 83, 80, 0.5)",1.8889432862684934,5.2509319894981585,0.16361952883846947,2,0.2430027825883016,0.4860055651766032,0.0,0.0,0.0,0.0,39.44710547697646,-12.936544887474852,False,False,False,True,True,0.0
2024-08-09 00:00:00+00:00,4.96,5.3,4.9,5.22,1313446,9.722142443236304,7.488245881699934,6.89445701339442,5.732773694250199,5.34629907959244,,6.776986816669601,"rgba(239, 83, 80, 0.5)",1.8920542913567568,5.209782220340726,-0.13201641278570905,2,0.24438297526394184,0.4887659505278837,0.0,0.0,0.0,0.0,39.88019085813029,-12.610828095044795,False,False,False,True,True,0.0
2024-08-16 00:00:00+00:00,4.96,5.04,4.8,4.95,542484,9.708712200204845,7.4760781185317295,6.88238685831472,5.724197931128184,5.299335992503592,,6.7624615255124105,"rgba(239, 83, 80, 0.5)",1.8962767027344434,5.19188917238833,-0.12228656928281846,2,0.24522399259725744,0.4904479851945149,0.0,0.0,0.0,0.0,40.189537558954456,-12.361680696520231,False,False,False,True,True,0.0
2024-08-23 00:00:00+00:00,4.93,5.05,4.87,5.0,464634,9.697308969870425,7.465815985649963,6.872253751135819,5.717149527263198,5.268330091640386,,6.751263672126106,"rgba(239, 83, 80, 0.5)",1.9073945721989813,5.179710753459172,-0.13091719830747356,2,0.24454133210879408,0.48908266421758817,0.0,0.0,0.0,0.0,40.29505800765038,-12.26815820294371,False,False,False,True,True,0.0
2024-08-30 00:00:00+00:00,4.72,4.965,4.69,4.93,946824,9.673470572303362,7.443859931349694,6.850256086904381,5.7002924566888655,5.1953221437707775,,6.725440319883599,"rgba(239, 83, 80, 0.5)",1.9161990060092176,5.14649895523961,-0.22257550176265928,2,0.2432974612228704,0.4865949224457408,0.0,0.0,0.0,0.0,39.57220921088382,-12.26815820294371,False,False,False,True,True,0.0
2024-09-06 00:00:00+00:00,4.46,4.73,4.42,4.7,775952,9.65309481968734,7.424428907940547,6.830381609697506,5.683178211253894,5.121866058850428,,6.700289752006885,"rgba(239, 83, 80, 0.5)",1.925264713283942,5.108755640805671,-0.3369695794710134,2,0.24254358640305845,0.4850871728061169,0.0,0.0,0.0,0.0,38.152506815850856,-12.26815820294371,False,False,False,True,False,0.0
2024-09-13 00:00:00+00:00,4.75,4.825,4.25,4.5,899676,9.629999721778919,7.402773426005961,6.808468197633717,5.665156418644252,5.0630661029412165,,6.6754705096868845,"rgba(239, 83, 80, 0.5)",1.9301618006210417,4.925505645445834,-0.090927944688038,2,0.24158646328398165,0.4831729265679633,0.0,0.0,0.0,0.0,38.83789261336622,-12.26815820294371,False,False,False,True,False,0.0
2024-09-20 00:00:00+00:00,4.64,4.7754,4.55,4.7,577014,9.615435492152079,7.3892886461989935,6.794934076339644,5.654410626626651,5.0351585650327,,6.66126366271537,"rgba(239, 83, 80, 0.5)",1.9300196049977738,4.916246261999818,-0.14313132430597117,2,0.24006926547209323,0.48013853094418646,0.0,0.0,0.0,0.0,38.91445006115214,-12.26815820294371,False,False,False,True,False,0.0
2024-09-27 00:00:00+00:00,4.7,5.0,4.35,4.64,634857,9.599600017273723,7.374755641158625,6.780432108392322,5.643175025763409,5.010530408553806,,6.646752703611018,"rgba(239, 83, 80, 0.5)",1.9317030249437064,4.832822118318133,-0.0687590776651622,2,0.23922261819136612,0.47844523638273223,0.0,0.0,0.0,0.0,39.324185711962954,-12.26815820294371,False,False,False,True,False,0.0
2024-10-04 00:00:00+00:00,4.7,4.79,4.613,4.7,491952,9.587442674708745,7.363674113417024,6.769424281781871,5.6348027319316465,4.994604144161632,,6.636110669775907,"rgba(239, 83, 80, 0.5)",1.9348429924429258,4.830726743973113,-0.06756452305623903,2,0.23796388997829843,0.47592777995659685,0.0,0.0,0.0,0.0,39.616854033970675,-12.26815820294371,True,False,False,True,False,0.0
2024-10-11 00:00:00+00:00,4.74,4.86,4.62,4.69,544010,9.574175658666459,7.351704335668013,6.75761349143771,5.626095550740387,4.980897622208649,,6.625185512973311,"rgba(239, 83, 80, 0.5)",1.9381157841555503,4.832557885899664,-0.047756633869009094,2,0.23738799946715333,0.47477599893430666,0.0,0.0,0.0,0.0,40.087987815321,-12.26815820294371,True,False,False,True,True,0.0
2024-10-18 00:00:00+00:00,4.92,4.98,4.67,4.76,558487,9.560957804703575,7.340072984621041,6.746323458054201,5.618485142272224,4.9743913033676606,,6.615786133798543,"rgba(239, 83, 80, 0.5)",1.94190987998467,4.84622054197982,0.037993245093723135,2,0.23692610110520793,0.47385220221041585,0.0,0.0,0.0,0.0,41.58282472082045,-10.926886323840108,True,False,False,True,True,0.0
2024-10-25 00:00:00+00:00,4.75,4.98,4.68,4.93,433156,9.550641435003719,7.330934108244518,6.7374144120828925,5.612279448495329,4.967714200757507,,6.608091390102201,"rgba(239, 83, 80, 0.5)",1.9293127002887815,4.848490463683799,-0.05104950776981706,2,0.23644117853246852,0.47288235706493703,0.0,0.0,0.0,0.0,41.80520407229809,-10.680597235023143,True,False,False,True,True,0.0
2024-11-01 00:00:00+00:00,3.82,4.83,3.8,4.75,4915494,9.420939164871731,7.2059966642242825,6.609440971539837,5.495995865189071,4.716690990126511,,6.468519200299276,"rgba(239, 83, 80, 0.5)",1.901425847161111,4.560807316271227,-0.3896062091389341,2,0.2345285260315671,0.4690570520631342,0.0,0.0,0.0,0.0,38.614381621161435,-8.782465506798104,False,False,False,True,False,0.0
2024-11-08 00:00:00+00:00,3.93,4.1933,3.78,3.84,1900923,9.370758787543433,7.157546417193704,6.55986147745228,5.450400643317718,4.637216502856952,,6.416387722403063,"rgba(239, 83, 80, 0.5)",1.8770479794393153,4.484646233472343,-0.29548857543749046,2,0.2327489253975648,0.4654978507951296,0.0,0.0,0.0,0.0,37.00674642329049,-10.253010126672962,False,False,False,True,False,0.0
2024-11-15 00:00:00+00:00,3.74,4.0,3.705,3.95,1344535,9.334832020749905,7.122543722134931,6.523901156099532,5.416602475485559,4.579811247683774,,6.37837391638389,"rgba(239, 83, 80, 1.0)",1.8225049586556483,4.4288096208092025,-0.37794663742220785,2,0.23038757249379915,0.4607751449875983,0.0,0.0,0.0,0.0,35.30227920534586,-11.802120623764807,False,True,False,True,False,0.0
2024-11-22 00:00:00+00:00,3.86,3.885,3.56,3.71,1096212,9.305637886322677,7.094148544313319,6.494779073395474,5.389289890264021,4.53610724126234,,6.089991787213923,"rgba(239, 83, 80, 1.0)",1.7615720661228278,4.17982404199662,-0.18155603630826442,2,0.22814450934116062,0.45628901868232125,-1.0,0.0,3.56,170.0,34.84132580974313,-12.164164393812747,False,True,False,True,False,0.0
2024-11-29 00:00:00+00:00,4.32,4.38,3.88,3.89,1136909,9.277980859081053,7.068901582379169,6.469826870089668,5.369083859236446,4.517973874198964,,6.091180081845029,"rgba(239, 83, 80, 0.5)",1.6821554169716169,4.228855480974433,0.054183173627116284,2,0.2273689480205996,0.4547378960411992,0.0,0.0,0.0,0.0,37.092910585279164,-12.164164393812747,False,False,False,True,True,0.0
2024-12-06 00:00:00+00:00,4.11,4.61,4.11,4.28,1110168,9.251699505347059,7.045371216725637,6.4468512189523635,5.351353780943879,4.506120836859712,,6.082792419060974,"rgba(239, 83, 80, 0.5)",1.5977510996950328,4.195431636541091,-0.053469928174292816,2,0.22719679580357,0.45439359160714,0.0,0.0,0.0,0.0,37.93869221876923,-15.321408060776065,True,False,False,True,True,0.0
2024-12-13 00:00:00+00:00,4.02,4.325,3.935,4.12,947579,9.22866606008346,7.024289172499122,6.425993078432717,5.334164350363095,4.489510607083053,,6.065675231107376,"rgba(239, 83, 80, 0.5)",1.5444821867620675,4.171453744095499,-0.09806117894633316,2,0.22833640954917517,0.45667281909835034,0.0,0.0,0.0,0.0,38.22372197787377,-15.087939381558755,True,False,False,True,True,0.0
2024-12-20 00:00:00+00:00,3.87,4.09,3.73,4.02,1124541,9.200559909030236,6.998004670002303,6.399667438552705,5.311226382340076,4.462490313751121,,6.038839861292149,"rgba(239, 83, 80, 0.5)",1.5096100564459145,4.125412332527295,-0.1691909320799136,2,0.22936472787303974,0.4587294557460795,0.0,0.0,0.0,0.0,37.89965610061908,-15.087939381558755,True,False,False,True,True,0.0
2024-12-27 00:00:00+00:00,4.15,4.27,3.84,3.87,1476206,9.165416830254415,6.966237041120495,6.368490898427639,5.2861019486691685,4.44127404011807,,6.0142517823412955,"rgba(239, 83, 80, 0.5)",1.4791626922926318,4.123659106214097,0.01780797604155104,2,0.23128497206811935,0.4625699441362387,0.0,0.0,0.0,0.0,39.225550470387816,-14.116420696142619,True,False,False,True,True,0.0
2025-01-03 00:00:00+00:00,4.22,4.225,3.9552,4.09,746201,9.147997434613439,6.9506976583008795,6.353365486113145,5.274269863650463,4.43273227906854,,6.002935943429396,"rgba(239, 83, 80, 0.5)",1.4439025322100663,4.126355469021854,0.06485516084995846,2,0.23335599995147577,0.46671199990295154,0.0,0.0,0.0,0.0,40.544984992522245,-12.83595460399183,True,False,False,True,True,0.0
2025-01-10 00:00:00+00:00,3.98,4.399,3.865,4.28,606266,9.133787216534365,6.937966321508926,6.340941739066893,5.26440338677889,4.424985854988126,,5.993022943836757,"rgba(239, 83, 80, 0.5)",1.4036753814813085,4.098065213515819,-0.0841114798146736,2,0.234130113949593,0.468260227899186,0.0,0.0,0.0,0.0,40.5239792769035,-12.835117092694162,True,False,False,True,True,0.0
2025-01-17 00:00:00+00:00,4.16,4.2,3.83,3.94,602561,9.119692564568876,6.925345211553107,6.328630518321304,5.254610843198564,4.417232002230586,,5.983039309932421,"rgba(239, 83, 80, 0.5)",1.3833323390857608,4.094454736849948,0.04738215199492175,2,0.23478097632202216,0.4695619526440443,0.0,0.0,0.0,0.0,41.49896888525217,-11.844237627169221,True,False,False,True,True,0.0
2025-01-24 00:00:00+00:00,4.13,4.19,3.98,4.11,448849,9.109320014515815,6.916135036937909,6.319693055920241,5.247640849022757,4.412245212197549,,5.9760694081636725,"rgba(239, 83, 80, 0.5)",1.3634198787482488,4.0966379356041696,0.024469398543946665,2,0.23559732171712366,0.47119464343424733,0.0,0.0,0.0,0.0,42.06625226084907,-11.243574287518108,True,False,False,True,True,0.0
2025-01-31 00:00:00+00:00,4.05,4.17,3.93,4.04,705517,9.092940557901672,6.901524014783531,6.305475612422223,5.236383680478976,4.4035104012861135,,5.964456581875455,"rgba(239, 83, 80, 0.5)",1.3491773002046517,4.092368086804461,-0.031402905161563625,2,0.2362015011536907,0.4724030023073814,0.0,0.0,0.0,0.0,42.11671180131871,-11.11860167837066,True,False,False,True,True,0.0
2025-02-07 00:00:00+00:00,4.46,4.99,4.37,4.8,2423970,9.043588094495648,6.862022050359602,6.269684834868945,5.216683766278445,4.419053378375891,,5.952188181109722,"rgba(239, 83, 80, 0.5)",1.3215535084421675,4.229523007490451,0.17439853251286994,2,0.237166702438517,0.474333404877034,0.0,0.0,0.0,0.0,44.389361322302165,-8.86263683673939,True,False,False,True,True,0.0
2025-02-14 00:00:00+00:00,4.51,4.69,4.41,4.45,558594,9.03219156852061,6.852834451144958,6.261311560785744,5.211816466709208,4.4210910732097055,,5.948155320068635,#000000,1.280034796824371,4.244786419780477,0.20719247701506927,2,0.23743629148327228,0.47487258296654455,0.0,0.0,0.0,0.0,46.26091718751096,-7.0553934193031935,True,False,False,False,True,0.0
2025-02-21 00:00:00+00:00,4.95,5.16,4.53,4.53,1213190,9.009512571402782,6.836049307585011,6.24696714636617,5.206737218845727,4.437732860984202,4.88,5.849667835338684,#000000,1.2527446192585343,4.469208644888607,0.3837903972766301,2,0.23870971703223942,0.47741943406447884,0.0,0.0,0.0,0.0,49.57337672256678,-3.921505879665169,True,False,False,False,True,0.0
2025-02-28 00:00:00+00:00,4.54,5.13,4.46,5.01,1099074,8.98834260662107,6.819787409858257,6.232642391258298,5.199942913437245,4.446393070680994,4.79919496216695,5.837400889356672,#000000,1.2278204082662436,4.47515251746497,0.05281512027202625,2,0.2399826888232472,0.4799653776464944,0.0,0.0,0.0,0.0,49.90035036499634,-3.6945252516378417,True,False,False,False,True,0.0
